bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,island,sex,species
49.2,20.7,180.6,3538.0,1.0,1.0,0
53.8,21.5,212.0,5790.0,2.0,0.0,1
42.8,19.8,195.0,2877.0,1.0,0.0,0
32.6,15.6,216.6,3717.0,0.0,0.0,0
53.4,15.8,194.6,5151.0,0.0,0.0,1
57.5,21.1,203.1,3573.0,0.0,,0
53.4,20.9,214.9,3782.0,1.0,1.0,0
33.1,15.8,201.1,6291.0,1.0,1.0,1
50.0,13.2,174.4,6219.0,0.0,0.0,1
52.6,21.7,232.1,4884.0,1.0,1.0,1
57.1,17.0,182.3,5768.0,2.0,0.0,1
47.8,20.8,217.6,4102.0,1.0,1.0,1
37.6,13.7,180.9,3007.0,0.0,1.0,0
40.5,17.2,221.3,3141.0,1.0,0.0,0
44.9,14.7,200.7,4801.0,2.0,1.0,1
51.3,17.6,183.5,3163.0,,0.0,0
48.4,13.9,228.1,4003.0,1.0,1.0,1
32.6,21.2,223.0,5367.0,0.0,1.0,0
42.9,20.2,180.9,6221.0,2.0,1.0,1
37.8,19.8,182.0,4029.0,2.0,1.0,0
,17.8,176.4,6044.0,2.0,0.0,1
57.4,15.6,206.1,3580.0,0.0,1.0,1
58.6,15.2,202.9,4549.0,2.0,1.0,1
58.6,17.2,232.4,5076.0,,0.0,1
33.2,16.1,228.0,3371.0,2.0,0.0,0
54.6,21.6,188.2,2978.0,1.0,0.0,1
34.4,21.7,207.2,3332.0,1.0,0.0,0
39.2,18.4,178.2,4697.0,2.0,1.0,0
51.0,15.9,190.6,,1.0,0.0,1
41.2,17.6,192.1,5167.0,2.0,0.0,0
36.9,13.9,181.5,6204.0,1.0,1.0,0
49.6,20.8,202.2,2933.0,1.0,1.0,0
43.3,19.7,201.7,5545.0,1.0,0.0,0
49.5,14.8,190.8,3134.0,0.0,1.0,0
57.0,21.6,231.3,5563.0,2.0,0.0,1
37.2,18.3,191.8,3490.0,2.0,0.0,0
,13.1,184.1,4164.0,2.0,1.0,1
36.5,13.8,172.5,4519.0,1.0,0.0,0
33.1,20.7,222.5,5922.0,1.0,1.0,1
44.9,18.2,207.3,3014.0,2.0,0.0,1
47.9,13.8,194.8,3413.0,0.0,0.0,0
46.1,15.5,171.6,4579.0,1.0,1.0,1
32.5,21.9,173.7,3963.0,0.0,0.0,0
46.8,17.1,190.9,3404.0,2.0,0.0,0
39.1,20.0,223.4,3838.0,1.0,1.0,0
50.5,14.5,176.4,3356.0,0.0,0.0,0
44.6,21.9,178.1,2923.0,2.0,1.0,1
48.9,18.3,184.0,4758.0,2.0,1.0,1
54.7,18.6,183.6,4683.0,1.0,0.0,1
34.6,19.3,,3628.0,0.0,0.0,0
50.9,16.9,191.5,4880.0,2.0,0.0,0
47.1,15.4,,5976.0,0.0,1.0,1
,17.8,,5920.0,1.0,1.0,0
53.1,18.0,178.5,5314.0,2.0,1.0,0
57.4,16.7,208.3,5161.0,0.0,1.0,1
43.3,17.2,190.2,3500.0,1.0,0.0,0
36.5,16.4,213.7,4564.0,1.0,0.0,0
39.2,18.8,201.4,3444.0,0.0,0.0,0
59.9,20.4,219.7,4260.0,0.0,1.0,1
50.3,21.5,208.7,5112.0,2.0,0.0,0
52.7,16.6,183.8,4693.0,2.0,1.0,0
49.3,20.9,208.0,4143.0,1.0,1.0,0
59.1,20.1,218.4,4110.0,0.0,1.0,1
52.0,20.8,206.5,4389.0,1.0,0.0,0
39.2,21.9,198.9,6037.0,0.0,1.0,0
52.7,17.6,172.1,4518.0,1.0,1.0,1
56.2,18.1,198.9,5653.0,2.0,0.0,1
53.1,17.4,210.4,4290.0,1.0,1.0,1
48.1,17.9,174.4,5398.0,0.0,0.0,0
46.1,18.9,182.9,3182.0,2.0,1.0,0
48.6,14.1,179.5,3972.0,2.0,0.0,1
44.6,21.6,190.9,3379.0,0.0,1.0,0
51.8,14.3,211.1,4996.0,2.0,0.0,1
51.4,15.4,189.4,3923.0,1.0,1.0,1
58.3,18.2,178.7,4026.0,2.0,1.0,0
45.1,21.9,229.6,5290.0,1.0,1.0,1
51.3,14.7,214.7,4652.0,2.0,1.0,1
36.1,17.8,192.3,4351.0,0.0,0.0,0
37.8,16.9,199.0,,2.0,1.0,0
37.1,14.2,228.1,3766.0,2.0,0.0,1
45.2,15.2,198.8,4948.0,0.0,0.0,1
50.5,16.8,212.1,5918.0,1.0,1.0,1
42.7,14.2,231.7,3036.0,2.0,1.0,1
56.7,20.7,178.8,4822.0,0.0,,0
34.0,16.7,218.2,4334.0,1.0,1.0,0
58.7,14.7,212.9,3693.0,2.0,1.0,1
48.0,17.7,228.1,3958.0,,1.0,1
43.7,19.0,210.5,3856.0,0.0,0.0,1
43.4,20.0,198.5,3030.0,0.0,1.0,0
48.4,13.1,197.0,3934.0,1.0,1.0,1
42.9,17.7,200.5,5070.0,0.0,1.0,0
37.4,21.4,188.9,5850.0,1.0,1.0,0
36.5,15.8,222.3,2721.0,1.0,1.0,0
49.8,13.1,217.1,5218.0,0.0,1.0,1
36.6,21.6,212.1,4128.0,2.0,1.0,0
50.4,21.0,195.2,4910.0,2.0,0.0,1
33.2,15.2,230.8,4334.0,0.0,1.0,1
54.9,21.5,193.5,4187.0,0.0,0.0,0
34.8,20.8,182.4,4383.0,0.0,0.0,0
34.3,15.8,185.0,3894.0,2.0,1.0,0
57.0,20.2,191.2,5810.0,2.0,0.0,1
56.5,14.0,220.0,4579.0,2.0,1.0,1
42.5,14.2,210.2,6287.0,2.0,0.0,1
59.5,15.1,199.8,5630.0,2.0,0.0,1
55.8,17.3,188.0,5406.0,1.0,0.0,1
48.8,19.3,220.9,6097.0,2.0,0.0,1
55.8,14.6,214.8,4511.0,1.0,1.0,1
36.9,21.0,215.8,3249.0,0.0,0.0,0
32.7,18.5,195.5,5505.0,0.0,1.0,0
42.9,20.2,209.9,5384.0,0.0,1.0,0
48.3,16.8,212.7,6089.0,1.0,0.0,0
46.0,15.5,234.6,4015.0,0.0,1.0,1
36.2,13.1,192.3,4492.0,2.0,0.0,1
44.6,20.6,184.1,4526.0,1.0,1.0,1
37.2,20.3,202.2,6237.0,1.0,1.0,1
32.6,18.8,215.9,5705.0,1.0,,0
38.6,20.6,185.4,2886.0,2.0,1.0,0
35.7,14.9,179.8,2804.0,2.0,0.0,0
44.2,18.9,197.1,5588.0,2.0,1.0,1
37.7,15.2,183.2,2802.0,0.0,1.0,0
49.0,13.0,224.1,5695.0,2.0,1.0,1
41.5,17.9,180.4,3339.0,1.0,0.0,0
42.8,20.8,226.0,3954.0,2.0,0.0,0
59.3,14.4,175.5,5736.0,1.0,0.0,1
36.6,21.4,183.1,5229.0,1.0,0.0,0
47.3,13.4,224.1,6203.0,2.0,0.0,1
,17.8,182.2,3094.0,0.0,1.0,0
35.4,19.0,198.3,4920.0,0.0,0.0,0
42.0,20.0,190.8,4936.0,1.0,1.0,0
38.8,17.5,177.7,6045.0,2.0,0.0,1
39.9,14.6,234.0,3796.0,2.0,1.0,1
40.6,13.8,190.3,,1.0,1.0,1
49.6,17.4,210.1,3072.0,2.0,1.0,1
56.2,19.8,194.2,3542.0,2.0,0.0,1
33.9,16.8,178.2,2771.0,0.0,1.0,0
56.0,15.4,196.9,4674.0,2.0,0.0,1
43.5,17.9,229.4,3044.0,2.0,0.0,0
32.5,17.5,200.5,5420.0,0.0,,0
50.0,17.9,232.5,3426.0,0.0,0.0,0
54.9,17.6,196.5,4737.0,0.0,0.0,0
51.8,16.8,191.9,2724.0,1.0,0.0,0
35.0,17.4,185.6,3433.0,0.0,0.0,0
38.7,15.3,188.0,5671.0,1.0,1.0,1
37.0,21.6,170.2,5101.0,2.0,1.0,0
43.2_err,14.8,220.7,4579.0,1.0,0.0,1
32.4,14.0,201.9,5452.0,1.0,1.0,0
54.0,18.2,228.1,6025.0,2.0,0.0,1
51.3,13.7,213.8,5551.0,1.0,1.0,1
55.1,16.9,175.2,5551.0,2.0,1.0,1
32.9,14.0,206.4,3226.0,1.0,0.0,0
35.9,16.9,189.3,2946.0,2.0,1.0,0
41.2,19.4,199.9,6161.0,0.0,0.0,1
37.8,17.0,220.2,3224.0,1.0,1.0,1
52.7,18.8,195.1,5072.0,2.0,1.0,1
46.6,18.4,193.6,4794.0,2.0,0.0,1
47.0,15.8,193.5,6086.0,0.0,1.0,0
35.2,16.1,173.0,5503.0,0.0,0.0,0
41.0,18.2,175.8,3478.0,0.0,1.0,0
58.7,15.8,213.4,4271.0,2.0,0.0,1
37.9,19.2,232.3,5296.0,2.0,,1
43.3,16.4,191.0,3645.0,2.0,1.0,0
32.1,14.2,210.8,4187.0,0.0,0.0,0
41.0,14.4,185.5,5674.0,0.0,1.0,0
36.4,16.9,210.6,5995.0,2.0,1.0,0
44.3,16.4,204.1,5669.0,1.0,,1
43.3,14.1,175.6,3456.0,1.0,1.0,0
51.3,19.5,171.9,2990.0,2.0,1.0,0
37.0,17.0,198.5,4170.0,1.0,0.0,1
34.0,21.3,,5057.0,1.0,0.0,0
36.3,17.8,206.8,3750.0,1.0,1.0,0
35.1,19.5,209.1,2787.0,2.0,1.0,1
58.5,17.6,185.1,3509.0,2.0,1.0,1
34.3,13.4,194.5,4338.0,2.0,0.0,0
,20.3,222.1,2960.0,2.0,0.0,1
33.6,19.6,206.3,5061.0,2.0,1.0,0
,18.2,228.4,5459.0,0.0,0.0,1
34.7,21.4,192.9,3541.0,1.0,1.0,0
34.9,20.8,192.2,,2.0,1.0,0
44.5,13.4,217.4,3423.0,1.0,,1
58.1,13.3,213.5,3922.0,2.0,0.0,1
44.4,17.1,201.6,4696.0,2.0,1.0,0
47.9,19.7,230.0,3544.0,2.0,0.0,1
39.6,,219.3,5552.0,0.0,0.0,1
32.3,17.9,196.3,3568.0,1.0,0.0,0
43.8,20.3,209.7,6076.0,0.0,1.0,0
58.8,13.2,214.3,3724.0,2.0,0.0,1
48.0,13.4,211.3,4657.0,1.0,0.0,1
54.3,17.1,199.5,5175.0,0.0,0.0,0
42.7,15.9,227.6,3033.0,0.0,0.0,0
52.6,19.1,184.6,5161.0,0.0,1.0,0
44.5,13.6,211.4,3768.0,0.0,1.0,1
47.8,17.6,218.9,5764.0,,0.0,1
39.0,16.3,189.8,3012.0,2.0,1.0,0
33.1,14.6,233.6,4016.0,0.0,1.0,0
41.9,19.0,188.9,4559.0,2.0,0.0,1
51.0,14.7,194.9,4625.0,1.0,0.0,1
37.6,17.7,,,1.0,0.0,0
39.3,21.7,181.4,4534.0,2.0,1.0,0
36.4,21.3,186.7,3896.0,2.0,0.0,0
36.4,21.3,194.1,3194.0,2.0,0.0,0
48.0,20.1,227.0,2822.0,0.0,0.0,0
43.9,19.9,221.7,5286.0,2.0,1.0,1
34.6,,193.5,4751.0,1.0,1.0,0
55.8,14.1,223.9,4867.0,1.0,0.0,1
43.2,20.4,172.2,2935.0,2.0,0.0,0
35.5,18.7,212.3,5934.0,0.0,0.0,0
52.7,15.9,199.8,4607.0,1.0,1.0,1
47.8,16.4,224.0,5298.0,0.0,0.0,1
43.8,14.2,216.8,4267.0,0.0,1.0,0
35.2,21.8,187.3,3078.0,1.0,1.0,0
39.2,19.6,220.0,5001.0,1.0,1.0,0
46.8,17.6,208.2,4297.0,0.0,1.0,1
38.9,13.9,234.5,3725.0,2.0,0.0,1
40.9,17.9,203.9,3231.0,2.0,1.0,1
,20.4,221.4,2738.0,0.0,0.0,0
43.6,17.1,184.6,5642.0,1.0,,0
52.9_err,15.7,189.4,4363.0,2.0,1.0,1
46.9,17.2,183.5,6002.0,2.0,0.0,0
46.1,14.1,216.2,5589.0,0.0,1.0,1
54.6,14.1,191.3,4870.0,0.0,1.0,1
35.5,18.7,170.5,4943.0,1.0,1.0,0
58.8,18.0,207.3,6273.0,0.0,1.0,1
45.7,15.6,232.3,5923.0,2.0,1.0,1
52.5,19.3,185.9,4019.0,2.0,1.0,0
52.4,16.8,202.8,3464.0,0.0,0.0,0
36.0,15.8,223.9,4724.0,0.0,1.0,1
43.8,17.4,184.0,5482.0,0.0,0.0,1
39.5,16.7,203.9,5963.0,2.0,1.0,1
34.2,14.1,205.4,4884.0,1.0,1.0,1
32.4,15.0,170.5,3655.0,0.0,1.0,0
53.5,19.0,181.5,4668.0,2.0,,1
56.5,13.8,176.5,4184.0,0.0,0.0,1
33.2,15.2,223.2,4061.0,2.0,0.0,1
35.2,17.9,176.4,4421.0,2.0,0.0,0
36.5,17.8,219.2,5987.0,2.0,0.0,1
33.4,20.8,218.5,6234.0,1.0,1.0,1
54.0,19.2,208.2,5726.0,2.0,,1
58.8,13.1,204.6,6211.0,0.0,1.0,1
38.0,17.3,213.2,4614.0,1.0,1.0,0
32.1,19.7,202.9,4703.0,0.0,0.0,0
56.9,,199.4,3698.0,1.0,0.0,1
36.7,20.9,191.8,3673.0,1.0,0.0,0
47.1,21.3,202.2,3604.0,1.0,1.0,0
40.4,14.9,211.2,4184.0,,0.0,0
43.6,13.6,177.9,3866.0,0.0,0.0,0
35.8,18.0,173.8,3957.0,2.0,0.0,0
55.9,13.3,174.8,4944.0,0.0,1.0,0
45.4,20.0,233.8,4521.0,2.0,0.0,0
55.0,20.0,214.7,4390.0,0.0,1.0,0
33.9,15.8,213.6,3608.0,0.0,0.0,0
58.3,14.1,,5063.0,1.0,0.0,1
47.2,14.4,178.3,5866.0,0.0,1.0,0
38.5,22.0,175.6,5166.0,0.0,1.0,0
47.3,19.3,178.1,4337.0,0.0,1.0,0
49.3,18.2,225.5,3853.0,2.0,1.0,1
53.4,14.1,203.9,3941.0,2.0,1.0,1
32.2,15.1,209.0,4108.0,1.0,0.0,0
54.1,20.2,207.2,3765.0,2.0,0.0,1
55.3,13.6,214.6,3065.0,0.0,0.0,1
52.0,15.1,201.1,4978.0,0.0,0.0,1
41.0,15.8,219.0,4513.0,1.0,1.0,1
48.8,21.7,210.3,3579.0,0.0,1.0,1
37.2,19.7,206.8,3107.0,1.0,1.0,0
57.5,18.8,226.3,3561.0,0.0,0.0,1
36.4,16.6,201.9,3327.0,2.0,0.0,0
49.6,14.5,173.2,6253.0,2.0,1.0,1
36.2,21.5,192.3,4789.0,2.0,1.0,0
53.9,14.9,204.7,4578.0,1.0,0.0,1
39.4,21.7,189.8,5262.0,2.0,0.0,0
53.5,14.0,210.9,3461.0,2.0,0.0,1
33.9,18.4,198.1,4228.0,1.0,1.0,0
,13.2,189.8,3396.0,1.0,0.0,0
40.2,21.9,170.7,3075.0,0.0,1.0,0
57.0,18.2,181.5,6241.0,2.0,0.0,1
51.7,18.3,225.4,3890.0,0.0,1.0,1
45.0,16.2,172.4,5230.0,0.0,1.0,0
47.9,17.3,219.0,5082.0,0.0,1.0,1
40.6,15.8,204.5,3834.0,2.0,0.0,0
41.5,17.8,177.2,2878.0,0.0,0.0,0
42.7,18.1,185.5,4363.0,0.0,1.0,0
33.9,16.3,183.5,4807.0,2.0,1.0,0
50.8,18.7,225.6,6286.0,0.0,0.0,1
57.1,18.2,209.4,5978.0,1.0,1.0,1
56.5,20.9,183.8,2746.0,1.0,1.0,1
41.7,14.5,,6098.0,1.0,0.0,1
33.4,19.2,172.3,3963.0,0.0,0.0,0
57.6,16.5,215.6,4836.0,2.0,1.0,1
51.5,18.2,216.4,3889.0,2.0,0.0,1
43.5,16.0,181.5,4284.0,2.0,1.0,1
32.9,21.2,186.5,4638.0,0.0,1.0,0
54.6,18.2,193.6,2721.0,2.0,0.0,0
53.7,19.4,201.9,4832.0,2.0,0.0,1
38.1,19.0,183.1,5146.0,1.0,0.0,0
55.5,14.7,191.6,3286.0,0.0,0.0,1
43.4,19.5,232.2,5810.0,0.0,1.0,1
39.4,13.4,175.2,4627.0,1.0,1.0,0
43.3,19.1,205.6,3020.0,1.0,1.0,0
,13.3,174.8,6145.0,2.0,0.0,0
57.7,13.8,232.9,6164.0,0.0,0.0,1
39.4,15.6,175.7,3361.0,2.0,1.0,1
39.9,19.5,217.9,4399.0,2.0,1.0,1
45.4,,181.8,4779.0,1.0,1.0,0
41.0,21.0,230.7,6036.0,2.0,1.0,0
41.4,19.7,234.4,5441.0,1.0,0.0,0
57.9,17.8,177.5,4156.0,1.0,0.0,0
43.7,20.3,219.9,3829.0,1.0,0.0,1
49.9,13.1,191.8,4366.0,0.0,0.0,1
34.0,13.1,188.6,6075.0,1.0,0.0,0
46.3,16.2,233.4,2763.0,1.0,1.0,1
39.2,19.3,234.4,6277.0,2.0,0.0,1
53.5,20.0,223.4,5989.0,2.0,0.0,1
35.4,22.0,176.8,4703.0,2.0,1.0,0
40.9,16.5,201.0,3881.0,0.0,1.0,0
50.9,15.5,210.3,3238.0,0.0,0.0,0
,17.1,170.8,5224.0,2.0,1.0,0
56.9,16.9,184.0,4140.0,2.0,1.0,1
55.6,13.2,217.1,5412.0,1.0,0.0,1
46.3,14.2,182.9,3256.0,2.0,0.0,1
33.5,16.8,215.4,3677.0,0.0,1.0,0
42.8,21.8,213.4,4090.0,1.0,1.0,0
32.5,16.4,192.6,4332.0,2.0,0.0,0
34.6,,201.2,5514.0,1.0,1.0,1
46.6,21.8,204.8,4259.0,1.0,0.0,0
45.2,20.2,227.8,5811.0,1.0,0.0,0
36.6,19.7,214.0,4854.0,0.0,1.0,0
52.2,20.5,,4356.0,2.0,1.0,1
59.7,17.6,232.6,4351.0,0.0,0.0,1
55.3,19.9,197.5,5292.0,2.0,1.0,1
45.4,16.9,192.0,2729.0,2.0,1.0,1
33.6,14.5,220.6,4372.0,1.0,1.0,0
58.7,17.1,,6289.0,2.0,0.0,1
42.0,15.2,192.4,3622.0,1.0,1.0,0
41.4,20.1,204.6,4123.0,2.0,0.0,1
45.7,19.4,213.6,3631.0,2.0,0.0,0
44.2,20.5,185.4,5740.0,0.0,0.0,1
56.3,17.0,231.1,5678.0,1.0,0.0,1
46.6,16.0,175.0,6290.0,0.0,1.0,1
37.0,20.5,219.8,4862.0,0.0,1.0,1
38.6,20.7,188.2,5193.0,2.0,1.0,0
41.1,18.4,209.0,3468.0,0.0,0.0,0
43.3,14.4,201.4,4247.0,2.0,0.0,1
33.8,16.2,176.2,3207.0,2.0,1.0,0
46.5,14.4,230.7,6041.0,0.0,0.0,1
46.5,14.7,205.0,3085.0,2.0,0.0,1
45.9,16.8,195.1,3235.0,1.0,0.0,1
33.4,13.6,174.4,4199.0,1.0,1.0,0
34.4,19.4,201.4,5117.0,0.0,0.0,0
48.9,18.9,194.1,4791.0,0.0,0.0,0
54.6,20.0,206.0,2930.0,2.0,0.0,1
43.0,14.9,221.3,5513.0,1.0,1.0,1
57.1,20.0,181.5,4987.0,2.0,1.0,1
59.4,19.0,,5393.0,1.0,0.0,1
34.3,14.5,212.9,4659.0,2.0,1.0,0
40.1,21.7,194.9,2999.0,2.0,1.0,0
38.2,16.7,171.3,5399.0,2.0,0.0,0
54.0,17.2,193.9,5353.0,0.0,0.0,1
34.0,17.1,218.2,2756.0,2.0,0.0,1
50.5,16.2,176.8,3909.0,2.0,0.0,1
36.7,20.5,203.8,4928.0,2.0,1.0,0
53.6,13.7,230.4,4044.0,1.0,0.0,1
45.3,14.2,188.0,5087.0,2.0,0.0,1
55.5,14.4,185.3,2884.0,2.0,0.0,1
47.3,22.0,199.2,4451.0,0.0,0.0,0
37.7,15.2,209.9,6188.0,1.0,0.0,0
56.2,,,4166.0,2.0,1.0,1
35.9,18.7,186.4,3079.0,2.0,0.0,0
40.9,17.1,222.7,3626.0,1.0,0.0,0
39.6,16.4,190.2,4730.0,2.0,1.0,1
41.2,16.0,199.3,2899.0,0.0,1.0,0
34.3,20.9,182.6,5452.0,1.0,0.0,0
36.0,13.1,199.9,3803.0,2.0,0.0,0
34.1,,171.7,4015.0,1.0,1.0,0
38.4,18.6,219.1,4927.0,0.0,1.0,0
37.5,18.4,214.3,4005.0,2.0,0.0,0
58.1,20.8,177.8,3178.0,2.0,0.0,0
53.9,13.2,189.1,5211.0,1.0,1.0,1
54.1,18.2,190.9,4017.0,1.0,1.0,1
40.7,16.8,204.2,3909.0,1.0,0.0,0
38.2,16.2,222.8,3959.0,2.0,0.0,0
39.4,,211.2,5449.0,0.0,1.0,1
51.0,13.5,203.7,5350.0,2.0,1.0,1
32.9,14.3,188.4,3572.0,1.0,1.0,0
35.6,18.8,188.7,5994.0,0.0,1.0,0
51.9,18.2,231.7,5347.0,2.0,1.0,1
44.1,14.9,175.7,4060.0,0.0,0.0,0
54.3,22.0,213.4,4926.0,0.0,1.0,1
54.8,16.9,178.9,4065.0,1.0,1.0,1
54.0,21.2,230.6,4923.0,2.0,1.0,1
48.4,21.0,183.9,5659.0,0.0,1.0,0
48.5,16.3,175.3,4562.0,2.0,1.0,0
52.7,18.0,215.4,5976.0,1.0,0.0,1
49.4,15.3,215.3,5994.0,2.0,0.0,1
40.7,16.5,199.6,4258.0,0.0,1.0,0
48.4,21.5,223.5,5284.0,0.0,0.0,1
58.7,14.5,181.1,5645.0,2.0,0.0,1
32.8,21.0,202.0,5572.0,2.0,1.0,0
58.6,16.6,185.0,4690.0,1.0,1.0,1
41.8,21.0,234.2,5091.0,0.0,1.0,0
56.4,16.6,190.7,3797.0,0.0,1.0,1
59.8,14.8,185.7,4293.0,2.0,0.0,1
44.6,19.9,184.4,6239.0,0.0,0.0,1
36.9,19.9,188.4,2956.0,2.0,0.0,0
45.9,20.0,192.7,3422.0,2.0,0.0,0
52.6,15.1,216.2,3814.0,2.0,0.0,1
32.9,15.0,173.6,6248.0,2.0,0.0,1
48.0,17.1,189.6,4816.0,1.0,1.0,0
58.4,18.0,175.0,4591.0,0.0,1.0,0
40.0,20.8,231.6,3597.0,1.0,0.0,0
54.5,17.7,222.4,5281.0,2.0,1.0,1
38.8,17.4,225.3,,2.0,0.0,1
55.9,21.2,227.9,6293.0,1.0,0.0,1
35.1,13.2,197.4,5786.0,0.0,0.0,0
39.5,13.9,211.3,5828.0,2.0,1.0,1
46.9,16.1,233.4,5209.0,1.0,0.0,1
47.6,21.8,187.2,2920.0,1.0,0.0,0
48.9,21.3,170.4,6145.0,2.0,1.0,1
43.4,21.8,189.7,5679.0,1.0,0.0,0
59.2,17.4,221.4,3405.0,0.0,1.0,1
36.5,21.8,232.3,3428.0,0.0,1.0,0
42.6,20.9,188.8,3924.0,1.0,1.0,0
46.0,17.5,197.4,4067.0,1.0,0.0,0
54.9,19.3,191.0,5488.0,0.0,0.0,1
36.5,20.8,,3788.0,1.0,0.0,0
47.6,19.7,206.7,6103.0,1.0,0.0,0
46.1,19.9,201.6,3551.0,0.0,1.0,0
35.8,15.1,178.8,5161.0,2.0,1.0,1
47.8,21.8,219.0,3376.0,1.0,1.0,0
40.9,15.2,206.6,4741.0,2.0,0.0,0
52.8,15.3,174.8,3279.0,1.0,1.0,1
32.1,16.5,222.4,3948.0,1.0,0.0,0
38.3,21.9,204.5,5900.0,0.0,0.0,0
50.2,21.3,205.1,3789.0,2.0,1.0,0
38.7,16.7,174.6,3334.0,0.0,0.0,0
36.3,15.7,230.8,2960.0,1.0,1.0,0
46.8,20.8,196.3,3907.0,0.0,1.0,0
55.9,20.9,206.6,4685.0,2.0,,1
45.6,15.1,181.6,5844.0,1.0,1.0,1
48.8,16.3,209.9,3183.0,1.0,1.0,1
43.0,20.3,218.9,4791.0,2.0,0.0,1
47.0,15.2,176.9,5726.0,1.0,0.0,1
58.5,21.9,213.2,2864.0,2.0,0.0,1
55.4,19.3,226.7,4959.0,0.0,0.0,1
55.4,16.4,213.5,3525.0,1.0,0.0,0
47.8,17.5,195.6,4132.0,1.0,1.0,1
44.3,21.2,188.9,3977.0,2.0,1.0,0
32.6,21.6,198.3,4867.0,0.0,1.0,0
39.1,14.9,,6014.0,1.0,0.0,0
49.0,21.3,197.9,4129.0,2.0,1.0,1
36.7,17.3,211.2,3167.0,0.0,0.0,0
43.8,20.0,193.2,2907.0,1.0,0.0,0
35.0,19.9,203.4,3942.0,2.0,0.0,0
53.1,14.5,186.2,5899.0,0.0,1.0,0
36.9,13.9,215.8,5461.0,1.0,0.0,0
59.5,16.3,204.7,6131.0,2.0,1.0,1
52.4,21.6,214.2,3977.0,1.0,0.0,0
36.8,13.7,188.2,6284.0,0.0,1.0,1
49.7,19.7,217.8,3785.0,1.0,1.0,1
45.2,13.6,213.2,4426.0,2.0,0.0,1
44.7,21.3,212.8,5696.0,0.0,0.0,0
53.0,15.1,189.9,5462.0,2.0,1.0,1
56.5,18.7,210.1,5522.0,1.0,1.0,1
38.0,15.5,219.5,6228.0,0.0,1.0,1
54.4,21.3,190.6,2752.0,1.0,1.0,0
41.1,15.0,207.3,4541.0,0.0,0.0,1
51.1,19.7,201.4,4943.0,1.0,1.0,1
47.0,17.6,173.7,5493.0,2.0,0.0,1
51.4,14.6,199.4,5139.0,0.0,0.0,1
51.7,14.4,205.1,4234.0,1.0,1.0,1
46.4,14.1,210.6,6229.0,2.0,1.0,1
43.9,17.2,194.0,4341.0,,,0
38.0,13.6,176.0,4843.0,1.0,,0
45.0,21.9,192.2,2769.0,2.0,0.0,0
37.9,,187.5,4068.0,1.0,0.0,0
58.7,21.3,212.2,5723.0,2.0,1.0,1
36.9,,203.9,2715.0,0.0,0.0,0
32.5,20.2,206.7,2882.0,2.0,0.0,0
33.9,14.4,190.2,3788.0,1.0,0.0,1
52.3,21.4,185.0,4980.0,0.0,1.0,1
35.1,20.1,229.6,3912.0,,0.0,1
39.7,19.5,205.5,4958.0,2.0,0.0,0
55.1,19.7,234.9,5179.0,2.0,1.0,1
44.8,20.1,212.2,2827.0,2.0,1.0,0
42.8,19.0,233.5,4306.0,2.0,0.0,1
37.3,19.3,179.4,2866.0,1.0,0.0,0
,14.8,210.7,3165.0,2.0,0.0,1
38.0,14.1,212.2,4996.0,1.0,0.0,1
44.2,15.1,227.5,4323.0,1.0,1.0,1
33.1,21.5,195.3,5419.0,2.0,0.0,0
59.5,16.5,205.7,6071.0,1.0,,1
58.4,16.5,212.1,2714.0,,1.0,1
59.4,19.2,211.9,5501.0,1.0,0.0,1
39.9,19.8,190.9,3325.0,0.0,0.0,0
36.5,21.4,175.0,3843.0,1.0,1.0,0
42.8,15.8,234.7,3697.0,1.0,1.0,1
52.8,17.7,204.9,6063.0,0.0,0.0,1
40.6,16.9,189.1,5196.0,0.0,1.0,0
32.9,15.7,221.7,6151.0,0.0,0.0,1
40.5,15.8,234.5,6296.0,0.0,0.0,1
35.1,19.0,180.6,5782.0,0.0,0.0,0
45.8,17.5,193.4,,1.0,0.0,1
46.0,20.0,227.4,5946.0,2.0,0.0,1
57.3,14.7,189.5,3451.0,1.0,1.0,1
36.2,19.6,226.8,3472.0,0.0,0.0,0
44.3,18.3,191.0,5746.0,1.0,1.0,0
52.4,21.2,,,0.0,1.0,0
42.9,16.1,170.5,3585.0,2.0,1.0,0
54.5,13.4,196.5,5712.0,1.0,1.0,1
,15.3,194.1,5094.0,1.0,1.0,1
48.3,17.8,215.4,4392.0,1.0,0.0,0
48.0,14.8,202.2,5983.0,1.0,0.0,1
36.1,16.3,209.9,5498.0,2.0,0.0,0
41.4,15.7,182.2,4065.0,1.0,1.0,0
52.1,15.1,189.8,5556.0,0.0,1.0,1
53.2,17.9,195.9,3758.0,0.0,1.0,0
43.2,16.2,205.2,3088.0,2.0,1.0,1
55.8,16.9,223.6,5996.0,2.0,0.0,1
59.4,21.9,205.3,4794.0,1.0,1.0,1
50.3,16.9,201.4,3149.0,1.0,0.0,0
45.7,17.2,201.3,2760.0,0.0,1.0,0
37.7,19.7,181.1,3713.0,0.0,0.0,0
33.8,15.4,217.8,3874.0,1.0,1.0,1
40.2,14.2,213.7,3039.0,0.0,1.0,0
53.8,20.1,219.0,4838.0,1.0,1.0,0
51.5,21.3,209.0,4235.0,2.0,0.0,1
