word_freq_free,word_freq_money,word_freq_click,char_freq_exclaim,char_freq_dollar,capital_run_avg,capital_run_long,num_links,sender_reputation,is_spam
3.46,3.53,1.61,0.975,0.037,44.18,41.0,6.0,3.8,1
2.71,3.82,0.02,,0.18,34.36,55.0,14.0,3.6,1
3.41,0.73,2.1,0.709,0.349,57.64,59.0,12.0,2.5,1
3.58,1.69,1.76,0.338,0.278,10.07,53.0,13.0,6.4,1
3.8,1.71,1.82,0.27,0.171,42.6,2.0,11.0,2.4,1
3.89,0.49,0.82,0.053,0.219,27.76,15.0,0.0,9.3,0
1.37,3.78,2.86,0.207,0.115,9.32,39.0,14.0,3.2,1
1.21,1.45,1.12,0.641,0.318,11.11,45.0,6.0,9.5,0
3.61,2.56,0.73,0.311,0.082,15.64,54.0,12.0,1.9,1
4.91,2.42,0.1,0.152,0.139,36.23,42.0,10.0,0.9,1
3.62,0.95,1.79,0.089,0.358,37.13,31.0,5.0,3.1,0
2.53,2.29,2.5,0.862,0.157,29.22,13.0,6.0,3.2,0
1.53,1.03,0.57,0.484,0.373,33.79,38.0,10.0,8.1,0
0.66,1.14,2.04,0.385,0.067,58.28,55.0,1.0,7.7,0
2.91,2.2,0.01,0.193,,36.77,27.0,4.0,1.9,0
,1.83,1.78,0.481,0.236,21.75,43.0,0.0,9.2,0
4.63,1.69,0.21,0.918,0.256,50.28,36.0,14.0,3.5,1
0.32,1.57,2.69,0.394,0.234,16.33,28.0,3.0,9.9,0
0.67,3.02,0.86,0.069,0.13,57.96,35.0,0.0,9.7,0
3.8,1.12,1.47,,0.321,26.62,18.0,,2.7,1
4.44,1.25,1.17,0.23,0.158,22.42,9.0,7.0,4.5,0
0.91,2.32,1.74,0.712,0.223,27.2,53.0,8.0,8.4,0
0.26,3.86,0.94,0.742,0.141,47.48,29.0,6.0,3.0,1
0.68,1.16,2.78,0.806,0.19,2.57,2.0,12.0,4.5,0
3.57,1.66,0.98,0.217,0.001,56.9,48.0,5.0,1.9,0
4.45,0.51,1.57,0.153,0.251,,38.0,1.0,5.0,0
3.58,2.56,1.2,0.324,0.255,49.97,30.0,6.0,2.7,1
1.83,1.0,0.69,0.685,0.262,44.14,28.0,5.0,1.1,0
3.02,2.1,2.97,0.949,0.241,2.52,28.0,2.0,6.9,0
2.55,1.68,2.02,0.672,0.213,44.04,37.0,12.0,3.6,1
2.6,3.1,1.54,0.981,0.332,25.04,33.0,12.0,5.3,1
4.13,3.33,1.94,0.623,0.101,48.47,37.0,9.0,5.5,1
4.78,2.95,1.53,0.963,0.287,26.51,7.0,5.0,5.9,1
4.44,1.8,2.27,0.724,0.45,37.39,48.0,11.0,7.7,1
3.79,1.66,0.65,0.342,0.06,29.94,27.0,12.0,7.2,0
2.29,1.65,2.96,0.681,0.076,45.78,9.0,4.0,7.6,0
1.19,2.01,0.89,0.175,0.433,34.55,19.0,3.0,8.1,0
1.88,2.48,1.2,0.416,0.453,3.6,54.0,0.0,4.0,0
4.32,1.3,2.91,0.346,0.385,54.26,46.0,5.0,7.9,0
0.04,2.93,0.77,0.797,0.035,46.17,36.0,14.0,3.6,1
1.61,3.63,0.51,0.859,0.052,7.67,7.0,1.0,4.2,0
2.44,0.27,1.88,0.757,0.437,54.59,35.0,11.0,9.0,1
0.2,0.09,2.89,0.84,0.499,15.21,46.0,8.0,6.8,1
0.52,2.7,2.98,0.077,0.417,52.94_err,5.0,11.0,2.5,1
3.54,2.58,0.72,,0.469,58.94,23.0,4.0,6.7,1
4.72,1.83,0.91,,0.461,34.2,52.0,8.0,1.5,1
3.37,3.31,2.36,0.762,0.136,57.42,8.0,8.0,2.6,1
1.18,3.0,0.46,0.485,0.216,31.15,59.0,12.0,0.6,1
1.49,3.87,0.98,0.247,0.428,52.26,49.0,2.0,6.8,0
3.03,3.34,1.66,0.786,0.207,6.97,38.0,10.0,9.5,1
4.93,0.33,0.73,0.025,0.157,52.87,29.0,9.0,9.3,0
3.27,1.66,0.08,0.99,0.039,5.87,35.0,2.0,8.1,0
0.42,1.43,0.06,0.514,0.145,8.35,24.0,11.0,1.6,0
0.86,3.34,2.91,0.424,0.492,57.4,35.0,12.0,8.4,1
3.57,0.94,1.46,0.562,,58.78,31.0,3.0,0.0,1
3.72,0.44,,0.885,0.421,58.56,35.0,0.0,9.2,1
0.39,0.31,1.14,0.284,0.38,38.63,20.0,6.0,7.0,0
,2.25,2.46,0.251,0.135,17.94,42.0,1.0,1.8,0
4.1,1.22,0.42,0.73,0.129,16.02,32.0,3.0,5.6,0
0.96,0.76,0.17,0.434,0.249,39.67,12.0,2.0,6.3,0
3.53,3.64,1.05,0.497,0.282,15.19,5.0,4.0,2.7,1
2.06,0.06,0.12,0.487,0.202,14.76,2.0,10.0,8.5,0
3.28,1.76,1.46,0.804,0.28,39.83,56.0,14.0,5.1,1
2.8,1.94,1.92,0.221,0.24,40.09,55.0,12.0,5.6,1
4.69,2.16,0.35,0.311,0.309,55.74,40.0,2.0,8.9,0
0.79,3.04,1.27,0.469,0.263,53.58,45.0,13.0,6.5,1
1.06,0.03,2.73,0.109,0.109,1.52,40.0,10.0,5.9,0
0.89,0.95,1.7,0.251,0.264,56.47,,1.0,1.3,0
3.5,3.13,1.49,0.792,0.264,,35.0,11.0,5.4,1
0.92,1.36,1.93,0.533,0.031,29.0,36.0,12.0,9.1,0
2.08,2.3,2.66,,0.131,11.21,57.0,14.0,6.1,1
4.43,1.13,2.41,0.335,0.3,39.29,10.0,10.0,2.8,1
1.39,0.34,0.76,0.601,0.21,9.13,29.0,2.0,8.3,0
0.75,1.01,0.1,0.358,0.401,12.18,36.0,7.0,4.3,0
2.67,3.3,0.89,0.274,0.031,46.09,16.0,5.0,0.8,0
3.28,1.36,2.7,,0.064,48.7,50.0,5.0,4.8,0
2.48,2.2,1.32,0.926,0.491,9.46,48.0,10.0,7.6,1
2.73,0.05,2.25,0.581,0.314,44.82,27.0,0.0,9.2,0
0.96,2.09,2.32,0.435,0.303,12.38,38.0,0.0,6.6,0
1.47,2.9,1.85,0.78,0.383,32.85,57.0,10.0,8.4,1
3.3,2.33,0.56,0.106,0.161,54.71,58.0,14.0,7.5,0
4.03,0.09,1.56,0.558,0.329,11.35,29.0,5.0,1.8,1
1.8,0.08,1.42,0.3,0.227,22.37,,6.0,9.8,0
3.55,3.55,1.92,0.353,0.181,43.99,34.0,8.0,0.6,1
0.99,0.86,2.51,0.545,0.085,31.34,51.0,3.0,2.7,0
1.49,2.73,0.1,0.719,0.042,11.16,11.0,,7.6,0
0.03,0.13,0.98,0.856,0.008,10.62,31.0,1.0,1.3,0
1.1,1.22,2.26,0.998,0.151,6.65,58.0,7.0,5.7,0
3.81,1.3,2.47,0.321,0.009,27.55,38.0,11.0,6.3,0
0.42,3.41,0.54,0.329,,13.29,56.0,10.0,,0
0.39,3.22,1.07,0.991,0.313,56.11,47.0,5.0,1.6,1
3.2,3.33,1.5,0.42,0.077,35.22,24.0,11.0,2.1,1
2.5,3.77,1.74,,0.226,14.89,55.0,3.0,1.2,1
3.87,1.49,1.19,0.697,0.074,16.59,41.0,2.0,1.7,1
1.95,0.87,2.14,0.811,0.181,31.89,57.0,11.0,8.3,1
2.81,2.95,1.36,0.55,0.434,17.26,24.0,2.0,1.1,1
4.7,0.33,1.0,0.25,0.344,14.76,34.0,,4.0,1
4.35,3.91,1.27,0.113,0.369,27.0,20.0,11.0,0.2,1
3.01,2.98,0.51,0.775,0.238,32.94,55.0,9.0,7.6,1
2.4,1.14,0.43,0.086,0.456,7.47,1.0,5.0,,0
0.24,3.16,1.87,0.19,0.074,41.51,15.0,13.0,3.0,0
2.64,3.65,1.23,0.206,0.06,16.92,6.0,13.0,3.0,0
2.34,0.61,2.83,0.035,0.159,25.01,22.0,8.0,5.7,0
4.65,2.64,1.02,0.85,0.049,17.24,38.0,11.0,1.3,1
2.03,0.57,1.93,0.811,0.151,30.38,36.0,0.0,6.0,0
3.11,2.27,2.1,0.27,0.283,59.68,31.0,1.0,5.5,0
4.57,0.73,2.37,0.788,0.202,47.01,13.0,11.0,4.0,1
0.97,2.04,1.1,0.375,0.219,43.53,42.0,13.0,7.0,0
1.88,1.99,1.46,0.085,0.081,39.72,27.0,8.0,5.4,0
1.82,1.19,2.35,0.515,0.223,22.49,54.0,13.0,8.4,1
1.42,0.22,2.61,0.27,0.461,33.47,3.0,13.0,7.3,0
4.31,3.15,0.85,0.102,0.031,52.14,2.0,5.0,5.8,1
3.4,1.9,0.73,,0.341,44.0,1.0,11.0,3.2,1
4.88,2.72,1.02,0.266,0.317,55.95,,3.0,0.3,1
4.09,3.49,,0.558,0.403,52.27,47.0,1.0,3.7,1
4.41,1.02,2.5,0.608,0.301,48.77,20.0,6.0,7.7,1
0.2,2.31,1.93,0.149,0.199,13.82,12.0,0.0,8.9,0
0.09,3.28,0.61,0.78,0.396,32.18,28.0,0.0,8.5,0
3.31,3.73,0.16,0.935,0.18,42.65,48.0,0.0,3.7,1
3.06,0.27,1.67,0.23,0.126,25.04,51.0,2.0,0.3,0
0.12,0.6,2.29,0.032,0.271,16.89,23.0,3.0,9.4,0
0.35,0.49,1.52,0.834,0.473,,45.0,6.0,6.8,1
2.38,0.43,1.1,0.736,0.275,21.9,16.0,14.0,4.8,0
4.0,3.69,0.59,0.283,0.497,21.36,2.0,11.0,7.8,1
3.61,2.56,1.72,0.514,0.403,35.22,2.0,4.0,0.9,1
2.62,3.5,1.83,0.718,0.43,17.02,47.0,1.0,0.9,1
2.23,1.72,2.5,0.217,0.359,47.0,38.0,9.0,7.1,0
3.93,3.57,2.22,0.281,0.178,36.31,7.0,2.0,0.7,1
1.56,2.55,1.55,0.656,0.242,42.19,8.0,0.0,0.5,0
3.66,3.19,2.43,0.443,0.356,31.33,41.0,11.0,7.2,1
4.58,2.31,0.34,0.065,0.149,10.09,21.0,0.0,7.4,0
0.98,1.19,0.72,0.535,0.427,4.09,43.0,0.0,4.1,0
2.06,,2.26,0.865,0.244,32.16,56.0,14.0,3.9,1
2.04,2.91,1.26,,0.339,51.67,6.0,10.0,4.4,1
2.17,2.67,1.72,0.314,0.248,8.76,13.0,9.0,3.7,1
0.31,1.86,2.59,0.05,0.483,2.37,15.0,2.0,4.5,0
3.59,0.09,2.79,0.145,0.219,9.78,23.0,0.0,1.9,0
3.13,2.32,2.79,0.095,0.211,57.84,49.0,0.0,5.8,0
4.33,3.7,1.07,0.555,0.316,46.05,6.0,10.0,5.2,1
0.31,3.7,1.86,0.377,0.06,47.34,46.0,3.0,6.7,0
2.65,3.44,1.86,0.463,0.356,55.24,40.0,10.0,1.8,1
1.0,2.48,0.86,0.759,0.024,27.44,21.0,9.0,0.9,0
3.4,2.04,1.37,0.998,0.464,43.64,47.0,6.0,8.1,1
3.92,0.09,1.25,0.939,0.267,13.61,57.0,12.0,9.0,1
2.39,1.4,2.05,0.163,0.147,39.98,35.0,1.0,1.7,0
1.02,3.41,1.79,0.677,0.129,16.14,35.0,9.0,4.2,0
3.05,0.63,2.72,0.411,,48.22,47.0,4.0,7.3,0
,3.23,0.75,0.073,0.043,51.84,58.0,12.0,5.2,0
1.87,1.09,1.8,0.558,0.464,38.4,28.0,12.0,5.7,0
3.08,2.19,2.1,0.328,0.253,41.79,15.0,9.0,3.4,1
4.72,1.17,0.18,0.554,0.342,27.57,14.0,10.0,1.2,1
3.32,1.09,1.91,0.467,0.037,5.39,16.0,9.0,9.6,0
3.17,3.49,1.78,0.293,0.122,33.17,29.0,5.0,7.4,1
3.62,2.76,0.96,0.377,0.003,45.27,44.0,13.0,3.2,1
0.85,0.86,2.95,0.821,0.093,9.88,44.0,2.0,7.1,0
3.68,1.91,1.22,0.88,0.277,53.34,11.0,5.0,3.9,0
1.21,2.05,0.52,0.309,0.249,25.57,39.0,10.0,2.0,0
3.71,2.92,1.66,0.62,0.39,17.8,59.0,7.0,6.8,1
4.46,2.72,1.08,0.852,0.321,43.71,25.0,14.0,4.1,1
2.57,2.7,0.7,0.791,0.36,1.37,6.0,10.0,1.2,1
0.05,1.52,1.01,0.33,0.123,48.38,48.0,11.0,3.3,0
3.0,0.93,2.2,0.138,,6.79,16.0,8.0,3.9,0
1.72,2.01,0.9,0.621,0.459,3.17,54.0,0.0,3.9,1
2.75,3.02,1.73,0.068,0.245,59.8,45.0,11.0,5.7,0
2.09,3.59,0.0,0.821,0.11,4.22,31.0,11.0,4.4,0
3.31,,0.34,0.463,0.294,38.07,34.0,3.0,7.4,1
1.58,1.58,2.24,0.719,0.075,,58.0,4.0,6.2,1
1.88,3.83,0.62,0.177,0.335,41.71,19.0,13.0,5.2,1
0.19,3.47,2.38,0.168,0.228,12.59,28.0,5.0,7.6,0
,3.62,0.83,0.208,0.162,13.15,16.0,8.0,9.3,0
1.91,1.13,0.63,0.773,0.12,32.8,44.0,1.0,2.2,0
0.01,3.93,2.06,0.275,0.315,4.6,21.0,10.0,7.9,0
0.07,1.08,0.3,0.946,0.202,33.73,34.0,11.0,4.3,0
3.16,0.65,1.09,0.071,0.419,27.44,22.0,7.0,5.7,0
2.23,0.85,0.23,0.639,0.029,24.02,56.0,13.0,8.2,0
0.0,2.6,0.61,0.797,0.188,28.65,44.0,5.0,5.6,0
1.26,1.6,0.47,0.55,0.049,29.23,22.0,7.0,1.8,0
3.17,0.64,2.42,0.008,0.423,32.02,4.0,0.0,9.8,0
0.99,2.99,1.74,0.93,0.165,44.51,39.0,3.0,8.4,0
3.93,0.56,2.46,0.622,0.292,38.98,15.0,1.0,1.1,1
1.4,0.29,2.98,0.966,0.306,15.61,42.0,1.0,1.7,0
4.71,3.43,1.66,0.241,0.41,39.19,30.0,10.0,3.5,1
2.6,2.17,2.88,,0.487,1.42,21.0,13.0,4.7,1
0.88,2.55,0.29,0.355,0.142,29.86,46.0,5.0,1.6,0
0.57,4.0,0.35,0.772,0.23,5.59,15.0,5.0,4.5,0
0.72,3.82,1.5,0.487,0.272,48.5,45.0,2.0,4.5,1
3.52,1.66,0.38,0.313,0.114,7.59,3.0,13.0,2.6,0
0.78,1.97,2.74,0.155,0.084,54.44,25.0,4.0,1.5,0
4.7,0.24,1.51,0.463,0.004,27.78,38.0,5.0,1.6,0
1.57,1.95,2.63,0.925,0.026,11.44,22.0,7.0,8.3,0
0.32,1.12,0.66,0.529,0.379,33.67_err,28.0,11.0,8.0,0
0.81,3.03,1.96,0.071,0.36,39.21,51.0,,0.2,1
1.7,1.45,0.81,0.74,0.013,40.06,5.0,4.0,2.2,1
0.61,0.05,1.68,0.728,0.237,49.67,34.0,6.0,0.3,1
4.24,2.85,2.6,0.038,0.069,36.12,47.0,10.0,1.4,1
4.79,0.82,0.86,0.62,0.106,13.14,12.0,0.0,0.8,1
3.79,1.1,1.41,0.939,0.458,26.98,57.0,2.0,7.6,1
3.08,0.31,1.54,0.835,0.333,,2.0,0.0,3.6,0
4.0,3.12,1.85,0.951,0.171,26.72,20.0,6.0,7.0,1
0.77,0.98,2.4,0.121,0.474,6.63,28.0,4.0,5.4,0
1.89,3.05,0.36,0.211,0.467,50.88,56.0,4.0,2.5,1
1.06,0.1,1.61,0.214,0.203,58.31,,10.0,5.0,0
2.32,2.58,0.43,0.914,0.134,51.35,58.0,5.0,2.3,1
0.88,0.48,0.54,0.344,0.473,1.36,53.0,0.0,3.4,0
4.08,1.69,1.47,0.399,0.423,59.83,58.0,7.0,8.8,1
4.0,1.24,0.25,0.873,0.206,27.75,8.0,5.0,8.2,0
1.84,3.12,0.26,0.631,0.181,21.1,51.0,12.0,4.4,1
3.62,3.17,,0.392,0.322,10.18,41.0,8.0,1.7,1
2.13,3.41,1.42,0.073,0.419,39.09,7.0,6.0,1.6,1
1.42,0.06,0.55,0.04,0.056,21.23,43.0,4.0,6.5,0
1.38,3.4,1.14,0.312,0.295,53.52,43.0,6.0,4.9,1
2.45,0.97,2.61,0.293,0.167,27.65,59.0,1.0,5.3,0
0.06,3.34,2.78,0.662,0.176,18.14,54.0,11.0,0.8,1
3.55,3.35,1.66,0.446,0.292,7.04,50.0,7.0,3.8,1
1.95,0.89,2.96,0.682,,35.21,46.0,4.0,3.7,0
0.7,0.98,2.12,0.332,0.307,40.85,10.0,13.0,2.7,1
3.17,0.65,0.41,0.917,0.252,2.18,57.0,3.0,7.6,0
3.77,0.71,2.22,0.095,0.333,53.65,25.0,4.0,1.3,1
0.59,3.82,1.99,,0.109,1.37,53.0,3.0,7.9,0
0.52,1.54,,0.912,0.299,30.7,32.0,5.0,0.9,1
1.94,0.16,1.5,0.684,0.106,15.6,16.0,9.0,1.6,0
3.25,1.32,1.76,0.075,0.251,57.91,2.0,2.0,5.3,0
2.9,0.19,1.18,0.857,0.307,28.47,14.0,14.0,5.8,0
4.87,3.93,0.05,0.235,0.21,54.28,3.0,6.0,9.7,1
2.19,2.66,1.81,,0.314,56.52,21.0,10.0,6.1,1
1.75,2.05,2.85,0.301,0.44,24.06,43.0,7.0,5.6,0
3.8,0.45,0.5,0.415,0.023,39.12,15.0,4.0,1.9,1
4.78,1.07,0.52,0.947,0.427,31.39,16.0,10.0,0.9,1
4.46,3.08,1.23,0.143,0.281,19.13,52.0,6.0,7.9,0
2.06,3.61,2.53,0.251,0.357,35.79,34.0,12.0,7.7,1
3.16,3.28,1.76,0.334,0.398,29.44,26.0,5.0,4.2,0
0.71,2.67,1.53,0.665,0.076,27.49,31.0,12.0,0.8,1
3.57,2.17,2.59,0.764,0.026,20.92,22.0,13.0,4.8,1
1.75,1.86,0.6,0.54,0.267,1.35,49.0,10.0,4.0,0
1.11,0.63,2.86,0.596,0.214,54.22,54.0,0.0,7.4,0
0.68,0.47,2.89,0.468,0.283,16.36,29.0,10.0,5.7,0
1.29,3.23,2.44,0.295,0.403,11.43,9.0,12.0,1.4,1
2.55,3.16,0.88,0.582,0.204,1.82,28.0,3.0,1.8,0
4.48,0.07,1.13,0.324,0.342,27.65,47.0,13.0,1.5,1
1.3,2.08,1.21,,0.212,38.3,17.0,12.0,3.4,1
0.28,0.61,0.51,0.895,0.375,16.1,32.0,6.0,2.8,0
3.9,3.07,0.14,0.917,0.471,10.51,6.0,13.0,2.6,1
3.9,0.73,0.2,0.293,0.117,31.19,55.0,11.0,4.5,0
0.34,2.05,1.85,0.415,0.033,59.94,43.0,3.0,8.3,0
0.91,2.69,2.91,0.858,0.24,46.74,48.0,,3.1,1
0.8,1.56,0.25,0.938,0.213,30.19,44.0,0.0,2.9,0
2.31,2.68,1.92,0.999,0.118,18.42,20.0,14.0,4.7,1
1.25,3.66,0.36,0.408,0.34,10.91,4.0,7.0,3.1,1
3.74,2.88,1.73,0.416,0.031,27.05,19.0,10.0,6.1,0
3.09,1.29,1.33,0.559,0.308,28.13,40.0,10.0,0.7,0
3.39,1.41,0.1,0.161,0.041,9.52,23.0,13.0,2.3,0
1.89,1.34,1.07,0.698,0.447,58.66,51.0,5.0,7.5,1
2.5,1.92,2.36,0.8,0.286,21.27,7.0,9.0,8.7,0
3.39,0.36,0.59,0.823,0.281,29.69,56.0,13.0,4.2,1
2.64,0.08,1.55,0.007,0.388,10.96,26.0,6.0,2.4,0
0.38,1.24,0.77,0.98,,23.15,2.0,11.0,3.5,0
1.81,3.27,2.78,0.586,0.008,8.68,43.0,13.0,8.2,0
4.86,,2.78,0.009,0.446,49.35,41.0,11.0,6.2,1
2.51,2.99,2.18,0.666,0.288,22.71,41.0,,3.2,1
2.05,0.74,2.07,0.298,0.418,1.74,43.0,8.0,7.8,0
4.45,1.97,1.66,0.227,0.365,42.02,46.0,10.0,4.2,1
3.32,2.03,2.35,0.994,0.016,21.97,42.0,2.0,1.4,1
2.13,0.77,2.95,0.028,0.061,24.29,39.0,5.0,1.6,0
2.97,1.47,2.89,0.87,0.09,21.1,5.0,7.0,9.8,1
1.68,,2.43,0.946,0.175,22.42_err,42.0,11.0,2.0,1
4.02,1.01,0.41,0.366,0.211,19.78,24.0,1.0,9.0,0
3.58,,2.58,0.466,0.367,46.79,46.0,0.0,7.9,0
1.09,1.27,1.78,0.64,0.185,36.92,57.0,5.0,3.6,1
1.54,3.71,1.6,0.023,0.415,13.56,7.0,12.0,3.6,0
0.01,2.52,1.63,0.654,0.242,44.91,8.0,5.0,6.4,0
3.96,2.32,0.76,0.114,0.174,17.27,23.0,8.0,4.1,0
0.45,1.67,0.62,0.011,0.406,12.72,1.0,12.0,1.2,0
2.86,1.82,1.35,0.06,0.073,27.62,7.0,14.0,9.6,0
4.23,1.8,1.9,0.219,0.296,45.04,6.0,4.0,3.9,0
4.83,0.07,1.95,0.405,0.013,31.5,25.0,2.0,2.7,0
1.6,3.83,1.57,0.882,0.372,26.11,1.0,4.0,0.9,1
0.92,2.86,2.46,0.452,0.305,33.38,33.0,14.0,5.4,1
4.94,2.19,2.77,0.389,0.41,54.84,45.0,6.0,4.2,1
0.93,0.95,0.65,0.206,0.134,45.2,21.0,1.0,9.4,0
0.75,0.02,2.21,0.999,0.392,33.08,29.0,10.0,0.2,1
4.62,1.11,0.7,0.667,0.149,32.0,15.0,7.0,9.5,0
4.68,3.13,2.54,0.453,0.179,6.17,38.0,10.0,8.8,1
2.4,3.88,1.52,0.323,0.471,3.18,22.0,12.0,4.3,1
3.2,3.04,1.12,0.474,0.229,53.86,32.0,3.0,4.3,1
2.09,1.73,2.29,0.755,0.261,54.46,38.0,1.0,3.9,1
4.64,3.39,0.22,0.325,0.468,36.54,17.0,6.0,3.1,1
4.18,3.98,,0.275,0.474,58.26,36.0,10.0,7.1,1
2.57,,1.64,0.225,0.171,36.46,13.0,5.0,,0
2.23,1.64,2.6,0.38,0.23,49.89,38.0,,2.5,1
3.43,1.73,0.95,0.031,0.265,6.91,44.0,13.0,4.1,1
3.32,1.53,0.91,0.746,0.154,54.68,50.0,6.0,1.7,1
0.41,2.58,0.28,0.954,0.34,28.89,23.0,6.0,8.3,0
1.39,3.49,1.63,0.905,0.129,55.93,5.0,3.0,2.6,1
2.19,3.46,0.07,0.766,0.079,37.94,19.0,5.0,6.6,0
2.8,0.41,2.81,0.698,0.466,27.4,56.0,0.0,8.9,0
0.96,,0.71,0.299,0.006,5.18,45.0,11.0,3.3,0
1.6,1.74,1.33,0.108,0.308,,17.0,0.0,7.0,0
2.52,,0.46,0.442,0.347,3.9,18.0,10.0,6.4,0
4.5,0.28,1.01,0.844,0.374,47.52,26.0,11.0,4.7,1
1.94,0.43,2.74,0.542,0.257,6.42,9.0,1.0,8.0,0
1.47,2.54,2.94,0.711,0.124,17.62,59.0,12.0,7.3,0
4.26,1.4,0.86,0.92,0.402,26.83,46.0,4.0,7.1,1
1.16,2.53,2.45,0.681,0.042,37.93,27.0,6.0,6.4,0
3.02,0.19,0.49,0.068,0.478,38.92,54.0,7.0,2.2,0
2.07,3.73,0.41,0.093,0.157,6.28,21.0,14.0,9.2,0
4.53,3.87,0.41,0.081,0.036,8.5,26.0,0.0,3.5,0
3.43,3.74,2.83,0.358,0.051,59.48,25.0,12.0,8.2,1
4.44,0.95,2.1,0.288,0.495,50.6,14.0,10.0,6.5,1
3.3,3.44,1.74,0.11,0.304,20.1,10.0,7.0,3.2,0
2.81,1.55,0.57,0.392,0.305,34.02,5.0,14.0,9.0,0
2.08,2.79,1.59,0.194,0.412,41.66,19.0,10.0,0.9,1
3.06,0.76,2.98,0.386,0.245,10.85,17.0,9.0,6.0,0
3.94,1.69,2.48,0.444,0.126,8.95,6.0,0.0,6.5,0
2.16,3.58,2.96,0.005,0.075,30.37,11.0,9.0,7.2,0
3.19,1.83,0.04,0.697,0.065,19.71,29.0,7.0,5.8,0
2.22,3.72,1.67,0.372,0.397,29.17,46.0,13.0,1.9,1
0.48,1.43,0.87,0.777,0.436,10.84,55.0,0.0,6.1,0
2.81,2.38,0.99,0.115,0.418,6.8,51.0,13.0,7.2,0
0.33,1.77,0.17,0.291,0.484,,32.0,,8.5,0
2.99,0.52,2.02,0.269,0.437,6.88,57.0,6.0,7.4,0
4.2,1.92,2.56,0.01,0.206,51.75,34.0,11.0,0.7,1
0.78,1.44,0.73,0.48,0.082,28.21,20.0,1.0,5.8,0
2.98,0.79,1.57,0.964,0.393,27.36,1.0,1.0,6.9,1
0.29,,0.16,0.014,0.254,26.82,18.0,11.0,9.7,0
1.36,1.13,0.84,0.621,0.176,3.69,48.0,14.0,1.3,1
0.63,1.03,0.67,0.857,0.011,4.3,22.0,1.0,2.8,0
0.12,3.44,2.93,0.793,0.398,8.07,11.0,5.0,8.1,1
4.23,3.07,1.5,0.287,0.438,45.23,15.0,11.0,6.0,1
2.05,2.71,0.65,0.175,0.284,16.65,55.0,2.0,3.1,0
0.76,1.46,0.4,0.214,0.477,39.43,43.0,1.0,6.8,0
3.18,0.92,2.33,0.346,0.022,22.04,47.0,3.0,2.9,0
4.51,2.53,0.14,0.103,0.039,44.83,17.0,11.0,1.8,1
2.51,1.12,0.41,0.273,0.06,52.34,23.0,14.0,1.0,0
4.15,,0.15,0.229,0.183,28.98,14.0,7.0,5.9,0
4.21,1.93,1.1,0.972,0.177,3.91,24.0,1.0,2.7,1
3.75,3.64,2.83,0.67,0.309,42.1,,9.0,,1
1.38,3.59,0.71,0.627,0.425,25.83,3.0,14.0,7.3,1
2.34,1.77,1.13,0.884,0.048,48.51,,4.0,8.2,0
0.73,3.82,2.2,0.176,0.259,55.09,7.0,0.0,4.7,0
4.6,2.64,0.61,0.072,0.035,54.77,18.0,12.0,1.7,1
3.29,2.42,0.86,0.878,0.061,51.22,12.0,8.0,1.8,1
0.03,0.37,1.16,0.352,0.383,7.42,26.0,8.0,3.5,0
4.0,3.93,2.86,0.385,0.276,46.26,53.0,5.0,6.7,1
0.07,0.37,1.63,0.031,,,56.0,5.0,9.1,0
3.06,1.08,1.31,0.015,0.157,17.8,43.0,7.0,9.4,0
2.2,0.68,,0.699,0.255,14.22,49.0,3.0,2.5,0
1.04,0.23,1.17,0.644,0.214,54.62,48.0,4.0,1.5,0
3.77,4.0,2.73,0.283,0.043,59.5,2.0,9.0,8.6,1
4.99,1.28,2.33,0.214,0.181,47.27,24.0,9.0,6.9,0
3.52,0.18,0.56,0.798,0.286,9.5,8.0,4.0,4.2,0
4.04,0.5,0.96,0.081,0.426,33.9,52.0,10.0,1.1,0
4.56,0.95,2.54,0.627,,16.87,18.0,0.0,3.8,1
2.21,0.15,2.25,0.101,0.115,16.97,20.0,3.0,0.1,0
3.19,0.59,0.31,,0.156,8.81,57.0,2.0,8.8,0
2.66,0.13,1.22,0.983,0.21,11.28,20.0,6.0,7.6,0
1.58,0.67,1.47,0.273,0.295,27.05,41.0,3.0,5.3,0
0.32,1.78,2.57,0.636,0.423,7.36,7.0,7.0,5.4,1
4.29,3.9,2.56,0.016,0.076,9.8,15.0,2.0,1.4,1
0.51,2.71,0.45,0.331,0.361,8.29,39.0,14.0,9.1,0
2.81,2.15,1.76,0.237,0.388,18.58,54.0,11.0,2.4,1
,3.96,2.83,0.293,0.333,57.68,58.0,14.0,1.1,1
2.68,2.81,0.23,0.412,0.451,3.71,47.0,12.0,8.1,1
0.28,1.48,1.08,0.416,0.433,15.63,18.0,9.0,6.6,0
3.54,3.17,1.01,0.392,0.465,53.99,25.0,1.0,1.5,1
2.97,1.93,0.51,0.822,0.31,6.34,36.0,3.0,0.0,0
3.59,0.16,2.94,0.056,0.005,48.36,42.0,13.0,7.8,0
2.83,2.54,2.12,,0.43,4.54,2.0,14.0,8.8,1
3.73,2.92,2.05,0.024,0.307,14.84,25.0,8.0,6.5,0
1.83,3.92,0.15,0.081,0.223,52.58,5.0,6.0,8.5,0
1.64,0.39,1.15,0.792,0.353,1.35,38.0,2.0,6.7,0
2.47,1.29,,0.165,0.291,28.62,55.0,3.0,9.8,0
2.52,2.89,1.46,0.347,0.147,44.2,52.0,10.0,9.8,0
