age,account_balance,call_duration_sec,campaign_contacts,prev_contacts,has_loan,has_housing,credit_score,subscribed
68.0,6238.03,241.0,11.0,0.0,0.0,0.0,844.0,0
55.0,34115.56,3.0,11.0,3.0,0.0,1.0,773.0,0
63.0,46996.36,356.0,6.0,4.0,1.0,0.0,459.0,1
29.0,21687.07,31.0,1.0,3.0,0.0,1.0,434.0,0
25.0,26685.66,374.0,4.0,2.0,0.0,1.0,693.0,0
21.0,49022.06,22.0,7.0,1.0,0.0,0.0,758.0,0
49.0,18330.12,516.0,1.0,3.0,1.0,0.0,,1
45.0,21400.25,504.0,9.0,1.0,0.0,0.0,615.0,1
24.0,6569.84,397.0,10.0,4.0,0.0,0.0,717.0,1
57.0,35119.69,346.0,6.0,0.0,0.0,0.0,399.0,1
24.0,19839.29,514.0,,2.0,0.0,0.0,594.0,1
52.0,12381.01,251.0,7.0,1.0,0.0,1.0,810.0,1
28.0,38025.2,,13.0,1.0,0.0,0.0,659.0,1
55.0,2031.46,132.0,2.0,3.0,1.0,1.0,633.0,0
56.0,20253.59,149.0,12.0,4.0,0.0,1.0,765.0,1
55.0,14126.42,555.0,6.0,3.0,0.0,0.0,846.0,1
31.0,38430.59,462.0,2.0,1.0,0.0,0.0,621.0,1
36.0,1594.0,333.0,10.0,0.0,0.0,0.0,361.0,0
42.0,7813.61,385.0,9.0,3.0,1.0,1.0,478.0,0
60.0,7355.81,479.0,13.0,4.0,0.0,1.0,662.0,1
42.0,26324.74,63.0,6.0,4.0,1.0,1.0,532.0,0
25.0,34285.86,302.0,12.0,2.0,1.0,1.0,740.0,1
25.0,35835.82,307.0,11.0,2.0,0.0,1.0,688.0,0
44.0,19541.9,141.0,2.0,3.0,1.0,1.0,451.0,1
47.0,36799.7,545.0,12.0,2.0,0.0,1.0,679.0,1
51.0,5023.7,537.0,10.0,4.0,0.0,0.0,335.0,0
23.0,11326.91,235.0,8.0,2.0,1.0,1.0,585.0,0
24.0,35411.17,234.0,11.0,3.0,0.0,0.0,517.0,1
30.0,46541.12,,1.0,4.0,1.0,0.0,691.0,1
67.0,4420.66,101.0,14.0,1.0,0.0,0.0,724.0,0
43.0,43760.83,452.0,5.0,1.0,1.0,0.0,725.0,1
23.0,23481.04,461.0,11.0,0.0,0.0,0.0,554.0,1
20.0,6574.1,590.0,6.0,4.0,0.0,0.0,343.0,1
57.0,44028.35,308.0,1.0,3.0,0.0,0.0,489.0,1
43.0,32486.56,176.0,3.0,1.0,0.0,0.0,629.0,0
30.0,22165.9,8.0,6.0,0.0,0.0,0.0,338.0,0
22.0,44084.52,489.0,2.0,2.0,1.0,1.0,422.0,1
57.0,15250.44,170.0,1.0,2.0,1.0,1.0,629.0,0
42.0,8684.36,93.0,1.0,2.0,1.0,1.0,792.0,0
35.0,36500.64,46.0,12.0,0.0,0.0,1.0,780.0,0
30.0,9527.37,439.0,10.0,4.0,0.0,0.0,431.0_err,1
37.0,23428.06,199.0,2.0,,1.0,1.0,653.0,1
68.0,12524.55,477.0,12.0,2.0,1.0,1.0,618.0,0
36.0,44862.5,404.0,4.0,0.0,0.0,,814.0,1
46.0,38270.4,426.0,6.0,0.0,0.0,0.0,835.0,1
24.0,28714.87,383.0,13.0,1.0,1.0,0.0,608.0,0
41.0,7858.01,483.0,12.0,4.0,0.0,1.0,495.0,1
47.0,30803.34,190.0,3.0,3.0,0.0,0.0,544.0,1
34.0,22685.46,169.0,14.0,3.0,1.0,1.0,690.0,0
63.0,15918.51,261.0,11.0,1.0,1.0,1.0,481.0,0
69.0,73.95,210.0,6.0,4.0,0.0,1.0,739.0,1
28.0,31846.35,,4.0,4.0,0.0,0.0,314.0,1
19.0,13840.37,228.0,1.0,3.0,1.0,0.0,565.0,0
27.0,15059.03,288.0,11.0,1.0,0.0,1.0,638.0,0
29.0,15807.47,576.0,13.0,3.0,1.0,0.0,724.0,1
19.0,13530.79,528.0,10.0,1.0,0.0,0.0,706.0,1
67.0,35532.47,262.0,14.0,1.0,0.0,1.0,792.0,0
25.0,15879.34,564.0,4.0,0.0,0.0,0.0,583.0,1
61.0,31308.15,504.0,12.0,1.0,1.0,0.0,372.0,0
40.0,36012.27,237.0,1.0,4.0,0.0,0.0,360.0,1
37.0,15864.67,,8.0,1.0,0.0,0.0,787.0,1
47.0,5144.8,319.0,9.0,3.0,0.0,1.0,562.0,0
69.0,27860.85,316.0,12.0,2.0,0.0,1.0,594.0,1
42.0,19219.58,392.0,11.0,0.0,0.0,0.0,725.0,0
19.0,25399.53,588.0,13.0,0.0,1.0,1.0,403.0,0
39.0,36653.2,416.0,11.0,1.0,0.0,1.0,591.0,1
38.0,19598.03,458.0,14.0,4.0,0.0,1.0,523.0,0
41.0,38203.21,45.0,5.0,0.0,1.0,1.0,538.0,0
51.0,42250.74,280.0,5.0,2.0,1.0,0.0,376.0,1
28.0,16241.52,593.0,14.0,3.0,0.0,0.0,545.0,1
60.0,4756.19,60.0,5.0,1.0,1.0,1.0,592.0,0
32.0,7640.68,396.0,2.0,1.0,1.0,1.0,479.0,1
49.0,14494.33,7.0,2.0,1.0,0.0,1.0,351.0,0
42.0,37405.16,179.0,1.0,3.0,,1.0,745.0,1
41.0,48047.82,371.0,3.0,4.0,1.0,1.0,377.0,1
67.0,16677.47,494.0,9.0,,0.0,1.0,424.0,1
38.0,10649.49,109.0,10.0,3.0,0.0,1.0,778.0,0
69.0,27159.29,9.0,13.0,3.0,1.0,0.0,421.0,0
27.0,3464.96,341.0,11.0,0.0,0.0,1.0,513.0,0
50.0,41613.63,489.0,13.0,,0.0,0.0,722.0,1
47.0,40591.27,426.0,1.0,1.0,0.0,0.0,482.0,1
25.0,46193.44,55.0,6.0,1.0,0.0,1.0,718.0,0
49.0,14100.94,154.0,7.0,4.0,1.0,,666.0,0
57.0,38619.77,18.0,13.0,3.0,1.0,0.0,672.0,0
37.0,25709.61,468.0,4.0,0.0,0.0,1.0,687.0,1
19.0,22974.46,156.0,6.0,0.0,0.0,0.0,687.0,0
62.0,34161.9,371.0,5.0,2.0,0.0,0.0,382.0,0
45.0,47455.38,365.0,2.0,0.0,0.0,1.0,690.0,1
59.0,13346.3,419.0,5.0,3.0,0.0,1.0,685.0,1
34.0,19013.33,126.0,2.0,4.0,0.0,1.0,393.0,0
56.0,8459.12,268.0,2.0,4.0,,1.0,516.0,0
48.0,6372.9,238.0,8.0,3.0,0.0,0.0,545.0,0
,3613.44,48.0,4.0,3.0,0.0,1.0,594.0,0
24.0,21396.16,260.0,14.0,1.0,0.0,1.0,667.0,0
51.0,10902.13,256.0,5.0,2.0,0.0,1.0,825.0,1
53.0,9663.21,67.0,5.0,2.0,1.0,1.0,789.0,0
63.0,4104.51,81.0,1.0,3.0,1.0,0.0,451.0,0
62.0,25987.92,599.0,4.0,4.0,1.0,0.0,819.0,1
35.0,18666.95,381.0,8.0,1.0,1.0,0.0,731.0,1
19.0,6361.35,329.0,1.0,4.0,1.0,1.0,452.0,0
39.0,1764.73,161.0,9.0,2.0,0.0,1.0,722.0,0
69.0,32428.28,573.0,,0.0,0.0,1.0,653.0,1
47.0,41044.16,157.0,3.0,0.0,0.0,1.0,483.0,1
45.0,16266.87,418.0,8.0,2.0,0.0,1.0,704.0,1
59.0,24191.21,141.0,14.0,0.0,1.0,1.0,713.0,0
53.0,44762.22,363.0,10.0,3.0,0.0,1.0,585.0,1
26.0,6163.29,208.0,12.0,2.0,1.0,1.0,772.0,0
18.0,36150.82,312.0,3.0,1.0,0.0,0.0,802.0,1
63.0,39093.28,57.0,6.0,0.0,0.0,0.0,346.0,0
65.0,36330.72,377.0,5.0,2.0,0.0,0.0,605.0,1
33.0,30794.74,431.0,9.0,2.0,1.0,0.0,432.0,0
50.0,15352.74,41.0,5.0,4.0,0.0,1.0,328.0,0
25.0,29059.09,453.0,14.0,1.0,1.0,0.0,490.0,0
47.0,13622.88,530.0,10.0,3.0,0.0,0.0,718.0,1
24.0,31695.71,419.0,7.0,1.0,0.0,1.0,631.0,1
32.0,13560.2,150.0,8.0,0.0,0.0,0.0,640.0,0
66.0,19646.89,238.0,14.0,2.0,0.0,1.0,,1
39.0,2465.25,370.0,7.0,4.0,0.0,0.0,661.0,0
53.0,11907.88,282.0,13.0,0.0,1.0,0.0,693.0,0
68.0,38559.29,229.0,14.0,1.0,0.0,1.0,596.0,1
18.0,26351.73,147.0,3.0,3.0,0.0,0.0,714.0,0
61.0,33735.27,540.0,2.0,4.0,0.0,,458.0,1
48.0,815.81,503.0,13.0,0.0,0.0,1.0,479.0,1
18.0,20230.38,364.0,3.0,3.0,0.0,0.0,447.0,1
49.0,37980.57,199.0,3.0,2.0,0.0,0.0,517.0,1
59.0,11714.83,445.0,14.0,3.0,0.0,1.0,528.0,1
23.0,36190.68,425.0,5.0,4.0,0.0,1.0,466.0,1
18.0,12123.71,437.0,4.0,,0.0,1.0,744.0,0
33.0,36471.54,266.0,8.0,0.0,0.0,1.0,651.0,0
19.0,45903.71,406.0,8.0,3.0,1.0,0.0,353.0,0
41.0,47388.04,546.0,5.0,0.0,0.0,1.0,516.0,1
46.0,32055.64,447.0,1.0,1.0,1.0,1.0,390.0,1
36.0,22464.06,427.0,7.0,1.0,,1.0,435.0,1
35.0,1972.89,245.0,10.0,2.0,0.0,1.0,322.0,0
40.0,43679.24,172.0,,2.0,0.0,,842.0,0
42.0,5119.07,549.0,14.0,1.0,1.0,1.0,624.0,0
40.0,15507.11,63.0,7.0,0.0,0.0,1.0,748.0,0
31.0,9325.54,255.0,12.0,3.0,0.0,1.0,688.0,0
42.0,,428.0,3.0,2.0,0.0,1.0,815.0,1
55.0,14300.13,562.0,3.0,2.0,0.0,1.0,845.0,1
41.0,49623.51,78.0,13.0,3.0,1.0,1.0,370.0,0
52.0,22968.47,554.0,10.0,3.0,1.0,1.0,672.0,1
,2837.4,432.0,14.0,3.0,0.0,0.0,760.0,0
68.0,12524.33,591.0,14.0,3.0,0.0,0.0,599.0,1
42.0,49312.36,382.0,1.0,3.0,0.0,0.0,743.0,1
46.0,39862.28,296.0,8.0,0.0,0.0,0.0,492.0,0
23.0,1457.79,381.0,11.0,4.0,1.0,0.0,571.0,1
69.0,11013.7,227.0,10.0,4.0,0.0,1.0,364.0,0
66.0,17170.29,84.0,10.0,0.0,,1.0,831.0,0
20.0,10519.18,316.0,9.0,3.0,1.0,0.0,393.0,1
42.0,25225.35,33.0,,1.0,0.0,1.0,413.0,0
47.0,3353.07,556.0,3.0,1.0,1.0,1.0,740.0,1
19.0,9091.43,104.0,7.0,4.0,0.0,1.0,325.0,0
26.0,27155.21,268.0,13.0,3.0,0.0,0.0,507.0,1
55.0,44155.05,119.0,8.0,2.0,0.0,0.0,533.0,0
63.0,28313.07,149.0,9.0,3.0,0.0,1.0,644.0,0
45.0,42274.6,155.0,7.0,4.0,1.0,0.0,556.0,1
28.0,13988.41,107.0,4.0,0.0,0.0,0.0,832.0,0
36.0,20297.87,440.0,1.0,1.0,0.0,0.0,391.0,1
68.0,33371.91,418.0,1.0,4.0,1.0,0.0,320.0,1
66.0,9040.41,98.0,4.0,1.0,0.0,0.0,389.0,0
51.0,5830.54,144.0,13.0,2.0,1.0,1.0,829.0,0
67.0,22436.02,222.0,2.0,0.0,1.0,0.0,574.0,1
38.0,10783.31,548.0,1.0,2.0,0.0,0.0,760.0,1
65.0,37302.52,21.0,9.0,1.0,1.0,0.0,618.0,0
42.0,49577.05,138.0,5.0,2.0,0.0,0.0,426.0,1
25.0,22768.2,53.0,10.0,0.0,0.0,0.0,817.0,0
38.0,15443.49,49.0,14.0,2.0,0.0,1.0,353.0,0
65.0,28285.5,495.0,5.0,4.0,0.0,1.0,338.0,1
45.0,19501.24,551.0,3.0,3.0,0.0,1.0,776.0,1
37.0,45825.89,64.0,3.0,2.0,0.0,0.0,325.0,0
26.0,35911.0,478.0,8.0,3.0,1.0,0.0,309.0,0
51.0,43268.76,593.0,12.0,2.0,1.0,1.0,625.0,1
37.0,19501.33,221.0,14.0,1.0,1.0,0.0,722.0,0
60.0,48017.99,455.0,8.0,3.0,0.0,0.0,360.0,1
64.0,38326.19,423.0,11.0,0.0,0.0,1.0,369.0,0
31.0,38962.34,325.0,7.0,1.0,0.0,0.0,566.0,1
37.0,40002.74,324.0,10.0,4.0,1.0,1.0,682.0,0
41.0,49176.9,65.0,2.0,2.0,0.0,1.0,814.0,1
22.0,3475.06,178.0,2.0,1.0,1.0,0.0,758.0,0
18.0,7108.78,552.0,6.0,4.0,0.0,1.0,567.0,1
60.0,12312.25,267.0,14.0,2.0,0.0,1.0,682.0,0
29.0,24321.75,196.0,4.0,0.0,1.0,1.0,640.0,0
57.0,33836.37,325.0,9.0,2.0,0.0,1.0,550.0,1
38.0,23689.69,350.0,7.0,2.0,1.0,1.0,503.0,1
39.0,23308.01,305.0,12.0,4.0,0.0,1.0,420.0,1
21.0,36431.29,133.0,7.0,1.0,1.0,0.0,573.0,0
30.0,42132.97,370.0,10.0,1.0,0.0,1.0,572.0,1
58.0,29750.76,301.0,6.0,3.0,0.0,1.0,593.0,1
63.0,12569.81,577.0,14.0,2.0,0.0,1.0,308.0,0
51.0,29897.87,568.0,13.0,1.0,0.0,1.0,622.0,1
20.0,3078.96,6.0,14.0,2.0,1.0,0.0,327.0,0
54.0,15998.05,67.0,10.0,0.0,1.0,1.0,833.0,0
46.0,1233.18,567.0,14.0,0.0,1.0,1.0,678.0,1
44.0,3150.46,167.0,12.0,4.0,0.0,1.0,438.0,0
43.0,29086.48,384.0,2.0,4.0,0.0,1.0,496.0,1
51.0,21661.88,20.0,6.0,4.0,1.0,0.0,575.0,0
41.0,48072.7,454.0,13.0,1.0,0.0,0.0,355.0,0
41.0,41406.78,173.0,10.0,2.0,0.0,1.0,327.0,0
54.0,7605.54,264.0,14.0,0.0,0.0,0.0,444.0,1
22.0,25393.01,275.0,1.0,3.0,0.0,1.0,794.0,1
68.0,40404.43,287.0,8.0,4.0,0.0,1.0,307.0,0
38.0,2330.47,441.0,6.0,4.0,0.0,1.0,527.0,1
61.0,,590.0,1.0,2.0,0.0,0.0,627.0,1
22.0,33814.65,453.0,6.0,4.0,1.0,0.0,315.0,1
48.0,802.06,52.0,3.0,0.0,0.0,1.0,665.0,0
20.0,16571.61,424.0,5.0,3.0,0.0,0.0,589.0,1
25.0,25722.96,555.0,10.0,1.0,0.0,1.0,574.0,1
56.0,33553.31,233.0,13.0,0.0,1.0,1.0,367.0,0
53.0,45473.76,589.0,14.0,1.0,0.0,0.0,483.0,1
38.0,12048.11,468.0,8.0,2.0,0.0,0.0,357.0,1
60.0,12661.21,312.0,11.0,1.0,0.0,1.0,713.0,1
36.0,31433.34,72.0,10.0,2.0,0.0,1.0,637.0,0
52.0,396.22,524.0,9.0,0.0,1.0,0.0,803.0,1
29.0,49819.96,489.0,1.0,2.0,0.0,0.0,500.0,1
38.0,33851.88,298.0,11.0,3.0,0.0,0.0,773.0,1
20.0,3777.09,409.0,1.0,2.0,0.0,1.0,440.0,1
39.0,26448.04,501.0,2.0,1.0,0.0,1.0,309.0,1
48.0,13562.27,98.0,3.0,2.0,0.0,,671.0,1
44.0,22731.34,88.0,7.0,1.0,0.0,0.0,794.0,0
48.0,26064.12,250.0,6.0,2.0,0.0,1.0,695.0,1
52.0,13520.15,290.0,12.0,4.0,0.0,1.0,,0
21.0,9280.02,492.0,4.0,1.0,0.0,0.0,816.0,1
40.0,13576.93,440.0,7.0,0.0,0.0,1.0,488.0,1
30.0,36165.77,460.0,4.0,4.0,1.0,1.0,507.0,0
67.0,48586.4,77.0,,1.0,0.0,1.0,300.0,1
21.0,47088.33,252.0,9.0,1.0,1.0,1.0,473.0,0
49.0,42021.39,465.0,12.0,0.0,0.0,1.0,666.0,1
63.0,5778.09,154.0,3.0,3.0,0.0,1.0,574.0,1
29.0,33574.59,88.0,9.0,4.0,0.0,1.0,330.0,0
26.0,21477.56,105.0,8.0,4.0,0.0,0.0,501.0,0
20.0,40655.02,217.0,10.0,0.0,1.0,0.0,716.0,0
26.0,45796.08,297.0,10.0,0.0,0.0,0.0,418.0,1
34.0,,432.0,3.0,2.0,1.0,0.0,704.0,1
36.0,37037.81,546.0,3.0,1.0,0.0,1.0,685.0,1
64.0,26674.46,535.0,2.0,2.0,0.0,1.0,694.0,1
33.0,21513.3,344.0,7.0,2.0,0.0,1.0,846.0,0
69.0,32138.42,567.0,7.0,3.0,0.0,0.0,306.0,1
69.0,16641.49,314.0,11.0,4.0,0.0,1.0,817.0,1
23.0,23303.07,289.0,6.0,0.0,0.0,0.0,633.0,0
45.0,5041.89,110.0,5.0,3.0,,0.0,714.0,0
36.0,36178.18,221.0,8.0,3.0,0.0,1.0,720.0,1
36.0,,182.0,8.0,3.0,0.0,0.0,421.0,0
51.0,,122.0,11.0,0.0,0.0,0.0,601.0,0
23.0,34642.5,471.0,7.0,0.0,0.0,0.0,451.0,1
46.0,13972.19,395.0,8.0,,0.0,1.0,385.0,0
53.0,45805.18,99.0,3.0,4.0,0.0,1.0,716.0,1
57.0,39913.28,108.0,14.0,0.0,0.0,0.0,403.0,0
65.0,21927.08,159.0,13.0,3.0,0.0,1.0,771.0,0
67.0,38115.91,328.0,9.0,4.0,0.0,1.0,551.0,1
24.0,8828.72,142.0,7.0,2.0,0.0,1.0,,0
22.0,20824.61,346.0,13.0,1.0,0.0,0.0,393.0,0
29.0,37186.84,301.0,1.0,0.0,1.0,0.0,387.0,1
36.0,30847.7,227.0,5.0,2.0,0.0,0.0,530.0,1
40.0,12367.56,447.0,,2.0,0.0,1.0,577.0,1
43.0,49918.7,376.0,2.0,4.0,0.0,,667.0,1
48.0,15118.67,240.0,14.0,0.0,0.0,1.0,589.0,1
44.0,47998.76,330.0,4.0,1.0,0.0,0.0,365.0,0
47.0,40594.48,468.0,7.0,1.0,1.0,1.0,714.0,1
28.0,30403.99,126.0,8.0,0.0,0.0,0.0,456.0,0
36.0,17524.74,372.0,3.0,1.0,0.0,1.0,366.0,1
21.0,38410.57,450.0,12.0,1.0,0.0,1.0,793.0,1
46.0,47869.75,470.0,9.0,4.0,0.0,0.0,681.0,1
54.0,46883.93,554.0,5.0,,0.0,1.0,820.0,1
48.0,25019.6,486.0,6.0,0.0,1.0,0.0,525.0,1
59.0,45303.47,128.0,5.0,1.0,1.0,,478.0,0
21.0,39028.06,574.0,1.0,0.0,0.0,0.0,466.0,1
67.0,20728.83,168.0,5.0,4.0,0.0,0.0,307.0,0
18.0,17166.24,280.0,12.0,0.0,0.0,1.0,835.0,0
65.0,41052.92,49.0,8.0,2.0,0.0,1.0,538.0,0
63.0,34479.48,207.0,1.0,4.0,1.0,0.0,705.0,1
36.0,25762.0,83.0,10.0,,0.0,1.0,468.0,0
19.0,37132.54,485.0,7.0,2.0,0.0,1.0,789.0,1
33.0,41504.11,370.0,11.0,0.0,0.0,0.0,344.0,0
64.0,42098.61,504.0,9.0,1.0,0.0,0.0,546.0,1
18.0,42770.05,560.0,11.0,0.0,0.0,0.0,359.0,1
66.0,14059.09,345.0,6.0,2.0,0.0,0.0,518.0,1
44.0,39185.1,164.0,14.0,2.0,0.0,0.0,660.0,0
51.0,7324.17,,7.0,4.0,,0.0,417.0,1
36.0,48131.8,384.0,1.0,0.0,0.0,1.0,786.0,1
25.0,43344.77,193.0,4.0,1.0,1.0,1.0,489.0,0
58.0,8861.3,598.0,10.0,1.0,1.0,0.0,778.0,1
65.0,38701.66,580.0,9.0,2.0,0.0,0.0,559.0,1
38.0,27208.15,592.0,13.0,2.0,1.0,0.0,836.0,1
42.0,19674.32,33.0,10.0,2.0,0.0,1.0,657.0,0
18.0,3183.92,236.0,8.0,1.0,0.0,1.0,494.0,0
61.0,25516.94,309.0,9.0,3.0,0.0,1.0,777.0,0
20.0,19365.48,540.0,1.0,3.0,0.0,0.0,529.0,1
54.0,24255.57,396.0,14.0,0.0,0.0,1.0,834.0,0
51.0,2728.3,290.0,13.0,2.0,1.0,,425.0,0
67.0,43194.96,435.0,10.0,3.0,0.0,1.0,,1
55.0,15460.28,58.0,14.0,1.0,0.0,0.0,572.0,0
50.0,25910.22,34.0,2.0,,0.0,1.0,727.0,0
31.0,26280.18,531.0,2.0,0.0,0.0,0.0,305.0,1
46.0,21762.37,552.0,8.0,1.0,0.0,0.0,414.0,1
69.0,40366.63,180.0,7.0,2.0,0.0,0.0,539.0,1
57.0,23322.55,128.0,8.0,3.0,1.0,0.0,369.0,0
64.0,15458.01,22.0,4.0,4.0,0.0,0.0,450.0,1
43.0,38326.71,170.0,13.0,0.0,0.0,0.0,741.0,0
18.0,6985.42,217.0,8.0,1.0,0.0,0.0,366.0,0
27.0,41934.73,99.0,10.0,0.0,1.0,0.0,680.0,0
37.0,5822.03,497.0,6.0,2.0,1.0,1.0,785.0,1
61.0,47172.45,388.0,12.0,4.0,0.0,0.0,349.0,1
39.0,33034.82,97.0,14.0,1.0,1.0,1.0,597.0,0
20.0,9613.59,250.0,6.0,4.0,0.0,1.0,843.0,1
38.0,8210.3,,5.0,2.0,1.0,1.0,438.0,0
,11442.39,8.0,3.0,2.0,1.0,1.0,303.0,0
59.0,23330.0,290.0,10.0,4.0,1.0,1.0,366.0,0
39.0,10904.6,449.0,1.0,1.0,1.0,1.0,740.0,1
32.0,38166.26,193.0,8.0,0.0,1.0,1.0,803.0,0
63.0,12202.62,540.0,11.0,3.0,0.0,1.0,,1
51.0,16876.47,411.0,8.0,0.0,1.0,1.0,305.0,0
42.0,38717.8,15.0,8.0,4.0,1.0,0.0,357.0,0
68.0,6484.71,145.0,6.0,2.0,0.0,1.0,512.0,0
65.0,48775.84,432.0,13.0,2.0,0.0,0.0,602.0,1
27.0,17123.73,476.0,12.0,3.0,0.0,0.0,372.0,1
49.0,5486.63,192.0,13.0,1.0,0.0,1.0,596.0,0
54.0,38440.92,567.0,14.0,3.0,0.0,1.0,628.0,1
52.0,3723.89,303.0,11.0,4.0,1.0,0.0,790.0,1
38.0,24687.69,468.0,2.0,0.0,0.0,0.0,363.0,1
65.0,30103.76,504.0,3.0,1.0,0.0,0.0,709.0,1
38.0,19722.73,128.0,4.0,0.0,0.0,1.0,526.0,0
62.0,45076.04,102.0,14.0,2.0,1.0,1.0,333.0,0
36.0,49345.96,306.0,7.0,1.0,1.0,1.0,706.0,1
49.0,39300.27,474.0,7.0,2.0,0.0,1.0,344.0,1
19.0,45317.91,520.0,8.0,3.0,0.0,1.0,562.0,1
54.0,13580.03,88.0,10.0,2.0,1.0,0.0,403.0,0
18.0,10626.27,147.0,2.0,4.0,1.0,1.0,840.0,1
52.0,3467.92,109.0,14.0,0.0,0.0,1.0,731.0,0
39.0,31062.87,390.0,13.0,4.0,0.0,0.0,338.0,0
56.0,22566.53,4.0,7.0,4.0,0.0,1.0,785.0,0
27.0,1466.72,14.0,1.0,1.0,1.0,0.0,457.0,0
67.0,22818.89,243.0,11.0,1.0,0.0,0.0,684.0,0
37.0,34807.69,188.0,14.0,2.0,0.0,0.0,302.0,0
,29354.01,567.0,6.0,1.0,1.0,1.0,307.0,1
57.0,8306.24,394.0,8.0,3.0,1.0,0.0,815.0,1
38.0,36919.98,541.0,6.0,1.0,1.0,0.0,812.0,1
20.0,20544.37,440.0,9.0,0.0,0.0,1.0,839.0,1
59.0,41754.76,267.0,4.0,0.0,0.0,0.0,384.0,1
43.0,5630.03,514.0,2.0,3.0,0.0,1.0,668.0,1
51.0,42800.15,358.0,3.0,0.0,0.0,1.0,789.0,1
60.0,41164.91,164.0,14.0,1.0,1.0,,402.0,0
49.0,2426.15,410.0,7.0,2.0,0.0,0.0,357.0,0
19.0,1179.78,512.0,7.0,0.0,1.0,0.0,,0
33.0,48388.1,299.0,2.0,0.0,0.0,1.0,818.0,1
69.0,13928.27,494.0,12.0,0.0,1.0,1.0,484.0,0
56.0,18218.68,224.0,9.0,1.0,0.0,1.0,362.0,0
21.0,31407.48,485.0,3.0,3.0,0.0,0.0,696.0,1
28.0,7350.65,500.0,12.0,3.0,0.0,0.0,677.0,1
40.0,8751.31,542.0,13.0,2.0,0.0,1.0,487.0,1
40.0,6655.3,495.0,6.0,4.0,0.0,1.0,748.0,1
37.0,35739.84,476.0,12.0,4.0,0.0,1.0,492.0,1
36.0,49485.71,486.0,3.0,0.0,0.0,0.0,789.0,1
52.0,17750.45,316.0,9.0,1.0,0.0,0.0,488.0,0
63.0,24230.61,306.0,13.0,0.0,0.0,0.0,369.0,0
23.0,24752.06,80.0,5.0,0.0,1.0,1.0,750.0,0
30.0,29202.64,282.0,1.0,4.0,1.0,1.0,549.0,1
44.0,40463.19,246.0,7.0,4.0,0.0,1.0,691.0,1
55.0,5132.34,151.0,4.0,4.0,0.0,1.0,515.0,0
30.0,4357.63,236.0,1.0,4.0,0.0,0.0,480.0,0
23.0,5529.81,454.0,8.0,,0.0,0.0,314.0,1
38.0,43633.03,6.0,3.0,4.0,0.0,0.0,427.0,0
21.0,21064.78,128.0,10.0,0.0,0.0,1.0,655.0,0
48.0,30401.13,413.0,8.0,3.0,0.0,0.0,599.0,1
59.0,9280.95,182.0,12.0,3.0,0.0,1.0,536.0,0
34.0,13077.91,139.0,7.0,1.0,1.0,1.0,741.0,0
37.0,2386.57,109.0,11.0,2.0,1.0,0.0,809.0,0
64.0,16350.5,49.0,9.0,2.0,0.0,0.0,636.0,0
25.0,40031.8,589.0,14.0,4.0,1.0,1.0,790.0,1
51.0,8178.95,121.0,9.0,2.0,,0.0,498.0,0
63.0,43381.51,201.0,8.0,1.0,0.0,0.0,820.0,1
32.0,17728.29,452.0,8.0,4.0,1.0,1.0,434.0,0
27.0,6592.4,528.0,12.0,1.0,0.0,1.0,392.0,0
52.0,30572.28,100.0,7.0,1.0,1.0,1.0,404.0,0
35.0,23124.03,112.0,12.0,0.0,0.0,0.0,393.0,0
41.0,45061.24,358.0,8.0,3.0,0.0,0.0,394.0,1
66.0,28132.1,293.0,8.0,,0.0,0.0,775.0,1
43.0,29379.13,241.0,8.0,1.0,1.0,1.0,493.0,0
22.0,35315.9,316.0,13.0,0.0,0.0,,358.0,0
24.0,44299.66,242.0,10.0,3.0,1.0,1.0,603.0,0
43.0,45802.74,14.0,14.0,2.0,0.0,1.0,517.0,0
21.0,13843.74,370.0,14.0,0.0,1.0,1.0,745.0,0
57.0,29445.7,562.0,10.0,,1.0,0.0,384.0,1
44.0,7447.7,159.0,5.0,2.0,0.0,0.0,450.0,0
59.0,10594.33,435.0,3.0,1.0,0.0,1.0,307.0,1
62.0,39325.96,344.0,9.0,0.0,0.0,1.0,551.0,1
49.0,12812.89,363.0,5.0,0.0,0.0,0.0,625.0,0
58.0,12832.02,362.0,10.0,2.0,1.0,1.0,385.0,0
28.0,20696.82,318.0,13.0,4.0,0.0,0.0,444.0,1
64.0,15373.35,103.0,7.0,0.0,0.0,0.0,451.0,0
49.0,17848.41,547.0,8.0,2.0,0.0,1.0,,1
62.0,41711.06,92.0,8.0,3.0,0.0,0.0,715.0,0
64.0,27697.91,573.0,7.0,0.0,0.0,0.0,475.0,1
37.0,30979.85,348.0,,1.0,0.0,0.0,533.0,1
59.0,28550.17,427.0,4.0,1.0,0.0,0.0,641.0,1
61.0,284.15,582.0,1.0,1.0,0.0,1.0,562.0,1
31.0,21445.77,598.0,7.0,2.0,0.0,1.0,634.0,1
45.0,18735.61,307.0,5.0,2.0,0.0,0.0,642.0,0
65.0,49693.07,167.0,5.0,1.0,1.0,1.0,724.0,1
59.0,806.04,531.0,13.0,1.0,0.0,1.0,359.0,0
57.0,29578.04,394.0,14.0,0.0,1.0,1.0,404.0,0
36.0,15981.27,85.0,7.0,4.0,0.0,1.0,548.0,0
32.0,599.04,236.0,9.0,1.0,0.0,1.0,546.0,0
