claim_amount,policy_age_years,prev_claims,injury_severity,days_to_report,num_witnesses,vehicle_age_years,repair_cost,agent_flagged,is_fraud
371435.58,3.2,7.0,4.0,56.0,1.0,,40865.84,0.0,1
155068.97,9.1,4.0,1.0,78.0,1.0,8.0,42616.85,0.0,0
427372.17,9.0,0.0,2.0,17.0,4.0,6.0,32801.7,0.0,0
6005.25,5.6,4.0,4.0,6.0,1.0,16.0,19468.19,0.0,0
169993.32,16.8,7.0,1.0,28.0,4.0,1.0,17880.53,0.0,0
429249.54,13.6,1.0,3.0,47.0,1.0,16.0,29960.4,0.0,1
312789.54,11.0,1.0,3.0,54.0,1.0,3.0,24541.43,1.0,1
109877.18,17.9,3.0,3.0,88.0,0.0,8.0,34530.79,0.0,0
368412.85,2.4,7.0,4.0,14.0,2.0,19.0,13415.12,0.0,0
36856.6,19.0,7.0,3.0,36.0,2.0,15.0,31600.05,0.0,0
308119.59,12.4,5.0,,63.0,2.0,1.0,14159.62,0.0,0
59966.06,15.4,6.0,3.0,68.0,2.0,6.0,2663.14,0.0,0
401187.3,4.6,2.0,1.0,16.0,2.0,19.0,16080.02,0.0,1
118770.63,1.8,2.0,3.0,82.0,1.0,15.0,49984.3,0.0,0
333114.0,14.3,5.0,2.0,82.0,2.0,5.0,49942.88,0.0,1
180167.84,17.5,2.0,1.0,75.0,4.0,9.0,11414.32,0.0,1
158687.4,14.2,4.0,1.0,56.0,4.0,15.0,34525.87,0.0,0
110623.3,9.0,2.0,1.0,22.0,1.0,5.0,37884.25,0.0,0
391477.0,11.4,4.0,1.0,3.0,1.0,2.0,27494.16,0.0,1
450002.26,2.9,8.0,2.0,79.0,3.0,18.0,8870.25,0.0,1
480948.4,3.8,9.0,3.0,53.0,4.0,5.0,41139.51,0.0,1
38000.74,14.7,6.0,4.0,61.0,1.0,9.0,14122.83,,1
368528.54,7.8,1.0,3.0,50.0,0.0,8.0,32875.68,0.0,0
365032.98,5.4,9.0,2.0,75.0,3.0,2.0,17885.29,0.0,1
130637.7,14.2,2.0,3.0,31.0,4.0,2.0,9605.02,0.0,0
65588.43,7.7,9.0,4.0,0.0,4.0,9.0,13166.68,0.0,1
163120.26,18.6,9.0,2.0,14.0,2.0,2.0,24186.93,0.0,0
480046.59,15.9,5.0,1.0,11.0,0.0,7.0,19371.2,0.0,1
434146.4,15.0,6.0,3.0,16.0,3.0,13.0,21152.14,0.0,0
466247.33,0.5,9.0,1.0,53.0,1.0,9.0,4540.72,0.0,1
27705.99,8.2,2.0,3.0,65.0,0.0,17.0,8124.4,0.0,0
331318.45,14.3,6.0,1.0,69.0,0.0,15.0,8750.02,0.0,1
122504.58,8.6,1.0,1.0,48.0,3.0,13.0,38110.75,0.0,0
105522.07,,4.0,2.0,55.0,3.0,3.0,1709.49,0.0,0
388080.48,1.8,5.0,2.0,12.0,3.0,15.0,23000.55,0.0,0
168446.25,7.8,1.0,4.0,3.0,0.0,18.0,6311.51,0.0,0
411504.24,6.1,1.0,1.0,22.0,3.0,12.0,7791.42,0.0,0
115863.88,14.9,9.0,3.0,37.0,3.0,19.0,713.01,1.0,1
228929.47,0.9,8.0,3.0,28.0,0.0,9.0,26005.67,0.0,1
119114.13,11.4,2.0,4.0,19.0,1.0,17.0,12006.8,0.0,0
23204.88,14.2,7.0,4.0,78.0,1.0,16.0,45112.18,0.0,1
,8.4,9.0,1.0,79.0,3.0,14.0,15909.99,0.0,1
459812.78,4.5,6.0,3.0,56.0,4.0,19.0,3149.08,0.0,1
301470.47,6.4,6.0,2.0,48.0,1.0,3.0,22654.5,0.0,1
485985.27,2.0,9.0,2.0,25.0,1.0,5.0,11109.31,0.0,1
,10.1,4.0,2.0,14.0,3.0,8.0,20410.05,0.0,0
149937.27,16.0,9.0,2.0,69.0,1.0,4.0,49082.07,0.0,0
109859.5,5.9,4.0,1.0,62.0,0.0,19.0,41278.1,1.0,1
207442.42,7.9,9.0,1.0,52.0,3.0,18.0,47164.92,1.0,1
111507.13,14.2,6.0,1.0,27.0,1.0,13.0,27554.05,0.0,0
79841.18,14.9,1.0,4.0,51.0,3.0,13.0,25014.02,0.0,1
288307.27,3.8,4.0,2.0,0.0,1.0,2.0,23715.65,0.0,1
417124.09,0.3,1.0,2.0,2.0,3.0,4.0,30602.84,1.0,0
49425.27,18.3,8.0,3.0,45.0,2.0,16.0,41199.23,0.0,1
367644.81,0.9,1.0,4.0,61.0,1.0,,3553.33,0.0,0
163944.08,11.7,1.0,2.0,84.0,4.0,16.0,22955.32,0.0,0
160947.84,3.3,1.0,4.0,15.0,3.0,12.0,9225.18,0.0,0
71513.49,13.3,2.0,2.0,62.0,2.0,14.0,41316.66,0.0,0
196320.54,8.5,5.0,4.0,55.0,2.0,17.0,44155.87,0.0,1
400209.13,15.5,5.0,3.0,36.0,0.0,15.0,24441.04,0.0,1
439081.22,17.2,7.0,4.0,67.0,0.0,5.0,17900.67,1.0,1
126139.04,14.5,3.0,4.0,85.0,3.0,8.0,22073.18,0.0,0
233222.93,10.8,7.0,3.0,73.0,3.0,13.0,12036.65,0.0,1
430959.61,3.7,7.0,2.0,21.0,4.0,7.0,14444.78,0.0,1
245492.97,14.8,4.0,4.0,30.0,0.0,14.0,3742.7,1.0,1
382544.17,15.4,4.0,2.0,5.0,3.0,6.0,1539.52,0.0,0
292051.45,4.7,8.0,3.0,70.0,0.0,14.0,39622.65,0.0,1
463402.76,2.6,1.0,2.0,33.0,3.0,11.0,47824.42,0.0,0
482720.71,4.3,0.0,2.0,26.0,1.0,1.0,38218.95,0.0,0
18949.53,5.8,1.0,,40.0,4.0,17.0,,1.0,1
444197.38,0.8,6.0,3.0,54.0,0.0,5.0,34946.91,,1
329910.27,7.7,2.0,2.0,38.0,0.0,9.0,15603.75,0.0,0
54813.27,12.4,0.0,2.0,12.0,2.0,4.0,17717.2,0.0,0
151168.2,2.6,1.0,4.0,2.0,3.0,11.0,48085.51,0.0,0
91619.82,19.3,6.0,4.0,77.0,2.0,11.0,30269.94,0.0,0
308248.44,4.3,8.0,4.0,6.0,4.0,17.0,3612.91,0.0,1
401594.07,3.2,4.0,3.0,69.0,1.0,16.0,23190.39,0.0,1
115781.74,16.2,1.0,4.0,16.0,0.0,12.0,27705.31,0.0,0
329910.24,9.8,9.0,1.0,56.0,3.0,19.0,46712.0,0.0,1
270896.28,13.9,9.0,4.0,38.0,1.0,16.0,35442.54,1.0,1
226534.4,3.8,1.0,1.0,17.0,4.0,14.0,28225.74,0.0,0
231437.71,6.5,0.0,1.0,30.0,2.0,9.0,48934.74,0.0,0
65178.53,9.1,3.0,3.0,0.0,1.0,10.0,16111.2,0.0,0
81109.82,10.6,9.0,1.0,42.0,3.0,17.0,48480.16,0.0,1
264452.53,15.0,0.0,3.0,7.0,3.0,8.0,45046.45,0.0,0
457530.38,8.5,6.0,3.0,50.0,3.0,19.0,35710.41,1.0,1
14093.12,2.6,5.0,3.0,7.0,3.0,6.0,46151.91,0.0,1
70762.1,15.6,0.0,4.0,51.0,4.0,11.0,30008.38,0.0,0
495248.92,7.9,7.0,1.0,60.0,0.0,13.0,6297.86,0.0,1
253172.93,16.5,,3.0,62.0,4.0,1.0,27257.27,,0
394053.82,13.0,4.0,2.0,15.0,1.0,4.0,4442.08,0.0,0
487354.3,14.9,8.0,1.0,65.0,3.0,6.0,14283.5,0.0,1
5028.18,0.7,4.0,4.0,71.0,4.0,9.0,8424.78,1.0,1
339341.3,7.6,2.0,1.0,19.0,0.0,6.0,20387.92,0.0,0
414209.65,17.5,2.0,2.0,71.0,2.0,1.0,48056.55,0.0,0
300214.76,9.8,2.0,1.0,87.0,,9.0,12628.24,0.0,0
95758.94,0.0,4.0,1.0,32.0,1.0,6.0,7358.41,1.0,1
311210.61,2.6,7.0,2.0,47.0,0.0,4.0,35917.46,0.0,1
239809.56,4.7,4.0,3.0,51.0,,15.0,8008.29,0.0,1
175723.26,6.7,7.0,3.0,5.0,1.0,19.0,36204.27,0.0,0
418133.04,9.3,5.0,4.0,44.0,3.0,18.0,9908.29,0.0,1
261236.51,16.6,7.0,4.0,72.0,3.0,4.0,27569.76,0.0,0
28777.41,4.7,9.0,3.0,34.0,1.0,5.0,,1.0,1
133388.31,19.2,,2.0,46.0,3.0,0.0,2559.64,0.0,0
32011.25,12.6,3.0,3.0,74.0,0.0,15.0,42658.05,0.0,1
354394.57,13.1,3.0,4.0,5.0,1.0,1.0,26227.01,0.0,0
124774.1,4.9,1.0,3.0,65.0,2.0,9.0,2073.99,0.0,0
112760.29,8.4,6.0,4.0,54.0,2.0,6.0,39993.13,0.0,1
454352.82,9.2,6.0,4.0,58.0,0.0,10.0,27617.95,0.0,0
89142.77,13.3,4.0,1.0,5.0,2.0,7.0,37926.73,1.0,1
346476.16,6.5,1.0,3.0,56.0,4.0,0.0,30610.31,0.0,0
174418.98,3.7,5.0,2.0,11.0,1.0,12.0,41013.68,0.0,1
361395.32,9.5,6.0,4.0,44.0,1.0,15.0,41281.51,,1
287396.34,0.8,2.0,1.0,83.0,0.0,2.0,19415.19,0.0,1
399726.67,17.8,4.0,1.0,51.0,0.0,14.0,46660.1,0.0,0
463482.1,1.7,9.0,1.0,25.0,0.0,19.0,13379.38,0.0,1
409988.61,7.0,9.0,1.0,70.0,0.0,0.0,35149.51,0.0,1
160008.72,1.4,5.0,2.0,21.0,3.0,11.0,23569.21,1.0,0
121102.51,1.8,4.0,3.0,53.0,0.0,3.0,4523.81,1.0,1
302147.4,18.5,3.0,4.0,66.0,0.0,15.0,19245.08,0.0,1
403136.91,11.9,5.0,4.0,71.0,1.0,6.0,19387.29,0.0,1
252722.8,19.9,8.0,2.0,26.0,3.0,18.0,21694.86,1.0,0
433877.18,10.2,9.0,4.0,5.0,0.0,9.0,,1.0,1
324622.74,3.3,3.0,2.0,62.0,4.0,9.0,20368.58,1.0,0
172148.83,7.8,0.0,1.0,35.0,4.0,11.0,22739.45,0.0,0
154317.22,15.4,9.0,4.0,8.0,2.0,14.0,44789.36,0.0,0
69199.58,10.0,1.0,3.0,25.0,0.0,11.0,27078.65,0.0,0
215722.57,7.8,7.0,4.0,56.0,4.0,17.0,48832.74,0.0,0
257724.29,1.2,4.0,1.0,58.0,4.0,11.0,25573.19,0.0,0
305937.6,14.7,4.0,2.0,4.0,2.0,4.0,13297.96,0.0,0
386179.8,0.9,0.0,1.0,33.0,4.0,1.0,35488.6,0.0,0
314504.13,16.5,5.0,,26.0,2.0,1.0,9928.14,0.0,0
13168.36,1.0,6.0,3.0,63.0,3.0,4.0,21606.93,0.0,0
196349.08,16.2,7.0,2.0,44.0,2.0,5.0,26792.1,0.0,0
311366.59,2.4,3.0,2.0,11.0,0.0,15.0,10518.06,0.0,0
244744.34,19.0,2.0,2.0,57.0,4.0,4.0,27259.03,0.0,0
118683.2,11.4,9.0,1.0,16.0,1.0,8.0,45616.59,1.0,1
135820.97,15.6,2.0,4.0,85.0,0.0,18.0,6738.24,0.0,0
,0.9,7.0,1.0,89.0,2.0,0.0,47875.54,0.0,1
277884.67,11.0,0.0,,74.0,0.0,11.0,10014.23,0.0,0
111816.92,12.3,4.0,1.0,37.0,2.0,11.0,17659.63,0.0,0
8525.96,14.6,4.0,1.0,11.0,2.0,8.0,38376.72,0.0,0
123947.1,2.8,3.0,2.0,67.0,4.0,5.0,12448.9,0.0,0
210342.46,14.9,3.0,2.0,10.0,2.0,11.0,23836.75,0.0,0
95510.06,11.7,7.0,3.0,62.0,4.0,1.0,41951.11,1.0,1
420870.96,9.2,9.0,4.0,81.0,0.0,16.0,46502.34,0.0,1
193491.47,13.6,2.0,3.0,35.0,3.0,19.0,38592.85,0.0,1
334498.94,7.8,5.0,3.0,88.0,1.0,9.0,42586.41,,1
31565.72,11.6,6.0,1.0,78.0,1.0,5.0,47154.94,1.0,1
30925.8,7.0,3.0,1.0,74.0,2.0,7.0,35751.15,0.0,1
53618.55,5.5,3.0,1.0,33.0,2.0,2.0,26817.39,0.0,0
93930.36,6.9,8.0,2.0,4.0,3.0,2.0,39041.7,0.0,0
247995.22,19.6,8.0,2.0,9.0,1.0,15.0,27823.9,1.0,1
342608.24,0.4,8.0,3.0,25.0,3.0,1.0,37956.7,1.0,1
436113.34,16.6,3.0,2.0,60.0,2.0,17.0,43242.22,0.0,1
202446.7,,7.0,2.0,17.0,3.0,10.0,8711.85,0.0,1
489839.34,0.5,3.0,3.0,22.0,0.0,14.0,36861.99,0.0,0
211218.28,11.4,5.0,4.0,18.0,0.0,13.0,12720.38,0.0,0
205566.08,10.9,3.0,3.0,9.0,4.0,1.0,9969.82,0.0,0
383672.22,14.1,1.0,2.0,72.0,2.0,12.0,3276.71,0.0,0
385346.96,11.1,9.0,3.0,54.0,4.0,15.0,13319.99,0.0,1
377762.36,11.0,2.0,2.0,23.0,3.0,15.0,45886.61,0.0,1
34021.81,2.1,8.0,4.0,30.0,3.0,8.0,3953.32,0.0,0
496881.35,10.6,0.0,4.0,75.0,0.0,18.0,13507.51,1.0,1
339468.14,5.7,5.0,4.0,64.0,4.0,13.0,31718.18,0.0,1
371487.34,17.0,3.0,1.0,82.0,3.0,7.0,35123.2,1.0,1
369024.69,4.1,1.0,1.0,89.0,1.0,3.0,12432.46,0.0,0
395632.76,0.7,0.0,1.0,70.0,0.0,13.0,,1.0,1
217576.87,8.5,1.0,4.0,72.0,4.0,8.0,38978.29,0.0,0
123978.46,7.4,7.0,4.0,19.0,1.0,4.0,1780.43,0.0,0
82653.35,19.9,9.0,4.0,66.0,3.0,6.0,2592.83,0.0,1
393863.37,4.1,,3.0,78.0,1.0,13.0,14863.58,0.0,1
299000.96,8.4,2.0,1.0,27.0,4.0,9.0,42531.58,0.0,1
17296.27,18.1,1.0,2.0,22.0,0.0,12.0,,0.0,0
326816.59,14.5,7.0,3.0,88.0,4.0,14.0,22628.66,0.0,1
137723.5,1.5,5.0,4.0,82.0,1.0,6.0,37266.23,0.0,1
54774.03,7.8,9.0,3.0,58.0,3.0,6.0,17564.37,1.0,1
269297.31_err,19.9,9.0,3.0,65.0,4.0,18.0,26503.86,0.0,1
231062.5,4.2,2.0,4.0,52.0,2.0,3.0,43266.5,0.0,0
448883.49,11.8,9.0,1.0,45.0,3.0,12.0,37272.78,0.0,1
74168.03,2.7,2.0,4.0,50.0,1.0,9.0,26646.27,0.0,0
489300.44,16.5,1.0,2.0,72.0,0.0,4.0,30041.63,0.0,0
14275.52,1.6,1.0,4.0,21.0,3.0,1.0,6320.91,0.0,0
393484.42,14.5,4.0,,24.0,0.0,8.0,17842.99,0.0,1
329930.26,6.8,2.0,1.0,15.0,4.0,4.0,18707.94,0.0,0
337825.89,9.9,1.0,2.0,77.0,1.0,4.0,30378.04,0.0,0
460361.77,19.5,,4.0,14.0,3.0,1.0,39894.51,0.0,1
289868.59,1.6,4.0,3.0,74.0,0.0,10.0,38201.3,1.0,1
39837.02,0.2,9.0,2.0,25.0,4.0,2.0,38018.16,0.0,1
320730.22,3.6,3.0,1.0,73.0,0.0,1.0,18233.21,0.0,1
285390.35,14.5,8.0,1.0,84.0,0.0,11.0,2771.38,0.0,1
57316.4,5.2,3.0,3.0,80.0,0.0,11.0,19021.27,0.0,1
85818.83,15.8,6.0,1.0,35.0,1.0,0.0,25677.89,0.0,0
140643.76,1.3,8.0,4.0,54.0,2.0,8.0,24383.57,0.0,1
109404.86,7.1,7.0,4.0,87.0,0.0,12.0,13034.31,0.0,1
343305.9,8.2,2.0,3.0,85.0,3.0,5.0,27645.36,0.0,0
2790.59,17.7,0.0,4.0,83.0,3.0,13.0,24405.43,1.0,1
,11.3,5.0,1.0,89.0,1.0,14.0,30892.69,0.0,1
184698.94,5.2,,4.0,30.0,0.0,8.0,37770.79,0.0,0
448694.9,2.8,,2.0,33.0,0.0,11.0,48682.42,1.0,1
268621.12,11.2,5.0,1.0,36.0,0.0,12.0,39976.39,1.0,1
48728.99,10.3,2.0,4.0,39.0,1.0,18.0,47354.17,0.0,0
290138.05,7.2,9.0,1.0,55.0,0.0,19.0,43021.1,0.0,1
284558.41,15.2,9.0,3.0,77.0,3.0,12.0,20132.43,0.0,1
153804.52,9.0,1.0,4.0,14.0,2.0,12.0,6366.74,0.0,0
157906.68,17.3,8.0,,24.0,2.0,14.0,39885.76,0.0,0
106049.37,5.3,2.0,1.0,,3.0,0.0,28255.9,0.0,0
144003.14,14.8,8.0,3.0,25.0,1.0,9.0,42840.63,0.0,1
397482.02,19.7,0.0,4.0,38.0,1.0,13.0,22081.87,0.0,0
,9.6,7.0,2.0,72.0,1.0,5.0,30102.33,0.0,1
31592.96,18.9,8.0,4.0,74.0,1.0,5.0,33457.81,1.0,0
79105.09,8.1,5.0,2.0,19.0,4.0,3.0,6873.87,0.0,0
195770.96,12.9,8.0,3.0,22.0,4.0,7.0,2507.95,0.0,1
472968.42,1.7,8.0,3.0,,2.0,19.0,32048.81,0.0,1
303453.04,,0.0,4.0,16.0,4.0,7.0,29553.8,0.0,0
318920.67,15.1,9.0,2.0,89.0,4.0,7.0,16734.42,0.0,1
263282.08,19.2,1.0,4.0,11.0,3.0,15.0,7708.19,0.0,0
462968.29,8.7,4.0,1.0,71.0,1.0,4.0,37203.14,1.0,1
162561.84,7.4,0.0,1.0,77.0,3.0,7.0,11269.01,0.0,0
58632.92,2.0,7.0,,12.0,0.0,8.0,21365.8,1.0,1
254437.2,10.0,8.0,1.0,68.0,4.0,13.0,31370.24,1.0,1
223261.26,5.6,0.0,2.0,83.0,2.0,14.0,10474.34,0.0,0
188767.08,9.6,1.0,2.0,40.0,3.0,12.0,22708.57,0.0,0
254681.03,2.5,6.0,1.0,51.0,0.0,4.0,5219.08,0.0,0
158597.12,3.7,1.0,3.0,48.0,4.0,1.0,46481.61,0.0,0
73157.23,6.1,7.0,1.0,50.0,4.0,4.0,15252.64,1.0,0
169406.83,17.2,5.0,,61.0,1.0,5.0,44051.82,0.0,1
490074.26,16.3,0.0,3.0,2.0,0.0,18.0,1516.3,0.0,1
5377.95,13.6,0.0,1.0,50.0,0.0,8.0,35307.96,0.0,0
,13.7,4.0,2.0,66.0,1.0,4.0,35214.25,0.0,0
419940.28,2.0,8.0,1.0,73.0,0.0,12.0,23480.93,0.0,1
278274.61,4.6,3.0,,39.0,3.0,2.0,26482.45,0.0,1
491791.32,17.8,3.0,4.0,25.0,1.0,15.0,2356.83,0.0,0
454586.44,16.4,9.0,4.0,45.0,3.0,5.0,38266.86,0.0,1
494823.28,7.2,2.0,3.0,78.0,,9.0,9876.81,1.0,0
425834.31,15.1,5.0,3.0,9.0,4.0,10.0,39568.28,0.0,0
81296.31,15.6,1.0,2.0,86.0,3.0,15.0,28308.44,1.0,0
210870.78,14.4,7.0,1.0,79.0,0.0,,36809.04,0.0,1
352536.22,2.7,,2.0,3.0,1.0,7.0,4074.64,0.0,0
182051.24,10.4,3.0,4.0,13.0,4.0,0.0,9477.6,0.0,0
214106.54,8.7,8.0,3.0,88.0,3.0,16.0,2174.94,0.0,1
125977.56,3.1,4.0,4.0,88.0,2.0,7.0,17269.37,1.0,1
203528.14,1.8,6.0,1.0,19.0,2.0,14.0,24338.94,0.0,1
482137.8,13.0,0.0,3.0,29.0,0.0,0.0,30528.68,0.0,1
108032.51,19.2,9.0,2.0,7.0,2.0,16.0,11814.71,0.0,0
,8.2,5.0,1.0,35.0,2.0,18.0,27830.91,1.0,1
276658.11,6.1,9.0,1.0,,4.0,1.0,24236.42,1.0,1
160576.7,14.2,7.0,3.0,79.0,1.0,0.0,714.9,0.0,0
78086.19,13.8,6.0,3.0,62.0,0.0,2.0,17322.34,0.0,1
41816.15,13.8,3.0,2.0,21.0,2.0,6.0,44584.17,0.0,1
218915.87,9.5,5.0,4.0,50.0,1.0,11.0,23526.1,0.0,1
462052.0,16.0,,1.0,4.0,1.0,14.0,21484.55,0.0,0
363943.62,19.3,7.0,1.0,61.0,2.0,9.0,44166.6,0.0,0
173208.01,9.1,3.0,2.0,52.0,2.0,5.0,14353.26,0.0,1
348487.04,6.5,2.0,2.0,13.0,3.0,2.0,28077.4,0.0,0
351737.34,2.5,4.0,2.0,28.0,3.0,7.0,21651.08,0.0,1
232445.7,8.2,8.0,4.0,18.0,1.0,17.0,39113.35,0.0,1
123132.34,4.1,8.0,4.0,30.0,4.0,14.0,1566.35,1.0,0
271696.28,16.3,9.0,3.0,59.0,2.0,3.0,34800.77,1.0,1
91290.39,7.5,7.0,2.0,62.0,2.0,8.0,2384.64,,1
381960.99,12.8,9.0,1.0,6.0,4.0,19.0,,1.0,0
322157.22,9.0,9.0,1.0,73.0,3.0,4.0,5532.17,0.0,1
406676.19,2.7,3.0,1.0,17.0,3.0,11.0,11868.41,1.0,0
321826.18,7.4,1.0,,46.0,2.0,3.0,5379.2,0.0,0
120460.28,15.6,6.0,1.0,61.0,2.0,13.0,9345.7,0.0,0
230442.55,5.1,8.0,4.0,31.0,1.0,8.0,31559.2,0.0,1
,11.9,7.0,1.0,81.0,1.0,12.0,6615.14,0.0,1
421238.85,11.6,1.0,3.0,47.0,2.0,19.0,13631.82,1.0,1
15242.76,3.2,8.0,3.0,51.0,2.0,4.0,2085.57,0.0,1
381310.17,13.1,5.0,2.0,70.0,3.0,11.0,37521.38,0.0,0
38783.25,3.9,4.0,1.0,55.0,4.0,3.0,47516.81,0.0,1
401881.12,2.4,1.0,2.0,29.0,3.0,16.0,11140.0,0.0,1
366272.04,5.6,1.0,1.0,,4.0,6.0,32104.45,0.0,1
306960.34,18.2,9.0,3.0,75.0,0.0,9.0,36508.24,1.0,1
392808.52,8.3,6.0,4.0,86.0,1.0,6.0,10624.69,0.0,1
181490.34,17.3,2.0,3.0,43.0,2.0,1.0,32671.28,0.0,0
308951.1,14.8,5.0,2.0,63.0,4.0,8.0,39949.25,0.0,0
288335.19,1.5,5.0,4.0,57.0,0.0,4.0,28221.76,0.0,1
468488.67,7.2,6.0,4.0,27.0,3.0,2.0,47250.02,0.0,1
167662.53,14.6,1.0,3.0,77.0,0.0,6.0,18581.14,1.0,0
135879.53,19.3,8.0,3.0,4.0,1.0,3.0,45396.22,0.0,0
111460.43,17.9,2.0,1.0,35.0,2.0,16.0,28288.24,0.0,0
143461.47,4.4,1.0,3.0,,2.0,18.0,18480.76,0.0,1
27292.71,6.7,0.0,2.0,6.0,3.0,0.0,41281.41,0.0,0
325463.34,5.6,7.0,3.0,35.0,,12.0,18520.15,0.0,1
472278.82,4.5,5.0,1.0,15.0,3.0,9.0,3703.13,0.0,1
332237.04,18.6,5.0,1.0,74.0,2.0,4.0,41847.15,1.0,1
147429.89,19.9,7.0,2.0,84.0,,6.0,16784.28,1.0,0
316291.57,3.4,4.0,1.0,55.0,2.0,13.0,19909.52,1.0,1
150186.57,14.3,2.0,,23.0,4.0,16.0,26262.65,1.0,0
,14.9,9.0,2.0,5.0,2.0,8.0,32808.57,0.0,1
213088.24,2.7,9.0,4.0,22.0,3.0,10.0,31575.4,0.0,1
325541.15,14.1,0.0,1.0,55.0,0.0,2.0,12961.29,0.0,0
30159.21,6.2,8.0,1.0,16.0,2.0,3.0,31308.54,0.0,1
251283.18,2.4,0.0,4.0,38.0,1.0,10.0,3922.45,0.0,1
260807.19,16.0,1.0,4.0,,2.0,11.0,16324.41,0.0,0
236352.85,7.2,9.0,,25.0,0.0,16.0,27924.57,0.0,0
173453.03,16.2,8.0,3.0,64.0,2.0,15.0,37388.42,0.0,1
27969.96,14.6,5.0,2.0,38.0,0.0,14.0,16859.35,0.0,0
306398.3,12.2,1.0,3.0,87.0,2.0,15.0,21544.14,0.0,0
181768.82,18.4,7.0,,63.0,3.0,6.0,30071.01,0.0,0
,11.1,4.0,1.0,15.0,1.0,19.0,22940.97,0.0,1
394772.61,1.1,4.0,1.0,85.0,3.0,,39886.06,0.0,1
130668.19,13.5,1.0,2.0,16.0,0.0,3.0,6050.65,0.0,0
263157.93,0.8,0.0,3.0,19.0,1.0,3.0,22000.48,0.0,0
271935.46,9.5,9.0,3.0,35.0,2.0,18.0,47300.21,0.0,1
370449.74,4.2,3.0,3.0,1.0,0.0,11.0,10109.26,0.0,1
8824.64,7.8,7.0,1.0,4.0,4.0,4.0,3479.61,,1
297672.03,6.3,2.0,2.0,83.0,0.0,2.0,31323.99,0.0,0
153491.76,7.2,3.0,1.0,28.0,0.0,6.0,42406.8,1.0,0
63624.1,14.8,9.0,4.0,15.0,0.0,14.0,21258.11,0.0,0
471471.23,2.8,8.0,1.0,79.0,3.0,11.0,45015.5,0.0,1
70631.94,14.1,4.0,2.0,72.0,2.0,7.0,9535.98,0.0,0
438273.12,4.9,7.0,3.0,79.0,1.0,13.0,4738.68,1.0,1
461914.21,10.4,5.0,,49.0,2.0,8.0,,0.0,1
101657.67,19.7,2.0,4.0,4.0,4.0,14.0,41791.85,0.0,0
474134.96,19.5,5.0,2.0,,0.0,10.0,34233.18,0.0,1
320666.34,11.5,5.0,1.0,88.0,0.0,5.0,543.69,0.0,1
142060.7,,0.0,4.0,34.0,1.0,19.0,7838.94,0.0,0
2899.56,16.4,6.0,3.0,59.0,2.0,3.0,30948.12,0.0,0
193178.22,10.3,9.0,1.0,88.0,2.0,17.0,40030.39,1.0,1
380515.02,19.4,0.0,4.0,6.0,2.0,7.0,17569.22,,0
26396.22,7.5,8.0,2.0,38.0,1.0,5.0,43841.64,0.0,0
206562.59,20.0,8.0,1.0,26.0,2.0,15.0,48234.03,0.0,0
190043.28,1.3,6.0,3.0,18.0,3.0,8.0,46178.86,0.0,1
166364.31,10.3,2.0,4.0,71.0,0.0,13.0,4276.19,0.0,0
407884.36,8.3,3.0,4.0,14.0,2.0,13.0,,0.0,0
85754.34,9.4,2.0,1.0,,4.0,7.0,26057.87,0.0,0
496400.21,11.0,2.0,3.0,56.0,4.0,18.0,40431.58,0.0,0
374941.74,10.4,0.0,2.0,28.0,1.0,8.0,40246.43,0.0,0
81318.18,6.1,4.0,1.0,25.0,3.0,0.0,25810.73,0.0,0
372713.61,17.0,4.0,4.0,75.0,3.0,1.0,,0.0,0
43977.95,16.8,3.0,1.0,64.0,0.0,5.0,40654.06,0.0,0
422669.54,2.8,8.0,1.0,75.0,1.0,3.0,25331.22,0.0,1
257509.62,7.0,2.0,1.0,61.0,1.0,10.0,39997.25,0.0,0
19496.72,19.7,4.0,1.0,21.0,4.0,0.0,8146.79,0.0,0
199247.03,3.3,8.0,2.0,42.0,1.0,1.0,47080.95,0.0,0
114222.39,16.2,9.0,3.0,19.0,0.0,16.0,16532.71,0.0,0
294154.7,10.2,2.0,2.0,10.0,2.0,18.0,31939.09,0.0,0
391540.9,9.6,5.0,2.0,48.0,4.0,2.0,13884.35,0.0,0
22398.47,11.6,5.0,1.0,79.0,1.0,14.0,1078.36,0.0,1
346764.85,1.1,7.0,3.0,6.0,2.0,18.0,21327.87,0.0,1
109638.79,4.8,4.0,2.0,,3.0,8.0,1352.4,0.0,0
400793.94,13.3,6.0,1.0,14.0,4.0,,49175.54,0.0,0
66841.3,8.2,4.0,2.0,33.0,0.0,9.0,18133.61,0.0,0
76211.24,12.0,4.0,3.0,13.0,3.0,0.0,3917.08,1.0,0
321743.42,18.6,9.0,3.0,8.0,1.0,18.0,3107.8,0.0,1
201478.07,14.8,9.0,4.0,61.0,0.0,9.0,17159.2,1.0,1
443892.03,3.3,9.0,4.0,88.0,3.0,5.0,32937.92,0.0,1
311424.89,4.2,4.0,1.0,13.0,0.0,1.0,36569.92,1.0,1
57809.5,16.3,6.0,3.0,75.0,0.0,10.0,23545.55,0.0,1
84266.6,0.6,4.0,2.0,87.0,4.0,10.0,13417.23,1.0,1
425051.16,4.6,7.0,2.0,73.0,4.0,19.0,48677.78,0.0,1
152510.67,14.2,0.0,2.0,2.0,2.0,18.0,22598.69,,0
