age,years_at_company,performance_score,training_hours,awards_won,avg_review_score,num_reports,dept_kpi_score,prev_promoted,promoted
43.0,1.0,85.4,,3.0,60.7,,4.1,0.0,0
46.0,15.0,75.8,44.0,2.0,50.8,2.0,7.1,1.0,1
56.0,24.0,96.4,89.0,4.0,59.3,6.0,6.6,0.0,1
40.0,15.0,53.6,9.0,1.0,85.6,6.0,8.9,0.0,0
54.0,15.0,76.5,23.0,1.0,91.4,2.0,6.9,0.0,0
27.0,17.0,75.0,24.0,1.0,97.8,7.0,1.0,0.0,1
22.0,8.0,82.1,55.0,1.0,80.5,5.0,6.0,0.0,0
44.0,14.0,90.2,38.0,3.0,49.5,8.0,7.0,0.0,1
30.0,21.0,77.7,23.0,2.0,44.4,6.0,9.7,,0
41.0,20.0,76.9,1.0,1.0,85.8,9.0,5.8,1.0,0
53.0,7.0,80.1,33.0,2.0,88.9,1.0,2.8,0.0,0
28.0,9.0,73.4,94.0,0.0,44.3,9.0,4.8,1.0,0
34.0,18.0,74.5,12.0,1.0,,3.0,2.5,1.0,0
38.0,12.0,58.1,80.0,2.0,77.0,1.0,9.9,0.0,1
42.0,19.0,71.0,83.0,,57.6,0.0,6.2,0.0,0
47.0,12.0,84.1,86.0,0.0,68.2,5.0,,0.0,0
47.0,9.0,59.8,27.0,1.0,46.3,3.0,8.4,0.0,0
39.0,2.0,60.9,10.0,2.0,50.0,6.0,5.9,0.0,0
34.0,24.0,83.0,17.0,1.0,73.1,6.0,2.8,1.0,1
31.0,18.0,54.9,51.0,1.0,59.0,8.0,9.2,0.0,0
43.0,3.0,86.9,34.0,1.0,86.1,3.0,3.1,0.0,0
42.0,13.0,94.7,78.0,3.0,89.0,1.0,6.3,1.0,1
59.0,5.0,81.6,11.0,3.0,96.0,8.0,7.8,0.0,0
28.0,2.0,98.3,11.0,4.0,75.3,9.0,1.5,1.0,1
36.0,21.0,90.0,59.0,0.0,56.1,9.0,8.1,0.0,0
51.0,9.0,81.2,51.0,4.0,73.0,9.0,1.4,0.0,1
58.0,17.0,,86.0,2.0,91.9,9.0,5.7,0.0,0
36.0,8.0,58.2,68.0,1.0,64.9,2.0,6.4,1.0,1
44.0,22.0,52.4,65.0,2.0,83.8,3.0,6.9,0.0,1
53.0,11.0,84.1,61.0,1.0,93.4,1.0,3.0,0.0,0
39.0,18.0,57.0,92.0,2.0,86.8,3.0,5.1,0.0,1
28.0,13.0,71.7,88.0,3.0,91.6,9.0,7.4,0.0,1
46.0,13.0,61.2,18.0,3.0,47.6,0.0,4.4,0.0,0
57.0,2.0,63.8,42.0,2.0,57.6,1.0,2.0,0.0,0
30.0,1.0,66.2,75.0,4.0,76.9,,2.2,0.0,1
51.0,6.0,57.9,96.0,1.0,40.2,3.0,3.7,0.0,0
40.0,12.0,55.9,72.0,0.0,87.6,3.0,5.4,0.0,0
54.0,22.0,59.2,33.0,1.0,59.3,7.0,3.7,1.0,0
36.0,1.0,64.2,93.0,0.0,40.2,8.0,9.8,0.0,0
40.0,24.0,64.9,58.0,1.0,75.9,1.0,2.2,0.0,1
34.0,17.0,99.5,77.0,1.0,71.3,0.0,5.1,0.0,1
28.0,10.0,61.4,18.0,0.0,59.2,1.0,5.4,0.0,0
31.0,5.0,94.9,72.0,3.0,85.2,5.0,7.8,0.0,1
38.0,8.0,96.9,36.0,2.0,89.9,4.0,6.0,0.0,1
38.0,16.0,97.0,30.0,4.0,62.8,6.0,5.0,0.0,1
54.0,22.0,83.3,25.0,1.0,68.4,7.0,3.9,0.0,0
47.0,19.0,96.1,22.0,0.0,67.6,7.0,5.8,0.0,1
29.0,8.0,65.4,2.0,3.0,90.2,9.0,3.2,0.0,1
25.0,14.0,90.8,30.0,1.0,75.4,6.0,9.8,0.0,1
59.0,17.0,59.9,22.0,4.0,63.6,1.0,7.4,0.0,1
54.0,4.0,94.4,9.0,2.0,88.1,6.0,5.4,0.0,0
51.0,19.0,63.6,0.0,4.0,69.7,7.0,1.1,1.0,1
54.0,10.0,85.7,,2.0,85.0,1.0,4.2,0.0,1
36.0,6.0,89.3,52.0,0.0,96.6,7.0,4.2,1.0,0
22.0,13.0,66.9,2.0,3.0,81.0,9.0,9.4,0.0,1
50.0,5.0,94.2,27.0,0.0,96.7,6.0,9.2,0.0,0
57.0,9.0,94.7,56.0,1.0,63.3,2.0,2.8,0.0,1
44.0,19.0,73.6,,0.0,54.9,2.0,8.1,0.0,0
24.0,18.0,99.3,55.0,4.0,55.2,1.0,1.8,0.0,1
33.0,1.0,97.6,13.0,0.0,80.7,4.0,8.2,0.0,1
32.0,19.0,94.2,82.0,0.0,46.9,0.0,7.4,0.0,0
44.0,2.0,91.3,86.0,0.0,80.9,4.0,9.8,0.0,1
30.0,6.0,93.9,16.0,1.0,78.7,2.0,8.3,1.0,0
49.0,5.0,84.1,47.0,0.0,65.5,4.0,8.2,0.0,0
44.0,20.0,95.1,34.0,2.0,69.2,3.0,6.2,1.0,1
59.0,13.0,91.2,58.0,3.0,43.1,,1.8,0.0,0
26.0,24.0,52.3,40.0,1.0,85.0,4.0,4.0,0.0,0
36.0,20.0,81.6,5.0,0.0,50.0,6.0,4.6,1.0,0
50.0,1.0,89.3,8.0,3.0,62.1,4.0,9.5,0.0,0
38.0,12.0,71.6,42.0,0.0,62.0,8.0,7.2,0.0,0
32.0,15.0,96.5,62.0,0.0,69.5,7.0,7.2,0.0,1
32.0,21.0,54.7,56.0,1.0,80.8,6.0,7.5,0.0,1
29.0,16.0,91.1,26.0,4.0,71.1,6.0,5.8,0.0,1
50.0,24.0,73.3,17.0,4.0,64.9,3.0,6.2,1.0,1
31.0,2.0,51.7,63.0,1.0,91.9,2.0,8.1,1.0,0
45.0,2.0,66.7,99.0,3.0,76.5,8.0,8.8,0.0,0
57.0,18.0,87.3,98.0,1.0,76.8,1.0,7.2,0.0,1
35.0,24.0,67.4,43.0,1.0,43.3,0.0,2.4,0.0,0
35.0,7.0,69.4,54.0,2.0,85.6,0.0,7.1,1.0,0
34.0,6.0,72.5,10.0,1.0,53.7,6.0,9.7,0.0,0
,24.0,60.8,63.0,4.0,70.6,3.0,9.4,0.0,1
52.0,11.0,97.5,23.0,2.0,54.8,6.0,4.9,0.0,0
35.0,19.0,94.1,64.0,0.0,73.6,7.0,9.4,,1
46.0,10.0,61.4,5.0,0.0,69.2,5.0,1.3,0.0,0
56.0,12.0,,94.0,3.0,65.9,6.0,1.5,1.0,0
51.0,7.0,59.1,99.0,1.0,44.0,1.0,6.8,0.0,0
59.0,12.0,60.4,98.0,1.0,53.6,1.0,6.4,1.0,0
28.0,18.0,51.1,46.0,1.0,71.9,7.0,4.0,0.0,0
57.0,17.0,79.1,25.0,3.0,99.5,5.0,5.7,0.0,1
53.0,8.0,72.8,30.0,0.0,73.8,9.0,,0.0,0
29.0,3.0,75.7,41.0,2.0,70.2,9.0,3.0,0.0,0
55.0,19.0,60.9,27.0,0.0,57.1,0.0,8.8,0.0,0
29.0,17.0,91.8,45.0,3.0,78.6,7.0,,1.0,1
35.0,12.0,73.2,85.0,0.0,74.6,4.0,8.7,0.0,0
34.0,8.0,83.2,87.0,3.0,60.4,9.0,7.6,0.0,1
47.0,24.0,70.3,56.0,0.0,50.1,8.0,4.1,0.0,0
26.0,23.0,54.6,42.0,4.0,55.8,1.0,,0.0,1
31.0,15.0,92.1,87.0,4.0,41.3,1.0,2.5,1.0,1
43.0,20.0,74.1,37.0,0.0,78.2,8.0,1.2,0.0,0
34.0,19.0,86.3,82.0,0.0,91.2,5.0,2.8,1.0,1
25.0,16.0,64.6,79.0,,50.2,2.0,9.2,0.0,1
25.0,18.0,51.8,2.0,2.0,49.9,5.0,2.9,1.0,0
52.0,3.0,91.4,23.0,3.0,87.0,4.0,8.0,0.0,1
33.0,6.0,88.7,86.0,4.0,48.8,6.0,7.2,0.0,1
29.0,1.0,87.2,95.0,2.0,49.7,9.0,9.7,0.0,1
52.0,13.0,99.2,28.0,0.0,75.9,2.0,8.4,0.0,0
50.0,6.0,91.9,55.0,2.0,93.0,6.0,4.4,0.0,1
47.0,10.0,76.6,98.0,0.0,45.6,3.0,,0.0,0
55.0,15.0,64.7,33.0,0.0,85.3,0.0,8.8,1.0,0
33.0,12.0,68.9,,3.0,76.1,1.0,6.4,1.0,1
33.0,16.0,89.6,50.0,3.0,96.0,3.0,7.8,1.0,1
59.0,1.0,67.6,85.0,3.0,73.3,7.0,9.2,1.0,1
53.0,20.0,64.8,56.0,3.0,84.0,4.0,8.3,0.0,1
32.0,23.0,51.0,68.0,2.0,95.1,7.0,3.2,0.0,1
34.0,11.0,87.9,91.0,3.0,72.0,6.0,2.2,0.0,1
55.0,7.0,52.6,59.0,2.0,63.8,9.0,6.7,0.0,1
26.0,24.0,64.7,25.0,0.0,85.7,3.0,7.9,0.0,0
23.0,15.0,88.7,0.0,0.0,99.8,1.0,8.1,0.0,1
53.0,,98.4,58.0,0.0,55.0,9.0,5.7,0.0,1
49.0,18.0,89.4,69.0,4.0,54.7,3.0,9.1,1.0,1
50.0,20.0,76.7,16.0,0.0,80.8,5.0,1.3,0.0,0
24.0,10.0,93.8,24.0,2.0,56.1,9.0,1.3,0.0,1
42.0,5.0,62.7,38.0,0.0,77.9,4.0,5.3,0.0,0
55.0,23.0,79.2,28.0,3.0,80.5,7.0,1.1,0.0,1
45.0,7.0,87.6,74.0,2.0,85.7,3.0,3.6,0.0,1
27.0,9.0,93.8,74.0,1.0,92.6,5.0,4.2,0.0,1
56.0,13.0,90.5,26.0,4.0,81.2,8.0,7.3,0.0,1
45.0,21.0,55.0,84.0,1.0,41.3,2.0,6.3,1.0,1
24.0,22.0,55.4,88.0,0.0,69.0,7.0,5.2,0.0,0
27.0,16.0,75.9,51.0,1.0,42.5,2.0,7.2,1.0,0
22.0,12.0,91.0,68.0,2.0,76.5,0.0,1.9,0.0,1
,1.0,93.7,29.0,4.0,60.5,2.0,1.8,0.0,1
33.0,8.0,54.1,30.0,3.0,43.7,3.0,1.3,1.0,0
26.0,24.0,63.9,14.0,0.0,98.0,7.0,2.2,1.0,1
,17.0,62.7,28.0,3.0,98.3,2.0,4.8,1.0,1
48.0,5.0,64.0,24.0,3.0,43.1,9.0,7.8,0.0,1
25.0,17.0,95.7,97.0,3.0,91.6,2.0,2.6,0.0,1
22.0,7.0,66.1,51.0,2.0,49.8,7.0,4.8,1.0,0
36.0,3.0,60.7,6.0,3.0,86.4,8.0,5.2,0.0,1
25.0,15.0,91.5,44.0,4.0,51.8,3.0,3.5,0.0,0
53.0,11.0,65.8,53.0,0.0,49.2,1.0,1.1,1.0,0
34.0,9.0,96.8,76.0,4.0,49.0,9.0,9.2,0.0,1
23.0,15.0,70.6,20.0,1.0,87.9,3.0,3.2,0.0,1
59.0,16.0,88.4,11.0,0.0,63.6,9.0,1.5,1.0,0
36.0,9.0,91.0,85.0,0.0,48.5,2.0,2.3,0.0,0
40.0,11.0,87.2,83.0,0.0,66.3,0.0,8.7,0.0,0
41.0,16.0,53.0,34.0,0.0,57.4,1.0,1.2,0.0,0
55.0,1.0,78.6,39.0,3.0,63.7,4.0,8.9,1.0,1
22.0,21.0,78.5,83.0,1.0,98.7,1.0,4.4,0.0,1
50.0,18.0,71.2,75.0,3.0,57.3,2.0,3.6,0.0,1
35.0,2.0,56.3,71.0,1.0,80.4,3.0,1.1,1.0,1
56.0,8.0,83.9,52.0,0.0,59.4,8.0,1.1,1.0,0
35.0,24.0,100.0,6.0,1.0,73.7,0.0,9.0,0.0,1
23.0,23.0,95.3,59.0,0.0,68.8,1.0,8.4,0.0,1
52.0,17.0,55.5,49.0,2.0,65.7,9.0,4.4,0.0,0
55.0,3.0,61.9,69.0,1.0,53.4,7.0,1.1,1.0,0
47.0,8.0,86.3,92.0,2.0,40.3,3.0,4.6,0.0,0
23.0,5.0,76.6,54.0,0.0,89.5,2.0,7.6,1.0,0
42.0,18.0,81.4,35.0,0.0,69.1,6.0,1.7,0.0,0
35.0,14.0,79.6,9.0,0.0,65.8,7.0,8.6,0.0,0
56.0,13.0,98.3,82.0,1.0,49.6,3.0,2.6,0.0,0
49.0,5.0,66.8,65.0,2.0,83.1,3.0,8.5,0.0,0
36.0,20.0,86.7,22.0,0.0,50.7,6.0,1.9,0.0,0
55.0,13.0,87.7,9.0,4.0,92.6,1.0,7.2,0.0,1
39.0,,,8.0,3.0,79.3,2.0,2.9,0.0,1
53.0,4.0,94.2,15.0,,82.0,9.0,9.1,1.0,1
57.0,6.0,71.1,46.0,0.0,90.4,4.0,5.8,0.0,1
40.0,10.0,60.2,89.0,2.0,56.5,2.0,5.2,0.0,0
34.0,14.0,96.9,14.0,2.0,41.7,8.0,4.7,1.0,0
57.0,1.0,83.1,30.0,4.0,51.7,9.0,2.3,0.0,0
45.0,19.0,88.7,25.0,1.0,88.5,9.0,7.8,1.0,1
56.0,11.0,87.0,33.0,2.0,80.3,9.0,5.6,0.0,1
56.0,10.0,85.1,35.0,0.0,40.7,3.0,8.7,0.0,0
55.0,9.0,56.1,76.0,3.0,93.1,,3.7,0.0,1
,16.0,72.2,10.0,2.0,55.7,1.0,2.8,0.0,0
26.0,19.0,75.5,48.0,3.0,41.2,5.0,2.4,0.0,1
53.0,1.0,65.4,75.0,1.0,97.4,7.0,6.1,0.0,0
23.0,7.0,66.2,11.0,3.0,50.0,2.0,2.0,0.0,0
43.0,19.0,82.8,91.0,1.0,79.4,2.0,1.7,0.0,1
30.0,18.0,68.2,27.0,2.0,79.6,6.0,4.2,0.0,0
54.0,15.0,82.4,62.0,3.0,87.1,0.0,9.8,0.0,0
23.0,11.0,75.1,60.0,2.0,86.2,1.0,8.4,1.0,1
50.0,20.0,93.1,90.0,2.0,54.2,3.0,5.2,0.0,0
45.0,22.0,63.0,39.0,0.0,76.5,6.0,1.3,0.0,0
52.0,2.0,95.7,44.0,4.0,47.7,4.0,4.6,1.0,1
24.0,15.0,68.3,26.0,0.0,75.7,1.0,4.4,0.0,0
55.0,22.0,70.6,66.0,4.0,99.4,8.0,3.7,0.0,1
44.0,3.0,,83.0,2.0,45.0,3.0,4.7,1.0,0
38.0,13.0,98.6,45.0,3.0,65.0,0.0,4.4,0.0,1
54.0,14.0,64.3,98.0,0.0,50.2,9.0,5.8,0.0,0
50.0,23.0,74.2,68.0,4.0,84.8,0.0,9.5,0.0,1
27.0,20.0,86.9,53.0,4.0,64.3,2.0,4.9,1.0,1
39.0,19.0,86.6,86.0,3.0,95.1,3.0,2.1,0.0,1
33.0,17.0,99.8,51.0,2.0,66.3,2.0,8.6,1.0,1
46.0,7.0,69.0,72.0,0.0,41.3,4.0,1.9,0.0,0
49.0,1.0,86.0,3.0,1.0,57.5,6.0,5.9,1.0,0
51.0,13.0,82.4,70.0,3.0,96.0,3.0,6.7,0.0,1
37.0,24.0,,66.0,4.0,61.9,9.0,1.9,0.0,0
40.0,9.0,97.7,63.0,3.0,68.4,4.0,8.5,1.0,1
37.0,6.0,91.0,27.0,1.0,90.1,4.0,3.8,0.0,0
48.0,22.0,77.0,72.0,1.0,64.0,2.0,4.4,0.0,0
54.0,4.0,71.1,53.0,2.0,67.0,2.0,7.1,0.0,0
24.0,23.0,65.6,26.0,1.0,41.7,8.0,6.4,0.0,0
23.0,23.0,56.4,58.0,0.0,,1.0,9.5,0.0,0
49.0,2.0,66.6,84.0,1.0,91.6,1.0,6.9,0.0,1
29.0,22.0,71.5,11.0,2.0,63.7,9.0,3.2,1.0,1
52.0,22.0,85.3,55.0,2.0,48.1,7.0,5.8,0.0,1
28.0,20.0,90.7,75.0,3.0,47.1,3.0,4.1,1.0,1
22.0,21.0,92.9,69.0,2.0,80.7,3.0,8.6,1.0,1
39.0,4.0,77.4,98.0,0.0,70.3,9.0,4.1,0.0,0
35.0,12.0,60.7,3.0,0.0,62.9,7.0,7.8,0.0,0
48.0,,77.4,45.0,4.0,61.2,4.0,3.9,0.0,1
53.0,16.0,54.5,74.0,2.0,51.9,6.0,3.6,1.0,0
53.0,4.0,61.6,57.0,3.0,55.3,1.0,5.3,0.0,0
34.0,9.0,92.6,53.0,2.0,71.0,5.0,4.4,0.0,1
,9.0,67.7,75.0,4.0,91.5,2.0,4.2,0.0,1
39.0,15.0,82.0,98.0,3.0,55.8,7.0,5.8,0.0,1
50.0,16.0,70.1,59.0,4.0,54.0,5.0,6.8,1.0,1
39.0,12.0,97.5,40.0,3.0,81.2,0.0,2.0,0.0,0
27.0,9.0,81.0,69.0,0.0,93.6,5.0,1.1,,0
42.0,11.0,71.4,83.0,4.0,46.8,6.0,1.3,0.0,1
40.0,3.0,67.5,70.0,3.0,96.7,3.0,9.7,0.0,1
43.0,17.0,72.6,91.0,4.0,95.3,1.0,8.7,1.0,1
41.0,8.0,87.1,42.0,4.0,73.1,0.0,5.5,0.0,1
30.0,17.0,90.7,77.0,3.0,72.5,5.0,6.2,0.0,1
50.0,10.0,58.8,43.0,2.0,82.6,9.0,7.5,1.0,1
56.0,12.0,79.8,43.0,0.0,59.6,6.0,1.8,0.0,0
22.0,2.0,83.4,60.0,0.0,57.2,7.0,6.6,,0
49.0,13.0,69.5,99.0,2.0,86.6,6.0,9.3,0.0,1
25.0,9.0,72.8,65.0,1.0,92.8,1.0,2.1,0.0,0
47.0,10.0,82.8,19.0,1.0,64.7,1.0,6.7,1.0,1
26.0,10.0,56.4,79.0,1.0,73.6,9.0,2.9,1.0,0
59.0,17.0,99.8,63.0,1.0,74.2,3.0,2.8,0.0,0
33.0,6.0,,84.0,2.0,93.1,9.0,9.1,0.0,1
27.0,19.0,86.8,88.0,1.0,89.7,1.0,10.0,1.0,1
39.0,22.0,98.1,83.0,1.0,60.9,0.0,2.9,0.0,0
23.0,18.0,89.5,66.0,,82.1,1.0,9.1,0.0,0
30.0,11.0,53.7,35.0,0.0,68.0,5.0,3.8,1.0,0
48.0,24.0,71.5,65.0,3.0,42.9,1.0,6.0,0.0,0
52.0,11.0,97.8,47.0,2.0,96.1,9.0,6.0,0.0,1
23.0,7.0,70.1,91.0,0.0,48.5,9.0,2.0,1.0,1
45.0,20.0,72.7,62.0,1.0,74.9,7.0,2.8,0.0,1
31.0,6.0,83.0,28.0,3.0,81.6,9.0,9.3,0.0,1
29.0,14.0,55.2,67.0,4.0,69.2,0.0,6.7,0.0,1
22.0,21.0,92.5,52.0,0.0,54.4,1.0,7.1,0.0,1
24.0,8.0,77.5,82.0,4.0,91.8,8.0,6.4,0.0,1
30.0,17.0,73.8,35.0,1.0,55.9,3.0,4.0,0.0,0
25.0,24.0,87.7,27.0,,70.8,9.0,3.7,0.0,0
29.0,10.0,85.1,39.0,0.0,,8.0,7.8,1.0,0
38.0,7.0,89.5,13.0,3.0,72.4,5.0,2.8,1.0,1
43.0,11.0,,3.0,2.0,98.9,9.0,,0.0,1
25.0,20.0,93.0,28.0,1.0,89.5,6.0,7.0,0.0,1
22.0,17.0,84.0,33.0,4.0,80.7,9.0,6.9,0.0,1
35.0,4.0,57.8,4.0,0.0,96.9,9.0,9.0,1.0,1
38.0,10.0,70.4,72.0,4.0,65.9,0.0,9.0,0.0,1
33.0,8.0,70.9,28.0,3.0,89.8,2.0,9.1,1.0,1
44.0,9.0,72.7,96.0,0.0,63.2,8.0,5.2,0.0,0
41.0,20.0,94.6,77.0,4.0,46.5,4.0,,1.0,1
49.0,13.0,75.5,79.0,3.0,96.4,3.0,5.7,1.0,1
25.0,22.0,58.6,24.0,1.0,94.9,3.0,10.0,0.0,0
38.0,10.0,67.7,30.0,1.0,81.2,6.0,4.9,1.0,0
28.0,10.0,52.7,90.0,1.0,64.8,1.0,6.8,0.0,0
53.0,2.0,96.4,19.0,0.0,42.0,8.0,5.1,0.0,0
59.0,14.0,77.8,80.0,1.0,58.4,4.0,7.6,0.0,0
53.0,15.0,68.0,87.0,3.0,58.3,9.0,4.0,1.0,1
22.0,11.0,58.0,37.0,4.0,69.3,0.0,2.4,0.0,1
47.0,12.0,78.0,42.0,1.0,52.9,5.0,7.3,0.0,0
53.0,5.0,53.4,74.0,2.0,88.9,8.0,8.4,0.0,0
27.0,6.0,73.9,26.0,3.0,71.3,0.0,9.6,0.0,0
56.0,3.0,67.8,98.0,2.0,73.0,0.0,5.4,,0
39.0,20.0,92.3,47.0,4.0,62.9,8.0,8.4,0.0,1
34.0,24.0,54.4,67.0,2.0,95.8,1.0,8.4,0.0,1
40.0,12.0,94.5,56.0,3.0,64.4,1.0,8.9,1.0,1
51.0,23.0,97.8,30.0,4.0,78.1,4.0,2.6,,1
24.0,17.0,90.7,77.0,4.0,41.5,,8.8,0.0,1
31.0,7.0,70.5,5.0,2.0,92.3,9.0,7.2,0.0,1
45.0,15.0,95.0,98.0,4.0,67.9,2.0,8.1,1.0,1
52.0,17.0,81.8,16.0,2.0,64.3,4.0,5.8,0.0,0
24.0,19.0,83.0,71.0,1.0,41.4,4.0,2.0,0.0,0
59.0,15.0,,59.0,4.0,92.7,8.0,3.6,0.0,1
24.0,16.0,91.9,82.0,2.0,81.6,1.0,2.9,0.0,1
26.0,19.0,68.2,65.0,2.0,77.0,8.0,3.0,0.0,1
50.0,18.0,92.6,45.0,2.0,40.2,8.0,1.7,1.0,0
50.0,24.0,68.1,53.0,4.0,66.6,0.0,1.2,0.0,0
25.0,16.0,84.5,90.0,2.0,65.8,7.0,4.0,0.0,1
40.0,9.0,61.6,35.0,4.0,77.0,9.0,9.7,1.0,1
32.0,21.0,81.2,96.0,2.0,70.3,1.0,7.5,0.0,1
48.0,6.0,65.2,34.0,3.0,76.3,8.0,4.5,1.0,1
59.0,1.0,56.0,85.0,1.0,57.1,3.0,2.6,0.0,0
34.0,17.0,,18.0,0.0,49.1,8.0,4.6,0.0,0
,9.0,97.1,80.0,2.0,95.9,8.0,1.0,0.0,0
25.0,6.0,75.7,4.0,3.0,48.2,7.0,4.3,0.0,0
33.0,18.0,50.6,92.0,4.0,99.1,5.0,6.7,0.0,1
40.0,23.0,87.4,72.0,0.0,51.7,2.0,8.5,1.0,1
47.0,,56.2,27.0,3.0,54.8,6.0,3.5,0.0,0
44.0,2.0,78.8,43.0,4.0,79.6,3.0,8.0,0.0,1
34.0,23.0,95.0,75.0,2.0,50.1,6.0,9.7,1.0,1
34.0,23.0,73.6,50.0,0.0,91.0,,2.9,0.0,0
24.0,1.0,57.4,15.0,,93.9,6.0,4.8,0.0,1
36.0,17.0,61.5,27.0,2.0,50.9,4.0,6.3,0.0,0
35.0,15.0,51.3,3.0,1.0,62.5,6.0,8.6,0.0,0
40.0,2.0,71.2,63.0,2.0,52.9,4.0,4.9,1.0,1
26.0,4.0,78.9,54.0,0.0,79.1,3.0,9.9,0.0,1
49.0,17.0,91.7,3.0,0.0,47.3,3.0,1.0,0.0,0
58.0,5.0,77.9,4.0,4.0,41.1,2.0,3.9,0.0,0
34.0,21.0,70.4,39.0,1.0,56.3,5.0,4.3,0.0,0
24.0,24.0,77.0,26.0,3.0,90.9,9.0,7.6,,1
44.0,15.0,73.9,11.0,3.0,80.9,6.0,6.7,0.0,0
40.0,5.0,81.0,56.0,2.0,53.3,4.0,,1.0,0
,15.0,60.9,4.0,4.0,,0.0,5.4,1.0,0
58.0,5.0,74.3,36.0,1.0,,6.0,9.7,0.0,0
37.0,14.0,61.9,46.0,1.0,51.9,6.0,2.9,0.0,0
23.0,12.0,60.8,84.0,3.0,61.7,7.0,2.2,0.0,0
50.0,24.0,72.7,30.0,1.0,51.2,3.0,5.9,1.0,0
58.0,12.0,91.8,2.0,1.0,58.2,5.0,2.6,1.0,1
55.0,10.0,76.1,29.0,2.0,60.9,3.0,6.8,0.0,1
54.0,5.0,97.0,27.0,1.0,63.4,4.0,3.5,0.0,0
23.0,24.0,63.1,93.0,2.0,52.1,7.0,7.1,0.0,1
53.0,12.0,56.3,81.0,0.0,85.6,9.0,5.5,1.0,0
36.0,2.0,53.0,65.0,2.0,68.2,6.0,8.5,0.0,0
42.0,17.0,94.9,97.0,3.0,40.5,5.0,7.1,0.0,1
40.0,6.0,94.9,82.0,4.0,80.2,4.0,1.6,0.0,1
25.0,,64.3,65.0,3.0,83.1,9.0,2.2,0.0,0
56.0,22.0,62.7,31.0,1.0,84.7,5.0,7.3,0.0,0
50.0,4.0,52.0,90.0,4.0,94.6,0.0,4.1,0.0,0
57.0,13.0,96.1,40.0,1.0,48.3,2.0,9.7,0.0,1
57.0,12.0,66.9,99.0,1.0,81.7,8.0,2.7,0.0,0
36.0,11.0,74.5,67.0,0.0,86.4,7.0,2.3,0.0,0
31.0,16.0,73.1,39.0,0.0,99.2,1.0,5.4,1.0,0
54.0,2.0,91.5,48.0,4.0,58.6,5.0,3.6,0.0,0
43.0,11.0,83.1,66.0,4.0,71.3,5.0,4.8,0.0,0
24.0,2.0,62.0,94.0,1.0,40.4,7.0,2.3,1.0,0
58.0,18.0,80.2,65.0,,71.7,5.0,10.0,0.0,1
55.0,1.0,61.1,60.0,3.0,88.8,6.0,7.0,0.0,1
39.0,24.0,83.7,39.0,0.0,87.1,5.0,4.4,0.0,1
45.0,10.0,57.9,68.0,0.0,80.5,1.0,6.2,0.0,0
42.0,16.0,52.3,50.0,,79.5,1.0,2.9,0.0,0
47.0,13.0,93.5,65.0,1.0,59.1,3.0,9.7,0.0,1
55.0,20.0,79.6,97.0,4.0,88.9,0.0,9.8,1.0,1
31.0,1.0,53.3,64.0,1.0,97.0,0.0,6.7,0.0,0
36.0,12.0,70.5,41.0,1.0,63.5,7.0,3.5,0.0,0
27.0,21.0,91.1,84.0,0.0,55.4,0.0,5.2,0.0,0
22.0,1.0,50.8,5.0,3.0,41.1,2.0,8.6,0.0,0
41.0,4.0,91.1,25.0,3.0,55.8,8.0,6.9,0.0,0
,17.0,82.8,4.0,3.0,62.0,2.0,4.6,0.0,1
44.0,21.0,53.0,91.0,3.0,64.8,0.0,5.3,1.0,1
32.0,8.0,76.4,27.0,0.0,84.4,4.0,2.3,0.0,0
44.0,3.0,99.1,45.0,0.0,82.8,6.0,8.1,0.0,0
55.0,12.0,66.2,72.0,0.0,40.4,6.0,9.3,0.0,0
50.0,14.0,63.0,62.0,4.0,68.9,3.0,4.2,1.0,1
37.0,8.0,85.2,60.0,0.0,79.6,4.0,4.5,0.0,1
36.0,15.0,87.9,80.0,2.0,100.0,8.0,8.2,0.0,1
52.0,1.0,50.4,60.0,0.0,44.6,0.0,4.3,0.0,0
35.0,19.0,58.8,27.0,0.0,89.8,3.0,9.4,0.0,0
53.0,5.0,73.6,23.0,0.0,85.5,0.0,8.3,1.0,1
34.0,10.0,65.9,68.0,0.0,56.3,,2.2,0.0,0
52.0,6.0,,29.0,3.0,64.2,6.0,1.4,0.0,0
43.0,6.0,76.9,25.0,3.0,94.6,0.0,9.0,0.0,0
38.0,7.0,90.0,32.0,2.0,86.6,1.0,9.3,1.0,0
46.0,1.0,58.8,88.0,1.0,56.5,0.0,6.0,0.0,0
35.0,24.0,72.4,55.0,4.0,76.4,6.0,5.7,0.0,1
25.0,5.0,94.8,76.0,,56.4,5.0,3.1,0.0,1
47.0,16.0,89.1,32.0,3.0,59.7,8.0,9.4,0.0,1
33.0,17.0,70.5,1.0,2.0,64.0,2.0,4.0,0.0,0
22.0,16.0,,65.0,0.0,67.4,5.0,4.2,1.0,1
48.0,21.0,63.5,79.0,,68.2,2.0,3.5,0.0,1
52.0,3.0,91.1,69.0,1.0,48.5,2.0,2.8,0.0,0
28.0,19.0,86.6,11.0,4.0,85.3,1.0,6.9,0.0,1
43.0,20.0,53.4,14.0,1.0,48.8,9.0,9.4,1.0,0
32.0,18.0,89.4,12.0,4.0,77.4,9.0,5.8,0.0,1
37.0,2.0,60.5,58.0,0.0,43.2,2.0,6.0,0.0,0
48.0,14.0,67.8,32.0,1.0,94.7,4.0,3.8,1.0,1
