study_hours_per_day,attendance_percent,previous_score,sleep_hours,assignments_done,has_tuition,parent_education,motivation_score,internet_hours,passed
3.5,68.6,69.1,4.2,9.0,0.0,0.0,1.4,0.6,0
8.7,33.5,65.0,7.5,17.0,0.0,2.0,8.9,5.5,1
6.2,58.7,78.2,8.5,13.0,1.0,1.0,9.3,6.0,1
1.5,86.9,61.6,6.5,18.0,0.0,2.0,4.8,1.5,1
1.0,94.8,63.9,9.6,11.0,1.0,0.0,8.4,7.8,0
0.4,90.4,39.4,4.9,11.0,0.0,0.0,6.1,3.1,0
5.8,84.8,48.4,6.5,11.0,0.0,2.0,6.6,5.7,1
2.7,40.7,21.5,9.7,3.0,1.0,1.0,6.1,1.8,0
7.6,63.5,60.8,4.3,11.0,1.0,1.0,3.4,5.3,0
5.3,30.5,48.6,6.1,10.0,0.0,0.0,2.2,5.6,0
0.9,78.4,54.4,8.4,10.0,0.0,1.0,1.2,4.2,0
8.8,78.2,91.9,7.6,18.0,1.0,0.0,7.8,7.0,1
8.8,55.3,51.0,4.5,6.0,1.0,0.0,5.7,5.2,0
7.1,41.7,93.2,6.6,13.0,1.0,0.0,9.4,0.3,1
3.1,43.3,38.5,8.4,19.0,0.0,,4.8,1.2,0
4.9,77.2,25.9,7.0,9.0,0.0,1.0,1.7,3.0,0
6.3,92.6,84.7,9.6,13.0,1.0,0.0,1.2,7.6,1
7.6,77.2,22.3,4.1,18.0,0.0,1.0,5.8,2.6,1
6.1,62.6,59.0,8.0,5.0,0.0,1.0,6.5,7.8,1
0.0,36.5,57.2,4.4,3.0,0.0,1.0,2.3,1.5,0
4.4,75.0,81.3,5.2,5.0,0.0,1.0,3.3,7.7,0
9.5,81.3,50.8,4.9,10.0,1.0,2.0,8.8,6.2,1
5.8,83.5,73.0,9.7,12.0,1.0,2.0,4.3,3.6,1
0.5,,77.4,6.2,4.0,0.0,1.0,6.7,7.4,0
6.5,71.3,50.8,5.1,17.0,1.0,1.0,2.3,0.6,1
8.1,73.2,74.1,7.2,10.0,1.0,0.0,7.5,0.9,1
9.6,39.8,54.7,8.7,3.0,0.0,0.0,9.1,0.3,1
8.0,92.8,46.8,7.3,3.0,0.0,2.0,6.2,1.7,1
8.0,80.8,93.7,8.0,12.0,1.0,2.0,9.4,6.3,1
2.0,76.7,93.8,7.3,3.0,1.0,0.0,8.2,6.5,1
6.2,51.8,77.5,6.1,12.0,0.0,2.0,9.1,5.7,1
7.1,36.3,91.2,7.2,14.0,0.0,2.0,5.6,1.7,1
2.2,67.9,58.8,9.8,11.0,0.0,2.0,4.0,5.7,0
1.4,49.1,66.9,9.3,18.0,0.0,2.0,8.0,0.6,0
2.9,66.3,74.3,5.1,4.0,0.0,0.0,9.8,4.0,0
1.6,61.5,36.2,5.3,13.0,0.0,2.0,4.4,4.3,0
6.7,93.1,26.1,5.9,8.0,0.0,1.0,9.6,3.7,0
4.2,63.2,59.9,6.2,10.0,0.0,2.0,9.3,3.0,0
0.8,62.1,80.5,8.7,19.0,1.0,1.0,3.1,2.1,1
0.7,30.8,,8.0,17.0,1.0,2.0,9.5,7.3,0
9.9,69.1,94.5,6.4,0.0,1.0,0.0,5.4,2.5,1
1.0,96.2,21.0,7.7,1.0,1.0,0.0,1.8,1.4,0
1.4,44.1,73.6,8.2,14.0,0.0,0.0,7.2,2.6,0
0.5,47.0,86.3,9.6,19.0,0.0,0.0,6.8,1.0,1
5.1,85.1,30.5,4.2,18.0,1.0,2.0,1.6,7.3,0
7.8,75.9,24.9,9.6,6.0,0.0,0.0,,3.0,1
8.2,59.5,35.2,6.8,5.0,1.0,2.0,3.3,7.4,0
4.1,45.2,81.5,5.2,3.0,0.0,0.0,2.0,2.7,0
7.3,60.5,46.8,5.4,15.0,0.0,2.0,4.7,1.2,1
9.6,92.4,79.6,7.5,16.0,1.0,0.0,5.7,1.6,1
8.2,46.9,49.3,8.2,17.0,0.0,1.0,3.8,3.1,1
7.2,96.3,60.1,6.6,18.0,0.0,1.0,1.6,3.1,1
7.7,85.9,88.1,6.2,16.0,1.0,0.0,6.3,1.8,1
7.2,73.5,69.0,5.0,3.0,1.0,0.0,1.6,0.4,1
5.8,44.2,70.7,4.2,15.0,0.0,1.0,6.0,6.0,1
2.9,85.7,92.3,6.7,18.0,0.0,2.0,2.9,7.7,1
9.4,78.5,45.9,7.1,19.0,1.0,0.0,7.4,7.1,1
1.4,67.7,72.4,7.0,9.0,0.0,0.0,2.9,7.2,0
1.9,48.8,62.8,8.0,4.0,0.0,2.0,6.1,6.2,0
5.5,57.2,23.2,5.0,13.0,1.0,0.0,2.1,3.3,0
2.7,67.3,57.1,6.2,8.0,1.0,0.0,3.6,4.6,1
1.5,90.9,49.3,,18.0,0.0,1.0,6.0,1.7,0
6.3,71.7,56.9,9.2,13.0,1.0,2.0,2.9,1.1,1
1.4,46.0,77.9,4.0,1.0,0.0,1.0,2.9,8.0,0
4.6,89.1,78.4,4.5,18.0,0.0,1.0,6.7,6.0,1
4.0,97.5,26.4,5.5,19.0,1.0,0.0,4.3,1.8,0
0.6,70.7,45.0,6.1,1.0,0.0,0.0,3.2,0.5,0
4.2,84.9,52.1,4.6,,,1.0,9.6,2.3,1
5.2,37.4,63.2,5.6,12.0,0.0,0.0,4.0,7.0,0
3.7,56.1,27.5,4.1,10.0,1.0,0.0,7.7,7.6,0
1.7,96.9,46.1,8.7,19.0,1.0,0.0,6.7,0.6,1
7.1,91.1,34.7,4.9,2.0,1.0,1.0,4.2,2.8,0
9.0,79.6,42.5,4.8,5.0,0.0,0.0,8.0,0.1,1
7.6,94.5,50.8,8.9,11.0,1.0,1.0,6.1,2.2,1
8.1,94.9,53.0,5.1,7.0,1.0,2.0,9.8,3.1,1
2.5,35.4,63.3,9.1,1.0,1.0,2.0,9.9,7.6,0
5.9,89.9,55.8,6.9,13.0,0.0,1.0,5.3,2.3,1
2.6,58.4,74.6,4.4,15.0,0.0,0.0,6.6,1.6,1
5.2,49.4,45.2,5.8,13.0,1.0,,5.8,1.5,1
1.6,96.7,68.4,9.6,4.0,1.0,0.0,2.4,4.1,0
6.0,92.2,66.2,7.6,1.0,1.0,1.0,8.5,0.6,1
3.1,49.7,82.3,9.8,2.0,1.0,0.0,6.0,7.8,0
4.6,39.2,63.0,7.2,10.0,1.0,0.0,2.8,2.6,0
2.4,65.8,42.2,4.9,16.0,0.0,0.0,5.5,3.7,0
5.5,93.1,81.2,9.5,7.0,0.0,2.0,7.2,1.0,1
5.2,69.8,76.8,9.4,6.0,1.0,2.0,6.6,5.6,1
3.4,92.9,38.2,8.4,4.0,0.0,2.0,4.7,5.3,0
3.1,44.4,65.9,4.7,13.0,0.0,1.0,8.8,0.4,0
0.8,49.3,21.7,4.4,19.0,1.0,0.0,3.1,4.4,0
3.0,84.2,77.0,6.3,15.0,0.0,1.0,2.7,4.5,1
4.2,66.1,28.6,8.3,19.0,0.0,2.0,4.1,1.1,0
6.8,57.4,,5.9,10.0,0.0,2.0,9.7,1.2,1
0.4,49.5,33.2,6.7,2.0,1.0,2.0,4.3,0.2,0
0.7,32.9,38.5,5.0,12.0,1.0,1.0,7.7,5.5,0
5.3,87.0,84.8,,4.0,1.0,0.0,1.0,7.4,1
3.0,52.4,48.4,9.5,19.0,0.0,0.0,5.2,7.1,0
0.5,43.8,70.5,7.3,10.0,0.0,1.0,9.1,5.3,0
9.0,92.4,75.0,8.1,7.0,1.0,,6.6,5.7,1
2.9,46.4,44.8,6.7,6.0,0.0,0.0,9.2,2.4,0
3.4,72.1,49.5,6.8,12.0,1.0,2.0,8.6,0.4,0
6.4,74.7,37.9,9.7,6.0,1.0,1.0,4.0,1.4,0
0.5,81.4,66.8,7.9,10.0,0.0,0.0,7.9,3.9,0
7.0,71.5,83.5,4.2,13.0,0.0,2.0,4.7,7.0,1
3.8,93.1,90.7,9.2,17.0,0.0,0.0,8.2,6.4,1
9.6,94.7,59.2,8.5,7.0,0.0,1.0,3.0,2.4,1
4.5,51.9,86.2,7.7,11.0,1.0,2.0,6.8,5.7,1
7.5,37.6,92.7,7.5,12.0,1.0,1.0,1.9,5.7,1
1.4,44.3,26.6,5.7,18.0,0.0,,7.5,2.5,0
2.6,46.1,90.0,4.4,15.0,0.0,2.0,,6.9,1
9.3,100.0,55.5,4.7,19.0,0.0,2.0,6.6,1.1,1
7.2,57.4,23.2,6.4,,1.0,1.0,5.1,7.2,0
4.8,88.1,,9.0,9.0,1.0,2.0,3.1,3.7,1
6.5,33.6,61.3,4.9,15.0,1.0,2.0,7.8,3.1,1
6.1,,79.6,5.9,13.0,1.0,0.0,4.9,4.9,1
7.5,89.4,46.7,6.4,16.0,1.0,0.0,5.7,7.2,1
1.1,85.2,29.6,9.1,6.0,1.0,2.0,4.4,3.7,0
0.3,45.8,77.8,7.9,1.0,0.0,2.0,1.1,2.9,0
0.4,41.2,39.3,9.6,0.0,0.0,1.0,5.1,2.0,0
8.2,97.6,30.2,4.5,3.0,1.0,1.0,8.3,0.7,1
5.7,39.7,27.2,5.2,5.0,0.0,2.0,3.1,0.7,0
5.6,83.1,51.4,9.7,13.0,0.0,1.0,2.9,3.7,0
,38.4,51.4,4.5,17.0,0.0,1.0,7.8,1.4,0
5.0,45.2,66.5,4.7,17.0,0.0,2.0,1.2,5.0,1
3.2,67.1,73.6,8.3,1.0,0.0,2.0,8.9,1.5,1
3.3,50.7,24.0,6.6,8.0,1.0,1.0,1.1,7.3,0
7.9,45.7,34.9,6.1,2.0,1.0,1.0,4.7,2.1,0
6.1,42.6,76.7,7.3,18.0,0.0,0.0,6.3,0.2,1
2.4,41.3,57.7,7.7,10.0,0.0,2.0,4.9,7.2,0
5.8,75.3,77.7,7.4,18.0,0.0,0.0,1.0,,1
2.9,92.1,35.6,9.1,7.0,0.0,0.0,8.0,1.0,0
7.1,86.7,61.5,4.4,8.0,1.0,0.0,,5.5,1
1.2,98.9,45.1,8.2,18.0,1.0,2.0,,7.8,0
7.6,62.9,50.2,4.4,8.0,0.0,1.0,3.0,3.8,1
7.2,60.2,56.3,7.4,18.0,0.0,2.0,5.8,4.2,1
5.5,52.5,88.6,7.2,6.0,0.0,1.0,6.3,3.9,1
,57.5,72.9,9.8,4.0,0.0,0.0,1.2,2.4,1
0.9,70.1,46.8,7.3,19.0,0.0,,8.0,6.6,0
0.1,61.4,66.7,7.8,19.0,1.0,,4.2,2.4,0
4.2,74.5,55.2,7.6,7.0,1.0,2.0,9.9,5.4,0
8.5,90.8,83.8,7.7,5.0,0.0,2.0,2.0,2.0,1
6.6,44.0,34.0,5.6,7.0,0.0,1.0,4.1,2.0,0
7.1,60.8,36.8,9.9,0.0,1.0,0.0,8.4,6.3,0
8.8,35.9,66.3,6.7,5.0,0.0,2.0,7.2,2.5,1
9.6,61.1,52.5,4.0,7.0,0.0,0.0,2.1,0.1,1
9.2,34.2,50.8,4.8,3.0,1.0,2.0,5.5,3.8,0
0.8,81.6,89.9,6.1,9.0,0.0,1.0,4.7,2.7,1
0.8,53.8,42.2,8.2,2.0,1.0,0.0,8.8,4.1,0
0.8,54.6,86.3,8.9,9.0,1.0,2.0,8.8,2.1,1
7.3,58.4,48.6,9.5,5.0,0.0,2.0,6.1,6.0,0
1.2,60.3,64.4,7.4,11.0,1.0,2.0,8.7,0.5,1
0.4,38.7,27.2,6.8,7.0,0.0,0.0,4.9,7.1,0
7.5,66.6,23.9,9.0,1.0,0.0,0.0,8.0,3.6,0
9.2,88.1,41.1,7.6,10.0,1.0,2.0,9.0,2.9,1
,94.2,38.8,6.6,13.0,0.0,1.0,8.7,0.2,0
8.2,85.0,67.6,7.8,,1.0,0.0,3.6,5.4,1
4.8,96.9,26.2,4.3,8.0,0.0,0.0,3.8,5.4,0
3.7,30.3,76.9,8.4,11.0,0.0,1.0,3.5,2.5,1
7.0,70.0,76.7,7.6,8.0,0.0,2.0,4.3,7.7,1
9.5,30.1,34.6,4.1,7.0,1.0,0.0,6.1,6.1,0
7.8,58.0,70.9,8.7,7.0,1.0,2.0,3.1,1.7,1
4.6,96.0,24.4,5.5,11.0,,2.0,5.6,5.8,0
8.3,,32.9,4.8,18.0,0.0,1.0,4.1,4.2,1
6.5,,66.2,5.9,0.0,1.0,0.0,9.1,7.3,1
8.9,45.3,59.6,8.2,15.0,0.0,1.0,1.3,5.9,1
6.6,84.9,27.8,4.0,8.0,0.0,1.0,7.7,5.1,0
2.1,61.2,77.7,9.2,1.0,1.0,2.0,6.0,8.0,0
6.1,89.3,47.0,7.1,14.0,0.0,2.0,4.7,0.2,1
2.9,58.6,69.6,6.5,14.0,0.0,2.0,2.2,3.3,0
1.2,85.3,69.3,9.9,15.0,1.0,0.0,9.6,5.1,1
0.6,75.5,72.8,8.2,7.0,0.0,2.0,8.3,7.9,0
5.5,56.0,63.3,5.0,4.0,0.0,2.0,4.0,1.1,1
0.3,75.6,63.4,9.5,7.0,1.0,,1.4,5.6,0
4.3,47.0,65.2,8.4,6.0,0.0,0.0,7.2,2.1,1
3.7,40.7,60.0,,9.0,0.0,1.0,6.9,4.9,0
1.9,34.9,54.3,6.9,13.0,0.0,0.0,3.8,2.6,0
6.0,95.5,53.9,9.4,,0.0,,7.6,1.1,1
6.2,84.8,60.1,5.0,10.0,0.0,1.0,4.5,5.2,0
6.2,60.5,41.7,8.7,9.0,1.0,0.0,5.3,3.9,1
8.2,30.4,74.2,5.4,8.0,0.0,1.0,6.2,3.6,1
2.7,72.6,32.0,7.9,12.0,1.0,1.0,9.1,2.0,0
9.9,40.7,26.7,9.3,7.0,0.0,2.0,9.5,1.8,1
9.0,42.1,90.2,4.4,4.0,0.0,0.0,6.7,2.9,1
4.6,48.1,21.0,7.1,3.0,0.0,2.0,2.3,6.1,0
2.2,93.1,23.9,9.6,15.0,1.0,2.0,6.0,0.9,0
5.8,91.2,42.9,6.1,8.0,1.0,1.0,3.6,6.6,0
1.4,42.1,72.5,9.6,4.0,1.0,0.0,3.4,5.1,0
5.6,35.5,51.0,5.4,13.0,0.0,2.0,9.4,7.4,0
8.4,64.7,30.0,6.8,,1.0,1.0,7.9,6.0,0
9.2,52.3,68.5,7.2,5.0,0.0,2.0,5.3,3.4,1
2.0,97.2,88.5,7.1,3.0,0.0,0.0,5.0,2.9,1
4.7,38.1,90.4,9.3,2.0,1.0,0.0,5.7,6.8,1
9.7,47.6,82.6,6.7,4.0,1.0,1.0,9.4,3.3,1
1.8,45.1,20.7,6.9,13.0,0.0,2.0,6.7,1.2,0
3.3,77.8,65.9,9.3,7.0,0.0,2.0,2.3,4.5,0
1.9,34.6,24.8,9.3,11.0,0.0,1.0,5.1,8.0,0
6.7,52.4,66.7,7.0,11.0,1.0,1.0,5.6,2.2,1
8.4,36.7,36.2,6.6,8.0,0.0,2.0,9.2,4.3,1
,87.9,68.1,6.2,0.0,0.0,,5.9,1.3,0
7.9,69.8,74.6,9.4,12.0,1.0,0.0,1.5,4.5,1
3.7,75.8,61.1,9.3,,0.0,1.0,6.0,0.5,0
1.9,56.8,54.7,6.1,17.0,0.0,1.0,7.6,3.2,0
6.6,84.2,73.2,5.2,7.0,0.0,1.0,9.2,4.0,1
6.5,70.0,67.6,7.3,4.0,0.0,1.0,5.2,3.9,1
,41.1,54.1,8.2,16.0,1.0,1.0,4.5,6.6,1
2.5,76.6,69.8,7.5,12.0,0.0,1.0,5.1,6.1,1
8.0,75.4,60.1,5.5,18.0,1.0,1.0,6.6,5.6,1
1.9,56.7,59.6,4.2,8.0,0.0,2.0,8.0,7.6,0
3.9,48.7,83.3,7.4,16.0,0.0,0.0,2.5,7.5,0
4.4,76.2,51.8,5.7,18.0,0.0,1.0,5.2,5.5,1
6.2,64.3,25.6,8.5,7.0,0.0,2.0,6.0,6.4,0
0.6,62.1,89.1,4.3,8.0,0.0,0.0,6.9,4.9,0
6.8,66.8,20.8,9.6,19.0,1.0,1.0,1.2,7.0,1
9.4,95.9,33.6,4.4,19.0,1.0,0.0,1.9,1.7,1
0.4,78.5,28.0,5.8,6.0,0.0,0.0,3.9,7.9,0
5.4,69.4,61.0,4.9,5.0,0.0,2.0,9.1,7.1,0
5.2,76.2,92.0,9.9,12.0,1.0,2.0,6.1,6.7,1
1.5,76.7,60.7,4.0,13.0,0.0,1.0,9.1,5.1,0
5.8,45.8,36.2,5.0,14.0,1.0,0.0,6.0,7.5,0
4.9,66.7,92.5,5.0,14.0,0.0,1.0,9.8,4.1,1
8.2,90.2,36.9,8.7,7.0,0.0,2.0,2.9,1.2,1
8.9,35.5,87.4,9.2,2.0,1.0,2.0,4.9,2.8,1
6.6,80.7,20.2,9.7,1.0,1.0,2.0,2.3,3.6,0
8.3,55.8,92.5,4.6,1.0,1.0,1.0,2.9,2.7,1
1.5,70.7,72.1,4.8,11.0,,0.0,4.4,4.1,0
5.1,87.7,20.3,10.0,16.0,0.0,0.0,1.7,1.7,0
1.8,66.6,89.3,4.3,4.0,0.0,0.0,6.2,3.3,1
1.0,49.1,79.2,7.7,9.0,0.0,2.0,1.2,7.0,0
1.0,82.3,83.9,5.4,9.0,0.0,2.0,3.7,,0
4.9,78.4,81.4,9.0,12.0,0.0,0.0,7.0,1.6,1
7.6,39.3,41.5,4.1,2.0,0.0,1.0,1.2,1.1,0
,59.6,43.5,4.8,3.0,0.0,0.0,7.3,7.5,1
1.3,,59.7,5.8,10.0,0.0,2.0,2.6,6.6,0
5.7,69.4,26.4,6.8,7.0,1.0,0.0,7.1,3.0,0
5.0,83.3,68.5,6.6,6.0,0.0,0.0,6.9,5.9,1
4.4,91.3,42.2,8.8,,1.0,1.0,4.1,3.7,1
5.5,50.9,32.0,4.7,14.0,1.0,2.0,3.3,0.8,0
3.8,85.8,23.0,8.1,14.0,0.0,2.0,9.6,5.7,0
4.7,52.5,44.4,8.1,13.0,0.0,2.0,5.1,4.2,0
2.2,94.1,21.1,10.0,9.0,0.0,0.0,2.3,6.8,0
8.9,33.4,87.3,7.8,6.0,1.0,2.0,2.2,3.6,1
2.0,63.8,,6.0,1.0,1.0,,7.0,3.2,0
7.2,78.0,25.3,6.0,15.0,0.0,0.0,9.8,2.0,1
5.9,80.1,32.7,7.9,11.0,0.0,0.0,5.0,3.0,0
8.1,44.5,28.4,7.8,13.0,0.0,1.0,2.5,1.6,1
8.8,61.1,92.2,8.3,,1.0,2.0,9.9,5.3,1
9.6,74.3,83.7,7.8,14.0,0.0,0.0,4.2,1.8,1
0.5,,36.2,5.1,15.0,0.0,0.0,1.2,6.4,0
2.7,54.4,67.9,6.7,4.0,1.0,1.0,9.0,2.9,1
6.9,94.4,52.6,5.4,10.0,1.0,2.0,5.0,0.8,1
8.9,38.9,,8.1,1.0,0.0,0.0,8.4,5.4,0
2.5,76.8,83.9,8.5,19.0,0.0,1.0,9.5,6.8,1
8.8,68.2,20.3,7.2,7.0,1.0,2.0,8.4,1.1,1
6.9,38.1,49.2,8.9,4.0,0.0,2.0,3.8,1.2,0
3.2,34.5,87.7,9.2,15.0,1.0,2.0,8.6,7.1,1
1.9,88.4,30.1,8.8,5.0,0.0,1.0,8.0,6.2,0
8.2,60.4,46.3,8.0,0.0,0.0,0.0,5.7,4.0,0
8.2,34.7,35.5,5.7,10.0,0.0,0.0,8.8,2.1,1
4.0,94.9,30.9,6.7,6.0,0.0,2.0,5.3,7.4,0
5.8,95.8,41.8,9.3,1.0,1.0,1.0,8.1,5.3,0
3.0,55.8,52.1,5.6,1.0,0.0,2.0,2.1,1.2,0
8.6,87.1,81.1,7.9,8.0,1.0,0.0,8.3,2.5,1
8.6,63.1,23.5,,10.0,1.0,1.0,3.7,,1
1.2,85.0,50.5,9.9,12.0,1.0,2.0,5.1,4.2,0
3.1,73.5,56.4,6.7,14.0,1.0,1.0,6.5,7.4,0
9.0,75.3,46.3,9.1,19.0,1.0,1.0,1.3,7.2,1
2.3,71.5,34.9,5.1,14.0,0.0,1.0,4.5,2.6,0
,71.5,42.5,7.5,12.0,1.0,1.0,7.0,7.7,0
6.0,51.2,84.5,8.9,17.0,0.0,1.0,8.9,1.9,1
9.8,75.1,78.6,4.1,19.0,1.0,0.0,7.0,4.8,1
0.3,91.0,53.4,6.2,7.0,1.0,0.0,6.6,0.0,0
9.2,45.6,34.5,8.3,11.0,0.0,2.0,6.3,5.6,1
2.9,40.2,89.4,5.1,11.0,0.0,2.0,4.0,6.6,0
1.3,92.9,35.4,9.9,16.0,1.0,2.0,8.3,1.8,0
6.0,41.2,90.7,9.4,9.0,1.0,0.0,4.5,2.3,1
0.3,98.6,81.9,7.8,16.0,0.0,1.0,5.0,1.2,1
7.7,73.6,32.7,5.3,3.0,0.0,0.0,4.4,7.8,0
8.9,66.7,59.2,7.9,16.0,1.0,0.0,5.6,6.5,1
7.2,79.3,23.5,7.9,3.0,0.0,1.0,1.2,1.8,0
3.7,49.4,93.2,7.9,10.0,1.0,0.0,2.9,2.2,1
2.7,90.8,59.4,5.5,0.0,0.0,2.0,8.5,6.8,0
4.9,88.3,20.5,7.3,14.0,1.0,0.0,7.0,2.6,0
4.0,47.6,40.5,5.2,10.0,0.0,0.0,3.5,6.4,0
7.3,45.1,36.3,4.8,19.0,0.0,0.0,4.0,3.9,0
8.4,43.1,68.7,6.2,15.0,1.0,1.0,4.1,6.0,1
1.8,43.4,39.5,4.8,0.0,0.0,2.0,,6.9,0
2.7,37.0,88.1,7.6,9.0,0.0,1.0,4.2,4.5,0
2.9,61.1,40.6,8.5,3.0,0.0,1.0,6.1,4.4,0
1.1,33.6,94.7,8.1,10.0,1.0,0.0,8.7,6.5,0
4.3,31.7,88.5,7.6,17.0,1.0,2.0,1.4,7.4,1
3.6,33.0,55.0,7.5,7.0,0.0,1.0,4.7,2.5,0
7.9,45.5,74.4,4.7,6.0,1.0,1.0,5.3,6.8,1
9.8,56.4,41.2,4.1,12.0,0.0,0.0,4.5,0.9,1
9.4,95.8,,8.0,19.0,0.0,2.0,6.7,4.7,1
3.9,36.9,90.5,9.7,19.0,1.0,2.0,7.5,,1
5.8,49.8,47.5,9.7,12.0,1.0,1.0,9.3,1.7,1
9.3,57.7,88.2,7.9,6.0,1.0,2.0,1.9,2.9,1
3.5,39.1,89.2,6.7,17.0,0.0,2.0,6.9,4.1,1
0.2,58.5,80.7,7.9,17.0,1.0,2.0,6.2,2.7,1
3.5,59.6,69.1,4.8,1.0,0.0,1.0,4.1,5.8,0
8.3,93.4,62.3,4.4,8.0,1.0,0.0,9.2,0.6,1
5.5,85.7,20.8,,15.0,0.0,0.0,3.2,6.3,0
3.5,56.2,45.2,9.9,10.0,0.0,2.0,8.4,0.9,0
2.6,54.2,34.8,8.8,18.0,1.0,0.0,2.5,2.1,0
4.5,76.0,58.6,6.2,6.0,0.0,0.0,7.0,4.4,1
1.3,33.4,43.2,9.2,15.0,0.0,1.0,,6.0,0
8.3,62.6,26.7,6.1,0.0,0.0,2.0,7.2,0.3,1
8.3,68.1,71.4,9.0,10.0,0.0,1.0,4.0,4.4,1
8.9,90.4,33.1,7.1,16.0,1.0,2.0,4.2,6.1,1
6.6,82.0,91.3,9.3,5.0,0.0,2.0,8.4,0.8,1
5.9,37.9,89.7,7.3,0.0,0.0,0.0,6.5,7.8,0
10.0,30.1,41.2,8.5,5.0,0.0,1.0,9.3,1.1,0
9.1,59.4,73.7,6.4,5.0,0.0,2.0,2.4,5.7,1
,31.1,33.2,7.7,10.0,1.0,2.0,8.5,0.8,0
4.0,78.8,86.0,6.0,16.0,1.0,2.0,2.1,6.6,1
0.3,57.0,70.8,6.6,6.0,0.0,0.0,8.9,6.1,0
0.4,91.1,91.7,5.1,11.0,1.0,0.0,1.2,5.8,1
1.7,97.8,,5.8,18.0,1.0,1.0,4.6,7.1,1
0.7,42.8,74.7,6.5,18.0,0.0,1.0,4.7,3.0,0
9.4,67.7,31.5,9.8,5.0,1.0,2.0,4.1,6.4,1
9.4,94.3,66.9,4.8,10.0,1.0,1.0,7.4,0.3,1
2.6,60.7,61.2,6.8,19.0,1.0,2.0,8.5,1.1,0
3.3,30.5,78.0,6.9,6.0,0.0,0.0,6.3,4.2,0
3.8,52.9,67.2,6.6,4.0,0.0,1.0,1.7,4.4,0
1.6,47.8,36.4,4.1,9.0,0.0,0.0,8.7,4.5,0
0.4,40.6,56.7,9.7,2.0,0.0,1.0,6.3,5.2,0
,60.1,82.0,7.1,12.0,1.0,2.0,6.9,6.5,0
5.9,92.2,52.9,,2.0,0.0,2.0,3.2,0.4,1
4.9,76.4,37.3,4.7,2.0,1.0,0.0,4.5,0.0,0
,82.0,71.4,7.6,2.0,0.0,2.0,8.4,2.6,1
4.3,73.1,87.3,8.0,15.0,1.0,0.0,2.4,1.4,1
4.0,64.2,54.3,5.8,0.0,0.0,0.0,9.0,5.5,0
2.0,97.9,69.0,7.7,2.0,0.0,2.0,8.0,2.5,0
5.6,53.3,46.8,5.1,13.0,0.0,1.0,5.7,7.0,0
3.6,30.5,79.8,7.1,9.0,0.0,2.0,3.9,1.0,1
8.0,83.5,84.4,5.0,12.0,1.0,1.0,1.4,5.5,1
4.0,67.7,49.9,6.0,6.0,0.0,2.0,5.5,6.7,0
5.1,93.4,68.7,4.2,15.0,0.0,1.0,6.9,1.2,1
6.1,88.0,56.2,10.0,7.0,0.0,0.0,7.5,4.0,1
6.8,77.8,44.4,9.7,0.0,0.0,1.0,5.5,,0
6.7,49.5,44.2,4.0,11.0,0.0,2.0,2.1,2.6,0
6.8,36.6,44.5,8.1,10.0,1.0,0.0,7.7,5.0,1
2.6,63.4,85.3,7.7,8.0,1.0,0.0,9.8,6.7,1
3.6,94.5,33.4,4.3,16.0,0.0,1.0,7.3,0.1,0
6.7,87.6,40.9,8.3,1.0,0.0,2.0,3.6,3.8,1
1.6,95.8,46.6,9.1,2.0,0.0,1.0,9.0,4.5,0
7.5,39.6,57.5,9.1,6.0,0.0,0.0,7.1,2.6,0
1.1,61.5,58.7,8.0,17.0,0.0,1.0,5.2,4.0,0
,77.8,43.0,9.4,19.0,0.0,1.0,7.2,0.6,1
1.9,98.9,86.1,8.6,17.0,0.0,2.0,2.6,2.7,1
1.9,81.8,50.7,8.9,6.0,1.0,1.0,6.2,5.3,0
3.6,76.3,77.9,8.2,6.0,1.0,0.0,8.5,2.4,1
1.3,54.3,58.3,7.6,10.0,0.0,2.0,6.6,6.9,0
5.6,39.4,57.9,7.0,,0.0,2.0,2.7,2.1,0
4.9,92.2,88.7,5.6,8.0,0.0,2.0,5.5,7.3,1
7.6,92.6,27.8,9.4,17.0,1.0,0.0,1.3,7.9,0
8.1,37.9,62.9,4.7,1.0,0.0,2.0,1.0,4.9,0
8.1,33.1,37.3,9.6,19.0,1.0,1.0,6.7,3.9,1
0.7,47.2,75.2,6.0,15.0,0.0,0.0,8.5,0.6,0
4.1,51.1,37.1,8.4,0.0,1.0,1.0,,7.9,0
7.2,93.3,37.5,5.4,16.0,1.0,2.0,6.6,0.6,1
0.8,64.9,72.4,4.2,19.0,0.0,1.0,3.7,5.4,1
6.3,46.9,63.1,7.6,11.0,1.0,0.0,9.2,6.1,1
5.3,76.5,20.0,,2.0,1.0,0.0,8.2,0.6,0
5.8,87.2,73.4,4.7,9.0,1.0,1.0,1.2,7.8,0
2.3,34.0,44.6,6.1,4.0,1.0,0.0,7.6,2.4,0
2.8,73.7,36.8,6.6,6.0,1.0,1.0,1.1,,0
,89.6,92.8,5.2,8.0,1.0,1.0,3.5,1.0,1
8.7,91.5,78.6,4.3,5.0,1.0,0.0,5.1,5.6,1
8.6,38.2,81.4,7.3,11.0,1.0,0.0,4.9,7.5,1
5.4,43.3,36.5,9.8,17.0,0.0,1.0,7.1,2.2,0
6.3,55.9,69.6,5.7,8.0,0.0,2.0,9.7,1.1,1
9.2,53.9,27.4,4.3,8.0,1.0,0.0,7.1,7.4,0
