radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,symmetry_mean,malignant
10.3,13.5,125.55,1808.44,0.0846,0.3215,0.2038,0.265,0
29.3,18.81,43.23,1505.19,0.0756,0.0443,0.411,0.2001,1
8.72,39.26,65.38,2467.55,0.1143,0.2509,0.2491,0.154,1
15.69,16.96,142.67,2499.77,0.1305,0.261,0.299,0.2241,1
23.71,23.14,154.72,2192.08,0.137,0.2984,0.3975,0.2914,1
22.91,9.93,133.22,1933.56,0.1405,0.2026,0.2865,0.2202,1
16.15,21.31,62.93,1052.04,0.0544,0.2593,0.1857,0.2259,0
14.32,26.71,111.26,1917.73,0.0973,0.1199,0.0107,0.287,0
15.54,38.55,96.82,2397.75,0.1429,0.266,0.3132,0.2031,1
12.34,25.02,119.31,195.17,0.1586,0.1333,0.4149,0.2993,0
10.93,34.39,179.25,1409.48,0.1223,0.3179,0.2022,0.1319,1
17.59,25.96,164.14,654.48,0.0563,0.0739,0.1461,0.2074,0
12.44,10.26,53.44,1456.59,0.0976,0.1242,0.2233,0.1426,0
12.9,18.77,182.45,1240.82,0.0589,0.1846,0.3132,0.1907,0
21.76,26.84,115.48,1498.81,0.1398,0.276,0.0003,0.1341,1
29.24,38.47,159.02,1440.27,0.0576,0.2671,0.3815,0.1445,1
20.49,35.63,62.41,2405.85,0.0723,0.0895,0.3811,0.1422,1
7.85,16.08,147.32,1443.16,0.1,0.0676,0.2328,0.164,0
7.81,15.82,77.81,2137.11,0.1055,0.1203,0.0526,0.1269,0
28.83,15.24,110.14,894.78,0.0988,0.1796,0.2889,0.2619,1
13.13,37.6,42.7,1173.92,0.1056,0.1979,0.0593,0.1441,0
8.21,35.43,64.26,1250.18,0.1356,0.1616,0.2182,0.1833,1
20.38,33.02,54.73,797.8,0.0943,0.2388,0.0403,0.1032,0
20.97,21.17,78.36,1036.31,0.1157,0.1611,0.2533,0.121,1
21.56,24.64,56.0,1552.49,0.0864,0.3323,0.1368,0.2793,1
12.42,23.39,150.71,1509.24,0.0924,0.1061,0.3573,0.2674,0
6.36,16.86,44.65,1641.99,0.1237,0.227,0.344,0.2682,0
29.16,24.66,138.84,970.29,0.1089,0.2218,,0.1823,1
12.02,9.95,62.51,885.36,0.1368,0.1129,0.1107,0.1283,0
22.22,13.09,191.23,1583.42,0.1173,0.1559,0.0266,0.1216,0
22.96,36.48,189.3,453.55,0.1464,0.1406,0.1905,0.2211,1
20.64,32.3,76.08,737.15,0.1032,0.0769,0.0359,0.2656,0
13.51,22.11,138.31,239.42,0.1089,0.1775,0.0768,0.28,0
12.51,25.03,44.48,311.36,0.1304,0.1476,0.2568,0.1577,0
20.34,20.47,189.09,714.38,0.0765,0.0788,0.2546,0.1642,0
26.79,31.96,123.68,186.09,0.0963,0.1685,0.0186,0.1202,0
28.72,33.31,46.92,719.17,0.125,,0.1904,0.2549,1
8.54,32.66,94.8,1685.74,0.0535,0.0634,0.228,0.1551,0
9.72,31.4,52.3,284.21,0.1024,0.0633,0.1153,0.1962,0
28.67,15.34,102.87,1170.7,0.1219,0.2337,0.375,0.2858,1
23.68,19.48,147.19,2294.94,,0.2532,0.0693,0.2504,1
27.19,23.57,115.18,2007.43,0.1552,0.3306,0.1092,0.1105,1
10.86,19.25,101.4,860.83,0.0837,0.0487,0.0675,0.1016,0
20.1,32.4,59.07,2322.54,0.1109,0.0589,0.0501,0.2575,1
22.83,19.21,79.19,917.97,0.0568,0.0371,,0.2105,0
22.32,13.29,56.02,311.14,0.0789,0.1956,0.1195,0.2441,0
15.8,21.37,169.2,2485.97,0.143,0.2255,0.3107,0.1314,1
6.37,39.38,61.64,2193.25,0.0648,0.1532,0.184,0.2744,0
19.99,16.0,135.26,1239.6,,0.2833,0.2734,0.2547,1
12.07,27.98,94.84,1712.65,0.1633,0.2466,0.3991,0.2782,1
16.81,22.42,76.16,1724.1,0.1489,0.3453,0.3632,0.1682,1
28.98,11.2,142.31,598.98,0.1438,0.0655,0.0297,0.1551,0
15.58,24.12,113.12,612.11,0.1537,0.0392,0.3634,0.1303,1
26.16,30.77,,1248.21,0.14,0.1107,0.1943,0.286,1
10.52,24.91,134.86,2291.31,0.0645,0.0263,0.1506,0.1354,0
22.14,36.04,118.6,163.59,0.112,0.3278,0.2891,0.1239,1
29.45,17.96,88.56,1986.71,0.1033,0.1203,0.4086,0.1385,1
8.45,11.67,129.45,275.76,0.0873,0.2023,0.0405,0.2543,0
6.2,38.03,147.12,1268.6,0.1501,0.125,0.3303,0.2779,0
16.41,20.72,44.27,1645.38,0.1057,0.1011,0.0875,0.2622,0
8.22,26.87,114.54,1760.75,0.0572,0.0703,0.1635,0.2126,0
23.96,33.55,49.23,278.01,0.083,0.1257,0.3757,0.2988,1
27.95,19.05,69.82,1127.9,0.0774,0.2231,0.2347,0.1138,1
16.42,31.2,129.68,1517.86,0.1565,0.3406,0.029,0.2734,1
12.21,13.2,178.59,295.87,0.1277,0.2042,0.2185,0.1855,0
16.43,18.03,181.25,458.82,0.1172,0.1958,0.3395,0.191,0
23.36,13.49,51.19,1706.21,0.1108,0.0316,0.2274,0.1255,0
6.22,34.15,107.06,1371.07,0.128,0.2972,0.0718,0.1067,0
20.15,15.9,133.28,521.92,0.1406,0.0348,0.1914,0.1633,0
20.72,31.24,63.53,,0.1165,0.3191,0.3975,0.135,1
21.3,38.24,162.47,2293.95,0.1626,0.1978,0.283,0.1967,1
11.81,25.36,159.08,176.79,0.1672,0.0756,0.3139,0.1295,0
23.14,25.74,184.53,1656.62,0.1694,0.1691,0.338,0.1276,1
8.19,23.29,41.36,313.82,0.1303,0.3483,,0.2754,1
10.78,19.1,74.67,155.22,0.1619,0.1207,,0.2843,0
27.06,23.75,172.35,495.54,,0.1089,0.1616,0.2928,1
23.73,27.69,,1138.06,0.1532,0.0589,0.0598,0.2361,1
6.33,39.57,183.1,2033.53,0.1591,0.2171,0.0872,0.2542,1
11.96,38.07,49.15,805.01,0.1585,0.0494,0.3359,0.2672,1
11.15,35.73,135.51,1616.59,0.1497,0.2728,0.0694,0.2318,0
12.5,36.56,131.05,1110.33,0.0988,0.3233,0.1343,0.166,1
11.94,23.5,45.71,693.02,0.0691,0.3275,0.1225,0.1313,0
7.5,29.38,122.16,1353.62,0.0901,0.0556,0.0209,0.1475,0
17.01,36.75,137.52,2022.02,0.1421,0.2042,0.1987,0.2681,1
23.59,21.18,70.61,2104.68,0.0779,0.052,0.3293,0.2392,1
20.56,38.81,83.73,2137.79,0.1074,0.2088,0.0095,0.1912,1
22.15,,142.46,939.0,0.1178,0.2889,0.0484,0.1059,0
7.95,27.63,114.93,2012.56,0.1225,0.1975,0.3097,0.1532,1
28.84,31.0,177.28,640.74,0.1623,0.3078,0.2552,0.2458,1
26.12,38.47,94.78,1882.68,0.1294,0.2846,0.3076,0.2025,1
25.32,16.58,82.67,2378.19,0.1444,0.1113,0.0989,0.1871,0
25.75,,197.58,172.44,0.1198,0.2279,0.3456,0.1627,1
28.39,25.15,185.78,1179.26,0.15,0.0224,0.2063,0.2214,1
19.06,17.33,44.64,1668.74,0.0816,0.1507,0.2624,0.2933,1
10.81,33.07,163.32,1796.19,0.0752,0.0985,0.0396,0.2802,0
20.8,26.12,57.65,555.57,0.1612,0.3292,0.0882,0.1061,1
23.83,29.49,44.4,2434.35,,0.1538,0.3325,0.1962,1
23.71,19.01,83.79,1592.03,0.1306,0.2358,0.0963,0.1659,1
18.51,23.92,83.1,527.84,0.1061,0.2616,0.0398,0.2021,0
7.64,28.14,171.09,188.43,0.0952,0.2752,0.2568,0.2212,0
14.91,21.55,153.71,1988.5,0.1167,0.2628,0.2356,0.14,0
28.1,15.15,197.06,328.1,0.0645,0.1154,0.2614,0.2563,0
20.03,38.81,153.84,472.88,0.1046,0.2464,0.2659,0.195,1
18.92,24.86,106.92,1496.6,0.1046,0.2012,0.2151,0.2984,1
12.45,31.75,151.83,1564.27,0.1146,0.2171,0.2123,0.105,1
14.84,21.74,199.91,1761.05,0.1262,0.0203,0.3974,0.1379,0
27.49,20.01,153.62,1068.69,0.1649,0.1052,0.2296,0.2379,1
22.0,21.62,161.87,1966.4,0.1283,0.3271,0.2654,0.239,1
24.9,21.69,190.14,2439.49,0.156,0.1157,0.1148,0.2164,1
16.9,25.87,58.18,779.78,0.1168,0.1645,0.3746,,0
21.13,25.85,152.77,1799.15,0.1252,0.0816,0.0105,0.1831,0
11.96,24.41,176.13,2331.19,0.0584,0.0657,0.2396,0.1834,0
22.93,13.18,192.7,1759.64,0.066,0.0889,0.1651,0.2821,1
16.26,24.38,73.76,1747.42,0.1196,0.2027,0.2597,0.2077,0
16.62,14.24,120.63,668.1,0.0975,0.3233,0.1549,0.1707,0
21.58,12.91,148.89,1402.91,0.1459,0.1276,0.3086,0.2438,1
28.47,37.91,79.59,1467.55,0.1152,0.1267,0.0087,0.2239,1
7.54,27.75,136.08,1792.31,0.1559,0.2062,0.1745,0.1613,0
25.79,29.44,81.21,2492.5,0.1667,0.1377,0.3574,0.1596,1
13.02,21.46,93.35,219.4,0.0677,0.3204,0.1076,0.1791,0
16.65,37.18,110.64,293.95,0.0974,0.1447,0.0227,0.1143,0
6.53,28.78,124.67,323.96,0.1298,0.1818,0.2135,0.2885,0
13.23,32.84,111.9,1893.43,0.0867,0.196,0.4199,0.1366,0
18.06,20.43,118.91,,0.082,0.2781,0.0276,0.1388,0
7.35,38.76,87.77,1608.99,0.1476,0.2061,0.0301,0.2294,0
17.79,34.43,65.43,906.22,0.1676,0.0989,0.2559,0.2448,1
28.25,35.47,,1219.28,0.1429,0.0609,,0.2474,1
8.53,14.34,71.36,648.97,0.1128,0.3295,0.1764,0.175,0
24.35,17.4,133.11,2184.01,0.1031,0.2845,0.3571,0.2747,1
15.83,17.85,165.78,1523.31,0.1148,0.0276,0.0855,0.2088,0
21.72,17.4,67.08,2369.17,0.1055,0.2911,0.3093,0.1877,1
12.25,35.52,57.37,1496.05,0.1103,0.2149,0.2169,0.2621,0
9.83,9.99,159.89,432.42,0.0744,0.1912,0.3891,0.1487,0
9.85,11.36,88.83,543.25,0.1584,0.024,0.4184,0.272,0
7.69,17.49,192.24,2474.21,0.1405,0.2777,0.2085,0.2078,0
10.46,15.2,154.29,1852.33,0.1317,0.0854,0.2514,0.28,1
21.94,16.19,92.28,256.3,0.164,0.2602,0.3207,0.1403,0
27.16,33.74,86.33,1800.92,0.0841,0.0252,0.137,0.2872,1
25.54,26.46,123.79,1112.73,0.0597,0.2828,0.0975,0.2376,1
,9.18,52.66,865.01,0.1491,0.0276,0.4148,0.2237,0
8.65,22.31,58.83,503.58,0.1698,0.0978,0.186,0.1844,0
12.94,21.64,68.14,2122.17,0.1194,0.1085,0.0007,0.2913,0
13.44,12.53,163.96,290.67,0.0571,0.072,0.3602,0.1888,0
12.0,29.96,122.22,824.01,0.1437,0.1787,0.2579,0.1997,0
18.36,30.77,41.69,863.06,0.0588,0.1136,0.0725,0.2563,0
18.85,31.35,147.76,519.74,0.1148,0.3478,0.013,0.157,1
14.57,31.58,107.79,1339.32,0.0833,0.2114,0.1253,0.1583,0
,9.0,121.74,167.62,0.1598,0.2069,0.399,0.2551,0
25.89,38.57,74.26,850.3,0.1042,0.0929,0.4014,0.1257,1
24.94,34.24,128.29,2343.37,0.1578,0.1549,0.1337,0.2646,1
13.39,37.02,196.66,872.85,0.0859,0.0609,0.3595,0.225,1
27.93,9.48,51.75,990.68,0.0965,0.2716,0.19,0.2078,0
28.87,37.95,85.43,1256.67,0.1637,0.1293,0.2814,0.1458,1
13.84,34.1,78.88,1465.6,0.0742,0.2681,0.1438,0.2573,0
14.51,34.95,79.77,2048.55,0.1194,0.1427,0.2219,0.261,1
18.14,11.89,100.59,589.16,0.0966,0.3463,0.1263,0.1966,0
28.59,31.9,170.9,2197.32,0.1429,0.0765,0.0263,0.1778,1
27.03,38.76,186.06,1927.82,0.0655,0.0205,0.0599,0.1492,0
8.46,30.03,72.35,1845.45,0.1025,0.2163,0.125,0.2508,0
15.43,26.69,126.87,344.86,0.1339,0.3345,0.4198,0.2279,1
19.28,38.31,141.9,191.07,0.0988,,0.4152,0.1413,1
18.08,22.73,123.49,1541.87,0.057,0.0483,0.3559,0.2589,0
10.65,27.58,109.45,2177.0,0.1346,0.1984,0.1,0.2764,0
26.61,23.77,70.72,1519.28,0.1104,0.3201,0.1899,0.1118,1
22.25,37.92,118.12,643.23,0.0514,0.0221,0.1891,0.2545,1
26.11,11.36,104.19,353.63,0.1235,0.0751,0.1664,0.2706,0
26.61,24.53,167.29,1791.05,0.1604,0.2888,0.0193,0.2983,1
23.96,30.3,162.18,1843.38,0.0633,0.315,0.2298,0.1475,1
16.54,33.55,61.44,547.17,0.1209,,0.0313,0.1742,0
20.65,27.07,54.16,206.53,0.1374,0.3472,0.3448,0.2932,1
9.85,37.18,185.3,1103.55,0.0585,0.0498,0.2973,0.1188,1
22.17,38.2,125.68,1515.22,0.0527,0.2001,0.1517,0.2047,1
,10.99,177.25,,0.1057,0.246,0.2783,0.2013,0
22.65,21.47,49.3,,0.1449,0.2519,0.1002,0.2213,1
11.51,9.73,124.24,1580.87,0.0693,0.2818,0.1141,0.1662,0
8.82,,126.31,401.68,0.1504,0.3228,0.1351,0.2852,0
9.97,25.64,177.71,1750.89,0.1288,,0.3427,0.154,0
6.05,37.23,55.62,2462.66,0.0899,0.0342,0.0906,,0
23.25,35.24,78.47,2277.18,0.1119,0.1396,0.242,0.1992,1
23.58,12.95,105.05,2197.14,0.1659,0.2416,0.0862,0.1533,0
18.36,11.88,178.53,853.12,0.076,0.0904,0.1226,0.1378,0
9.87,27.27,190.22,1911.86,0.1099,0.2873,0.1013,0.2913,0
8.01,25.5,198.84,2148.6,0.1249,0.0925,0.2774,0.2123,1
6.46,17.26,193.47,1740.85,0.0666,0.0233,0.2265,0.2208,0
9.98,36.88,40.95,731.33,0.0552,0.1877,0.3102,0.2566,0
27.38,37.75,,2391.05,0.0516,0.2597,0.0946,0.1162,1
11.8,21.48,63.62,1203.93,0.089,0.1354,0.0039,0.2428,0
14.5,36.6,95.82,446.34,0.0589,0.2671,0.2926,0.133,1
8.53,20.9,172.79,399.08,0.1465,0.1647,0.0494,0.2481,0
11.34,31.84,182.82,1668.14,0.1697,0.0767,0.1059,0.1283,0
18.46,23.75,69.89,1172.99,0.0574,0.0499,0.1314,0.2665,0
20.59,12.8,139.15,,0.1019,0.2545,0.3211,0.2362,0
11.89,37.77,186.78,1887.26,0.0531,0.1473,0.2691,0.1772,0
7.39,23.08,114.2,2026.41,0.0661,0.3212,0.0792,0.1718,0
15.38,31.77,56.57,1851.98,0.0888,0.1983,0.2571,0.1298,0
11.62,20.38,113.25,617.34,0.0972,0.135,0.3045,0.2808,0
11.27,9.59,100.13,1767.87,0.1628,0.1352,0.1672,0.1237,0
29.04,12.12,132.43,165.31,0.0975,0.0634,0.1058,0.1944,0
20.79,24.38,110.19,860.06,0.1096,0.216,0.292,0.1473,1
19.37,30.39,42.78,1081.22,0.0795,0.2121,0.2627,0.2993,1
15.98,19.38,199.04,2111.18,0.05,0.284,0.0335,0.2172,0
16.29,30.56,126.97,1061.33,0.1579,0.0864,0.2867,0.1299,1
18.98,30.66,115.78,166.6,0.0598,0.116,0.2101,0.2335,1
22.71,30.82,192.74,971.54,0.1657,,0.3239,0.2983,1
22.85,24.27,64.94,1317.46,0.0657,0.1175,0.082,0.221,1
10.12,37.36,70.28,2379.65,0.1226,0.1613,0.111,0.1915,1
18.0,24.17,169.28,2360.84,0.1699,0.3381,0.2336,0.1587,1
15.89,,81.73,566.86,0.0666,0.2355,0.2071,0.1184,0
26.89,15.18,167.88,576.95,0.1009,0.2783,0.1661,0.1456,1
21.15,18.54,83.45,525.58,,0.1274,0.3208,0.2107,0
18.78,10.31,45.31,2001.86,0.0539,0.0677,0.2428,0.2508,0
8.77,28.64,122.72,154.21,0.1328,0.1047,0.3054,0.2756,0
20.54,16.7,71.47,440.14,0.0596,0.1046,0.0659,0.2587,0
8.81,18.43,161.26,1409.58,0.0784,0.2124,0.3135,0.1251,0
14.09,32.9,142.59,724.25,0.0692,0.1327,0.1985,0.2547,0
9.43,19.14,187.78,357.96,0.1589,0.3029,0.0145,0.2163,0
22.61_err,16.51,165.28,989.31,0.0717,0.3462,0.1008,,0
10.95,14.24,68.92,787.13,0.0549,0.1333,0.0111,0.2146,0
15.4,33.02,168.03,1346.21,,0.2527,0.1965,0.1016,1
27.5,13.02,142.68,2450.99,0.0915,0.237,0.1401,0.1135,1
10.9,23.07,147.03,433.36,0.0987,0.0842,0.4246,0.2052,0
18.19,24.71,173.16,1019.64,0.0643,0.3229,0.3735,0.1347,1
16.06,30.31,131.81,2339.48,0.1398,0.0858,0.355,0.2091,1
6.43,28.63,114.56,2209.42,0.1222,0.2632,0.2155,0.1708,0
25.03,34.13,141.86,1070.48,0.0937,0.1347,0.347,,1
7.66,10.39,87.67,1789.53,0.0706,0.1411,0.1148,0.2899,0
17.38,18.19,69.22,347.34,0.1212,0.1703,0.2411,0.296,0
19.46,17.68,138.65,1821.6,0.1434,0.3053,0.169,0.2798,1
21.08,13.53,77.42,2435.94,0.0875,0.0663,0.0737,0.2972,1
22.53,17.96,52.79,1408.47,0.0531,0.038,0.0312,0.2412,0
12.08,18.6,40.09,1316.44,0.0757,0.1527,0.24,0.2921,0
6.24,25.18,137.33,582.07,0.1319,0.0383,0.042,0.2284,0
23.36,29.57,97.94,1635.74,0.1687,0.2469,0.3087,0.2618,1
18.86,20.81,160.37,1533.43,0.0516,0.2709,0.3962,0.1264,1
26.07,31.3,100.03,1678.56,0.0867,0.3021,0.0697,0.2365,1
25.71,19.42,117.76,201.56,0.0574,0.2655,0.2025,0.2862,1
26.24,18.0,105.13,1434.99,0.088,0.3224,0.3177,0.208,0
17.64,25.78,144.09,1544.05,0.0987,0.2669,0.1233,0.1374,1
14.01,9.74,96.98,629.77,0.1605,0.3289,0.3959,0.2054,0
25.0,11.47,194.2,631.67,0.0597,0.0837,0.382,0.2414,0
16.83,21.96,189.78,791.87,0.1433,0.185,0.0446,0.254,0
10.4,38.23,175.68,1819.66,0.0975,0.348,0.0118,0.2047,1
26.52,31.37,187.25,1570.79,0.1474,0.2449,0.4199,0.1435,1
27.18,11.73,111.86,2136.0,0.1116,0.31,0.4113,0.2853,1
17.19,35.24,125.83,837.75,0.0547,0.03,0.1816,0.2547,0
7.82,31.7,158.73,2292.48,0.1635,0.3077,0.0217,0.1541,0
15.31,27.94,151.38,1895.15,0.0599,0.2502,0.2661,0.2624,1
25.28,34.43,182.51,1072.23,0.1217,0.0763,0.1262,0.1696,1
27.64,,154.61,364.82,0.1553,0.0285,0.4028,0.1625,1
10.88,15.87,199.66,746.48,0.0596,0.1058,0.3417,0.2726,0
7.61,24.87,95.76,2397.97,0.1165,0.3222,0.2793,0.2746,1
27.06,26.01,173.28,872.46,,0.2405,0.1223,0.1797,1
15.35,25.69,151.62,918.57,0.1684,0.3234,0.3015,0.1018,0
19.0,26.52,150.62,,0.1369,0.1672,0.1243,0.1373,0
29.23,38.41,,2044.17,0.0834,0.3291,0.0162,0.2819,1
7.6,36.97,165.7,790.52,0.1339,0.1728,0.2186,0.2797,0
21.56,36.15,184.06,919.41,0.1347,0.0874,0.2101,0.1907,1
7.78,33.84,74.97,1117.86,0.134,0.07,0.3281,0.1608,0
,38.25,140.08,1163.6,0.1525,0.348,0.3722,0.1605,1
25.29,12.05,102.74,1110.76,0.0605,0.1302,0.1524,0.2794,0
16.4,17.22,198.33,1328.84,,0.0728,0.1933,0.1649,0
29.93,24.35,116.61,2062.25,0.1269,0.0228,0.2023,0.2023,1
19.42,35.24,76.53,2073.51,0.1645,0.1142,0.1394,0.2462,1
13.71,24.66,101.1,2024.02,0.1059,0.3134,0.3197,0.1419,0
11.28,32.19,144.61,378.65,0.1653,0.1962,0.2245,0.1508,1
14.41,13.31,52.17,2027.24,0.1626,0.2287,0.393,0.1716,1
14.94,16.82,136.58,423.79,0.1583,0.3244,0.2796,0.2308,1
7.65,31.69,189.0,434.35,0.1592,0.1892,0.0911,0.2635,0
14.87,14.11,176.06,2376.96,0.1578,0.2966,0.0709,0.2093,0
17.14,19.89,50.83,2073.78,0.1484,0.1269,0.1601,0.1266,0
23.35,,198.94,1443.69,0.1334,0.3424,0.1492,0.1892,1
21.76,19.85,151.8,2204.93,0.0529,0.046,0.1751,0.1255,0
23.01,30.96,65.96,2474.9,0.0659,0.2592,0.0789,,1
6.2,,41.99,1581.12,0.0661,0.238,0.4206,0.2179,0
11.22,26.21,67.41,1586.44,,0.0833,0.0627,0.2912,0
21.88,12.1,174.11,1920.45,0.064,0.1483,0.2806,0.2675,0
17.62,33.96,43.46,687.85,0.1604,0.1232,0.0056,0.2549,1
6.13,20.47,77.3,534.41,0.1297,0.0512,0.175,0.2454,0
25.31,29.1,161.17,1932.61,0.0874,0.213,0.1329,0.2794,1
24.55,31.49,133.78,953.98,0.1452,0.3479,0.1643,0.2506,1
19.16,15.5,165.24,458.77,0.1086,0.2047,0.2142,0.2254,1
7.6,36.42,159.38,883.11,0.0671,0.1999,0.2582,0.1729,0
24.4,28.1,48.1,986.38,0.1561,0.0333,0.2509,0.1202,1
20.01,22.29,182.8,2417.94,0.0906,0.0659,0.2712,0.1922,1
24.77,14.65,76.33,1787.18,0.1339,0.1894,0.3632,0.285,1
24.04,38.21,128.54,1392.82,0.0849,0.3451,0.3813,0.2166,1
25.27,32.41,143.09,2426.54,0.11,0.3093,0.317,0.1369,1
18.43,15.45,66.98,2271.41,0.148,0.1323,0.0339,0.2298,0
9.37,19.47,196.2,1348.32,0.0688,0.1992,0.4134,0.1931,0
22.11,34.1,118.1,2277.4,0.1673,0.2024,0.4074,0.2863,1
20.89,30.57,49.22,1094.16,0.0584,0.2462,0.306,0.1322,1
23.81,32.74,189.96,683.79,0.1141,0.247,0.2225,0.2424,1
10.08,22.68,133.8,,0.1599,0.2806,0.1078,0.2363,0
10.68,31.21,151.87,1703.06,0.1635,0.0282,0.3252,0.2967,0
27.37,20.98,124.03,1322.53,0.0779,0.3314,0.3775,0.213,1
24.0,15.55,173.56,1695.12,0.0673,0.0431,0.286,0.2743,0
27.8,28.61,45.3,1759.14,0.1369,0.1771,0.2705,0.1049,1
24.21,39.26,82.94,192.68,0.055,0.3235,0.083,0.1246,1
20.33,18.63,115.14,267.53,0.1082,0.1809,0.1539,0.1692,0
21.7,23.29,52.26,1397.12,0.1456,0.041,0.3109,0.2239,1
27.34,29.89,152.95,590.84,0.1172,0.0956,0.0073,0.1898,0
19.89,25.79,102.99,1632.78,0.0726,0.211,0.2757,0.1405,0
21.18,35.15,83.63,1443.16,0.1084,0.049,0.3297,0.2178,1
9.76,32.61,40.54,1522.39,0.1606,0.1598,0.1439,0.2133,1
17.37,10.81,155.17,853.79,0.1241,0.1286,0.0328,0.2049,0
23.19,39.95,173.41,1650.03,0.1366,0.289,0.3522,0.1181,1
12.5,32.32,103.21,2097.6,0.0904,0.0563,0.061,0.2854,0
10.85,35.78,130.27,2495.45,0.0726,0.2453,0.1594,0.2185,1
13.53,29.19,76.43,2118.73,0.0807,0.1542,0.3041,0.1528,0
11.8,35.54,139.55,1455.7,0.114,0.214,0.3513,0.2375,0
11.16,12.48,41.94,596.49,0.0836,0.0878,0.3708,0.1636,0
16.2,19.78,118.18,1748.21,0.115,0.2212,0.2281,0.2012,0
27.79,36.17,143.07,2352.86,0.1349,0.2424,0.2046,0.1682,1
18.17,15.25,186.91,640.01,0.1381,0.0432,0.3648,0.2761,0
10.51,,101.01,744.15,0.0698,0.292,0.2421,0.2988,0
7.85,33.43,162.43,491.66,0.1401,0.3042,0.2488,0.1322,0
22.71,34.9,135.63,1878.66,0.1307,0.041,0.1866,0.1047,1
15.19,14.04,,1099.49,0.0514,0.2191,0.1603,0.1439,0
25.72,35.48,103.74,287.96,0.0571,0.216,0.2066,0.218,1
21.83,30.29,91.06,2204.88,0.1275,0.0241,0.1569,0.1348,1
25.11,25.12,181.94,1456.11,0.096,0.133,0.1477,0.2623,1
12.53,34.74,47.88,921.38,0.0675,0.3397,0.4273,0.1817,1
22.62,22.0,61.82,951.8,0.0553,0.2033,0.1446,0.2221,0
12.34,15.01,53.18,824.99,0.0691,0.328,0.1102,0.1911,0
28.54,17.83,174.9,1214.93,0.1649,0.243,0.1522,0.2807,1
21.27,24.66,41.7,935.42,0.1373,0.0294,0.254,0.107,0
13.79,25.47,177.87,1433.15,0.1133,0.0456,0.3917,0.2459,1
12.47,33.97,112.2,1965.5,0.163,0.2583,0.3388,0.2304,1
10.58,33.53,40.64,1731.73,0.1243,0.203,0.3622,0.2299,0
22.67,27.02,104.26,834.92,0.1371,0.062,0.3694,0.1828,1
11.25,33.2,69.89,1387.83,0.0839,0.2226,0.3958,0.1031,0
20.29,14.94,139.9,2122.7,0.1207,0.2874,0.1011,0.2378,1
12.35,10.55,148.7,300.97,0.0672,0.2685,0.1971,0.2659,0
21.89,36.08,118.0,324.78,0.0985,0.1012,0.1656,0.117,0
25.56,11.34,46.48,1452.56,0.054,0.1052,0.1642,0.1883,0
24.67,16.65,144.98,1648.31,0.076,0.3394,0.2805,0.1325,1
24.26,30.55,174.73,638.93,0.059,0.3128,0.1728,0.2222,1
10.51,21.69,155.25,1898.72,0.0965,0.1251,0.265,0.2571,1
8.12,36.17,172.79,1665.18,0.1512,0.2919,0.1644,0.2333,1
22.77,18.24,72.08,2318.96,0.0954,0.0734,0.1338,0.1636,0
14.84,9.37,182.22,538.73,0.1498,0.085,0.1518,0.1279,0
16.38,18.32,91.55,1913.24,0.1288,0.0798,0.3456,0.2589,0
6.75,26.92,42.14,337.4,0.1111,0.0489,0.2585,0.1648,0
12.23,20.65,174.94,1474.09,0.0784,0.302,0.4188,0.1044,0
6.81,25.58,190.69,1442.47,0.1607,0.211,0.358,0.2143,0
27.1,36.17,144.89,1056.59,0.0565,0.1055,0.2089,0.1493,1
11.84,37.29,77.03,2133.19,0.1327,0.3001,,0.2682,0
19.38,17.25,80.28,150.31,0.1245,0.2849,0.2898,0.1287,0
6.94,23.33,114.65,1367.62,0.1029,0.0533,0.3125,0.187,0
22.0,26.02,183.65,652.48,0.0788,0.2326,0.1996,0.1506,0
13.75,38.42,,1894.66,0.1017,0.2582,0.0989,0.2379,0
27.55,39.96,172.16,241.64,0.1547,0.2562,0.2396,0.2097,1
27.31,16.3,86.61,2102.47,0.1504,0.2586,0.1091,0.2582,1
13.81,31.54,169.37,2117.9,0.163,0.0759,0.4042,0.1917,1
27.62,20.72,187.24,2105.56,0.0869,0.124,0.2704,0.101,1
29.91,9.25,108.4,500.06,0.0965,0.2986,,0.143,0
25.81,9.29,98.41,1627.76,0.0522,0.3165,0.0928,0.2998,0
26.28,23.28,168.36,173.91,0.1632,0.1121,0.3082,0.1811,1
11.98,24.14,124.72,2141.19,0.0895,0.0276,0.3044,0.224,0
19.84,9.7,149.51,1846.22,0.0985,0.3037,0.2568,0.281,1
7.61,30.29,139.65,1393.52,0.1589,0.1444,0.2641,0.1041,1
8.28,18.11,64.46,1864.2,0.1132,0.1287,0.2597,0.2319,0
29.97,26.36,175.17,362.6,0.1179,0.1345,0.1548,0.1577,1
13.84,18.33,71.32,1387.63,0.0711,0.1572,0.4031,0.1558,1
23.96,14.18,,827.41,0.1098,0.1448,0.2061,0.145,0
25.36,21.62,80.09,2435.38,0.1602,0.2069,0.0087,0.2645,1
26.59,16.2,157.42,2162.8,0.117,0.0461,0.1498,0.1746,1
29.94,25.58,85.54,1870.53,0.0806,0.3406,0.056,0.1134,1
11.8,15.16,90.85,2343.64,0.0537,0.329,0.1563,0.1194,1
