annual_income,monthly_spend,avg_basket_size,purchase_frequency,discount_usage_pct,loyalty_points,online_orders_pct,return_rate_pct,customer_age,months_active
1045140.44,28030.91,2922.97,12.75,7.08,13473.59,71.28,11.76,44.51,72.1
1327816.82,25826.29,3975.74,17.36,12.87,11455.26,86.57,11.15,36.22,56.66
1191821.29,30943.62,3489.74,7.26,12.69,10398.64,86.63,18.29,41.49,77.69
1141519.56,19841.94,4008.37,,8.95,10352.26,91.93,14.56,38.95,59.11
1224922.11,27418.83,2903.51,9.55,14.76,14229.64,79.34,13.74,52.11,71.92
1048019.58,20995.09,3169.29,11.69,8.4,12978.2,78.96,11.13,52.43,48.01
1215011.39,27224.45,3496.6,11.86,9.19,7793.86,78.79,14.69,40.8,61.93
1158184.86,28329.62,3105.81,8.71,8.79,14708.06,73.39,19.98,39.08,59.59
1416153.73,30361.48,3338.95,10.59,7.6,13080.42,75.39,13.69,40.65,69.17
1279418.22,28416.3,4225.74,9.93,5.26,12037.76,68.42,13.92,44.83,47.59
1105432.75,20016.98,3020.9,10.68,7.67,12657.24,82.78,13.18,38.31,76.07
976732.46,26858.74,3635.8,13.04,7.12,11384.45,77.54,13.71,44.57,55.91
1183856.12,26574.32,4280.42,12.64,10.25,12525.39,66.19,17.05,47.34,60.19
1136330.99,18177.39,3658.11,12.74,12.27,11242.24,89.08,14.92,47.7,66.19
1257322.13,22319.13,3442.38,12.12,8.91,12651.83,72.17,14.81,44.71,37.59
1156467.38,24958.85,3471.04,15.46,9.29,9752.05,90.06,13.08,40.93,
1080772.8,20470.33,3710.8,11.49,13.54,11729.95,91.89,16.53,47.36,71.04
1269531.2,22447.41,4305.47,11.68,17.12,13426.66,67.52,13.66,52.69,59.75
1140842.04,28959.42,3280.84,10.59,3.73,11611.15,65.09,13.22,40.26,68.62
1347564.63,26033.21,3660.9,11.6,9.12,11949.01,71.95,17.49,37.06,64.96
1195653.58,25060.02,4141.21,9.38,7.0,10368.32,82.43,20.76,38.54,69.37
1300210.89,21134.12,3853.25,6.62,12.23,13660.52,70.88,11.98,43.78,61.45
1257545.79,23137.29,4260.29,14.0,10.04,11317.71,77.55,7.35,48.29,69.54
1244308.79,24166.84,2897.96,11.26,7.65,12853.91,71.58,14.99,42.24,57.42
971174.86,29763.03,3327.69,13.45,11.79,10420.42,71.12,16.21,40.21,62.02
1033121.73,22013.69,3088.95,11.71,9.33,9453.8,73.1,14.63,38.85,66.29
1203155.95,29349.75,3594.33,13.74,15.77,11887.58,,7.76,46.88,44.16
1256034.81,24685.33,3732.14,12.65,11.88,11907.05,93.93,14.36,43.16,63.98
1129936.92,22095.84,3255.61,11.38,20.43,9446.7,80.43,20.04,,59.53
1084876.04,32207.32,3040.8,15.22,8.56,11287.59,75.97,,37.73,63.03
1167872.87,27462.5,2898.13,12.26,17.3,12123.56,72.12,11.19,46.83,54.48
1431943.53,22370.89,3092.06,14.85,11.7,11708.19,77.37,15.05,39.66,40.73
1197389.72,26604.94,4073.38,12.28,5.16,11889.03,86.3,22.11,43.42,59.45
1061111.5,25013.31,3089.95,8.9,10.71,11094.3,84.2,16.3,36.39,64.67
1149539.86,25994.67,4197.05,13.9,1.22,10750.27,73.4,15.91,40.32,56.11
1448491.53,30332.87,3898.66,9.24,18.52,11162.66,73.86,,48.73,64.48
1123662.32,17959.6,2568.66,10.93,,11609.3,79.74,14.03,37.88,49.68
1324573.31,25493.98,3165.79,16.3,17.15,10729.28,85.36,15.88,34.91,51.91
1170344.21,25260.19,2672.67,,4.38,13183.22,86.49,13.34,39.9,63.67
1312824.96,27750.69,3148.98,15.5,6.38,10077.31,75.73,13.9,44.67,61.28
1188604.73,24572.77,3326.43,12.8,5.34,12629.08,70.51,8.93,53.73,62.08
965641.84,21777.23,3905.48,11.89,5.79,11527.43,86.9,11.52,35.86,57.51
1404563.36,28116.34,3777.92,10.46,5.27,13927.62,89.81,12.26,33.47,45.98
1205067.19,21129.0,3903.35,8.86,12.63,13878.87,73.54,16.98,50.55,65.85
1237063.46,21293.4,3399.09,13.93,4.68,14231.85,60.42,19.53,44.17,55.69
1301054.57,21681.9,3894.37,12.98,7.13,13352.85,72.17,15.19,46.4,33.58
1355684.19,23061.92,4147.83,11.78,17.6,11419.12,75.83,14.44,43.7,56.09
1458448.67,24743.23,3161.16,10.98,8.59,11438.06,87.67,11.54,39.1,68.5
1254549.2,26526.02,3951.52,10.57,,14027.37,84.97,15.48,46.47,45.75
1214795.64,25587.6,3845.26,10.46,10.75,10887.24,71.3,10.27,37.29,48.07
1383641.0,27310.51,3336.85,10.05,6.08,13252.67,99.46,18.32,41.56,63.73
1458101.94,27106.33,3462.5,18.3,5.87,14900.74,90.2,16.77,42.33,66.06
1074749.66,30901.66,3100.11,9.88,7.45,11322.26,72.33,16.14,40.06,69.04
1111227.49,24168.45,2887.57,8.08,8.21,12325.17,71.85,11.19,44.19,59.6
1064532.71,26962.46,3153.11,11.34,18.44,10267.99,89.82,14.14,39.33,48.93
1230766.61,30937.17,3518.59,11.32,14.23,11797.81,65.88,13.34,37.64,50.8
1138895.16,27441.93,3493.95,11.65,10.46,,72.16,19.24,54.4,76.87
1265379.5,23215.71,3168.29,13.1,6.16,10956.89,73.68,10.46,54.27,65.95
1198886.44,22359.36,3031.18,15.87,9.53,11682.23,79.95,13.19,28.37,75.1
1162555.86,27988.08,3559.51,14.14,10.1,13464.19,75.03,13.29,50.42,57.04
1081837.38,26706.28,3296.94,17.73,13.22,13037.17,75.65,16.25,36.98,47.87
1189048.11,24429.23,2473.1,11.8,7.65,10475.18,71.18,18.2,59.8,60.96
940730.13,33415.61,3403.85,14.6,13.12,13041.51,88.74,11.17,44.96,52.13
786514.12,21966.36,3769.34,9.68,15.99,9506.92,86.94,15.04,41.13,67.73
1404081.08,20404.13,3653.68,15.98,10.77,12466.49,87.68,12.43,34.56,87.79
1129473.59,23280.67,3497.99,15.56,11.53,7023.46,79.73,17.31,36.61,59.8
1341688.64,29236.8,3555.89,10.29,6.53,11216.66,70.27,20.16,46.27,64.45
1417392.59,20433.42,3604.07,12.55,14.27,11824.81,76.66,15.8,42.84,50.05
1215564.48,22017.78,3435.16,8.86,17.74,13784.23,81.08,17.86,31.61,49.08
1344614.34,24052.89,3645.36,9.58,10.01,14757.53,77.01,16.34,35.21,57.13
1406255.26,27111.87,3349.91,13.62,14.81,10703.03,88.63,,40.8,76.31
902704.81,25137.26,3616.9,12.1,11.2,14712.57,84.04,15.9,57.02,
1373297.72,25175.6,3019.56,9.89,16.79,11744.71,77.16,19.12,38.91,59.99
1411816.46,33583.48,3796.03,11.6,8.13,9363.25,67.42,15.83,36.36,61.0
1390322.37,25346.18,3122.37,10.15,8.58,9004.46,77.12,15.87,39.36,46.22
1471111.56,22715.98,3808.05,10.84,14.98,12502.93,93.85,13.77,54.43,71.35
1212530.79,28194.59,3849.75,13.22,2.98,12801.74,82.18,20.27,58.09,68.13
1147603.08,26644.73,3958.0,12.76,9.22,13524.34,83.75,12.99,36.76,51.0
1240047.51,26700.41,4189.12,9.59,,11301.34,68.64,18.58,41.53,61.4
1047671.22,24460.13,3634.54,12.02,7.64,12196.93,87.0,11.92,31.07,57.74
,23278.58,3094.3,15.55,10.75,11414.92,82.33,14.76,43.14,68.74
1282125.56,24008.66,4176.34,14.34,6.35,13186.41,72.74,21.13,42.69,83.09
1137777.89_err,22325.3,3877.75,12.98,8.65,14216.43,76.68,16.29,44.37,54.37
1217264.39,27279.79,3611.82,12.23,8.71,13631.18,76.58,16.53,45.52,65.67
1091848.45,25934.84,2587.79,12.07,16.05,11907.53,88.18,12.71,40.57,66.08
1236463.57,26803.02,3228.91,12.53,7.12,12602.91,92.38,10.23,32.44,58.25
1281130.45,22349.76,3927.01,14.71,15.28,12223.23,78.14,12.62,41.37,54.68
1207883.91,24551.83,3324.1,12.26,6.28,10011.64,88.49,17.89,33.4,64.34
1224164.92,29031.7,,11.34,9.12,11137.93,72.52,16.37,26.44,56.59
1013488.28,21404.43,3146.26,13.26,9.95,14019.03,78.19,9.79,44.46,62.21
1102162.21,25421.14,3573.37,15.86,8.34,13668.91,73.11,13.51,39.58,71.96
1440066.04,24385.58,3271.35,11.81,13.35,15757.27,84.34,19.46,38.51,51.13
1292420.39,24977.63,3572.63,10.2,16.85,11023.08,70.66,17.55,43.29,54.25
1219178.93,29170.97,3540.64,11.58,3.59,11163.49,83.78,12.28,41.03,64.84
1399608.22,25662.66,3645.95,13.83,7.41,12982.28,79.94,13.97,36.13,62.37
,29462.23,3810.93,9.42,11.31,13745.23,76.45,15.3,40.92,56.2
1038554.56,33914.58,3869.08,12.9,8.88,11311.41,81.55,13.09,39.34,63.67
1169392.09,27643.18,3512.93,12.21,3.49,9371.12,77.12,14.77,44.33,75.69
1285096.71,25155.43,2958.23,9.48,6.59,12406.15,97.79,10.82,38.02,66.86
1033502.44,27368.93,3051.39,9.86,4.02,10785.54,67.88,13.34,39.3,60.53
1313888.41,25465.2,3230.73,10.76,7.12,10952.24,84.48,15.09,38.16,63.63
997061.16,25752.67,3710.82,12.03,16.64,12957.98,89.42,15.45,31.13,42.46
1393691.57,30026.18,3147.33,,1.27,12107.5,81.65,16.49,46.29,52.97
1172874.56,21131.5,3200.34,10.11,14.57,11368.66,71.82,11.31,39.85,66.7
1056052.18,26268.79,3483.54,10.11,13.64,9480.89,92.48,12.01,44.2,63.85
1181219.05,25863.19,3721.53,14.72,9.8,10959.87,62.78,20.9,42.34,64.96
1059798.41,24353.43,3520.16,,12.09,13548.07,79.43,17.79,41.42,61.66
1188704.29,25063.0,3383.76,12.53,12.6,10188.97,75.31,17.39,44.93,55.86
1108541.98,29051.1,3161.24,14.52,5.77,10735.21,100.0,13.82,40.63,75.29
1161118.84,20810.3,3034.09,14.72,9.55,13607.48,73.56,15.14,39.77,66.32
847033.28,21328.31,3812.95,7.27,6.66,13535.13,67.62,12.64,54.86,58.11
1165759.25,23631.63,2914.14,13.33,11.69,10637.32,71.94,17.81,34.79,89.46
1264418.95,26383.82,2833.81,8.9,6.61,12350.43,85.88,11.89,38.47,63.59
1221517.03,27171.48,3580.34,12.89,16.86,13124.51,97.24,14.89,45.2,76.23
1217543.48,23096.8,3739.2,10.94,14.78,13286.83,74.13,6.62,45.99,56.61
920980.55,22438.28,3174.21,9.3,9.8,10693.41,75.18,10.55,43.37,81.13
1189717.51,23953.93,3052.84,10.54,5.57,11508.25,77.26,11.9,47.65,64.96
1510313.46,22834.51,3953.67,12.37,8.65,16152.99,87.13,11.67,41.99,64.18
1258812.87,27905.76,2915.31,11.49,12.1,13619.06,75.03,11.85,33.93,64.38
1374791.94,27005.92,,10.66,18.16,13023.97,82.9,13.65,42.16,57.34
1319378.75,25469.79,3695.22,11.49,8.21,14364.11,75.39,16.4,45.04,80.64
1158942.86,25952.96,3586.43,11.03,12.46,13198.59,77.35,14.3,39.79,76.13
1277899.39,25309.59,3008.25,13.24,12.5,10689.95,75.33,14.94,37.58,32.89
911845.97,26585.48,3630.51,9.6,9.37,10492.31,83.36,12.25,44.53,68.11
1199097.82,29317.41,2339.65,8.92,13.16,9170.89,75.75,20.85,28.37,56.99
1004660.61,24618.38,3639.44,12.17,15.12,12675.67,94.29,19.33,50.39,48.16
1220299.3,17911.17,3624.51,,13.04,13286.25,70.06,17.2,37.6,45.91
1064919.87,23269.47,4095.14,10.76,8.19,14275.09,84.56,12.57,41.29,72.84
1260234.92,22297.51,4627.32,10.46,13.12,12283.83,85.19,17.2,33.83,58.39
1181195.87,26835.91,3571.99,11.5,10.69,10970.27,79.7,11.3,43.02,48.92
1603372.02,22833.49,3556.08,10.66,6.27,10958.79,63.0,17.23,45.06,44.32
1359168.1,27035.0,3494.29,9.94,8.91,12799.71,78.62,13.06,45.33,42.55
1430258.36,27358.63,3881.71,,5.05,10108.46,74.3,18.02,39.62,58.45
939453.66,28773.9,3671.72,8.88,2.83,,78.05,13.43,29.41,63.73
1249915.31,27295.03,3064.06,13.02,7.66,12414.04,78.6,18.1,36.35,57.52
1185906.09,27467.64,3108.06,14.08,12.34,,91.42,12.21,51.37,48.11
1394185.0,23173.94,2998.03,13.05,14.18,12664.26,86.73,15.16,43.83,
1103050.0,29321.14,3567.01,10.96,12.49,11331.48,76.06,13.33,36.99,66.75
1009266.65,25479.71,3482.78,13.43,8.08,13148.84,80.31,10.35,41.04,39.0
840605.74,24558.95,3856.31,13.97,11.08,12253.95,84.66,13.18,41.24,62.2
1293217.61,30508.7,3682.0,11.98,19.36,13128.57,87.99,11.39,35.85,55.02
974678.72,25880.72,3270.82,14.26,16.06,8433.91,86.18,12.94,36.19,62.09
1301051.82,27207.63,2658.57,11.13,10.2,12664.77,92.54,14.9,52.35,60.56
1121172.33,23455.55,3427.26,12.12,10.37,12413.02,64.34,16.31,47.31,64.55
1217876.61,25073.49,3514.73,10.13,6.52,16224.94,73.45,20.53,32.42,49.37
920353.56,27082.76,3870.91,14.5,6.13,12754.18,71.83,16.52,36.6,67.21
1224433.93,28263.76,3139.74,8.88,9.48,12570.62,88.0,16.39,40.05,69.78
1236910.59,23767.0,3930.78,9.97,10.37,10672.19,69.72,12.76,37.4,62.4
979140.52,27814.52,3196.34,11.06,13.76,10830.76,74.9,15.62,34.62,47.17
1349368.02,22734.67,3672.51,16.17,11.0,9048.38,78.65,16.64,47.91,57.84
1073031.75,25538.18,3788.82,12.94,,10765.56,96.08,18.59,41.13,66.13
1196328.02,26858.26,3816.76,9.27,13.41,12680.19,81.62,13.06,47.47,59.08
1183176.6,24854.45,3497.65,13.52,11.52,11975.33,86.77,15.84,39.35,50.86
1091477.1,26820.01,2869.45,11.75,7.92,12486.19,69.73,19.1,37.01,47.63
1198664.93,24922.19,3470.23,13.02,12.86,12214.74,94.52,17.26,38.37,60.19
1201226.9,25264.85,2972.98,12.45,11.63,9034.19,69.98,14.58,34.01,68.91
1172703.77,27671.45,3928.09,14.77,14.67,14316.32,73.7,13.08,41.68,48.2
1003139.2,26270.42,3312.03,12.92,6.74,12452.97,75.25,18.2,40.24,64.26
1118765.48,23843.88,3506.12,12.01,16.58,10977.16,85.61,13.12,41.2,61.26
1078564.81,29042.32,3470.18,11.88,8.5,10759.47,83.94,13.08,29.57,51.18
1125948.39,21877.08,2718.37,,7.01,11938.2,78.92,15.01,,60.79
,26889.61,3384.24,12.64,11.97,7016.81,76.96,15.69,,59.72
1073141.05,25655.49,3468.57,13.32,14.74,8003.76,78.39,19.37,38.48,61.33
1182147.77,26270.59,4191.47,13.56,6.71,12960.08,87.85,12.18,36.15,45.86
1196707.88,22154.19,4090.12,12.41,12.1,12503.28,85.61,10.93,36.42,47.95
1021905.41,21293.41,3273.53,10.64,7.71,11189.25,78.52,13.72,54.13,82.46
1153618.72,26766.06,3346.77,13.01,10.82,14852.24,90.66,9.76,46.93,
1043666.37,25381.2,2927.31,13.58,16.27,12383.81,70.89,10.88,52.54,54.68
1329608.93,23364.74,3294.23,13.45,5.91,13405.52,81.82,17.72,44.96,53.16
1261557.19,25115.57,3776.86,12.06,7.61,13949.82,80.38,10.06,29.86,56.82
1010722.28,26712.35,3136.76,10.18,11.72,12331.29,80.84,20.5,40.42,70.8
1047912.94,23633.38,3218.31,13.76,11.53,15913.08,93.08,,41.79,59.36
1232986.32,19811.15,3388.21,11.58,18.26,11534.55,90.65,11.93,31.1,61.18
1288367.69,26059.77,2987.2,14.59,7.64,12267.0,65.72,19.55,44.47,61.79
1088801.09,21443.72,,14.89,13.72,13803.19,92.43,20.67,40.61,54.51
1223092.71,25885.74,3405.89,11.91,17.97,14052.87,65.44,14.84,41.68,72.15
985034.72,23228.9,3810.24,10.93,10.67,12504.13,87.56,15.98,41.96,54.76
1231105.07,,3720.35,12.04,9.44,11326.34,82.48,14.75,43.62,49.91
1160135.34,26595.9,3048.8,7.92,8.47,10912.98,78.37,15.54,43.07,67.65
866917.72,26227.86,3803.19,11.42,7.68,8863.63,82.17,15.82,41.39,58.87
1276236.66_err,26555.78,2923.6,12.97,8.05,11257.53,87.01,17.43,49.29,73.05
1000621.16,21983.49,3799.64,14.57,19.09,11124.27,67.61,15.26,49.43,55.45
1382336.09,26401.24,3374.94,10.49,14.16,,87.04,14.52,51.82,54.34
1154448.66,23285.35,3238.11,11.97,7.64,9804.63,83.69,20.63,38.3,49.51
1409810.54,23499.13,3619.68,11.66,10.77,12441.97,72.06,16.64,41.04,63.78
1242485.19,24412.45,3631.6,11.4,10.0,12232.52,86.19,14.37,45.18,69.4
1192941.66,24675.65,2854.23,13.59,9.45,13082.7,72.93,20.33,39.02,49.17
1058363.95,24284.92,3566.72,11.71,14.05,8754.9,78.26,12.71,49.39,64.91
1140438.54,28816.5,3690.08,12.15,10.0,9507.82,74.21,14.75,42.04,65.8
1286695.96,26675.16,3511.14,16.26,7.37,14627.37,82.34,13.45,35.53,58.75
1421897.31,26998.75,3673.74,12.31,16.45,13928.81,87.11,13.58,42.97,59.28
1299404.04,26128.61,3838.71,10.77,8.68,10406.9,73.38,11.99,,63.87
1436997.75,,3102.85,9.03,9.51,10875.3,71.07,12.11,47.44,60.34
881559.01,29208.89,3101.63,15.06,10.47,,80.52,11.67,46.38,52.47
1414899.03,32109.03,3498.84,9.45,10.8,11939.58,81.02,11.63,40.88,44.73
825693.89,22040.15,3104.24,11.76,7.36,9667.45,75.69,17.78,38.53,73.99
902370.95,29399.96,3281.51,12.95,9.34,9932.72,69.7,14.93,37.49,58.94
1194099.55,28077.09,3848.06,9.06,14.45,10871.64,84.31,11.82,36.44,63.0
1114721.51,26935.97,3411.82,11.57,13.45,10160.27,75.68,16.6,30.55,56.44
1014745.07,25187.87,3469.33,12.54,2.21,12887.3,77.03,12.19,38.86,58.56
1406992.18,23862.36,4143.37,13.68,3.62,11772.39,95.65,11.56,32.57,62.4
1179893.88,23515.97,3565.32,9.44,6.17,12791.39,74.57,19.6,53.48,50.1
1360692.03,25255.95,3947.76,11.17,2.63,11763.74,89.61,18.98,36.44,57.24
1483322.86,27887.93,3907.9,10.86,4.82,11430.84,89.8,17.71,34.13,65.27
1178246.85,22981.99,3311.39,7.55,11.3,11731.76,79.75,20.59,49.9,49.41
1164776.63,24322.86,3218.01,14.51,5.37,11485.27,82.18,14.24,36.31,63.83
1371037.6,22080.05,3596.61,11.3,,10537.95,,13.42,51.71,66.53
1405639.2,26813.2,3840.62,12.25,10.91,10742.17,82.37,16.83,41.76,68.13
1306504.53,27438.85,2994.73,7.78,4.63,14920.56,76.61,16.88,47.97,64.43
1141750.9,22673.33,3497.3,8.76,12.44,7592.25,91.85,16.79,38.44,
,14674.8,3568.96,12.64,,13911.62,74.41,19.98,49.63,53.27
1180949.24,29966.25,3398.85,9.45,13.51,12500.4,100.0,11.37,46.72,51.73
1157742.46,23507.28,3095.79,12.16,10.83,12057.37,70.62,17.29,42.84,64.48
1089239.24,27728.08,3506.06,12.9,11.82,12347.57,81.1,14.38,38.67,55.31
1335784.75,21591.02,2731.3,12.8,9.56,15128.32,74.54,16.02,47.88,53.41
1089242.61,24338.2,3487.22,11.73,12.13,13067.17,89.79,12.06,39.63,
1387656.19,26254.68,3937.67,10.83,7.08,12017.45,63.82,15.62,48.22,52.62
1032211.12,23574.48,2774.07,12.81,11.63,9409.2,78.4,15.16,49.67,61.72
1331807.48,29205.84,3560.13,12.32,15.63,12755.51,95.63,16.05,41.28,71.01
1225349.68,20486.67,3641.83,13.83,9.26,13061.53,70.06,14.72,47.68,55.28
1158272.46,31556.06,3495.92,10.13,10.02,12168.97,83.89,14.63,49.0,67.93
1338900.65,25439.44,3536.43,15.03,7.65,9818.42,80.25,12.13,50.02,60.77
,19885.45,3317.18,14.5,15.68,12340.06,78.03,15.2,44.37,69.19
1228589.9,29311.76,4103.53,10.79,3.56,9712.79,78.42,16.11,35.48,75.22
1184526.49,16995.74,3549.63,12.81,7.81,11895.0,72.79,19.61,37.67,61.9
1272190.88,23322.7,3681.29,11.35,16.79,12304.71,80.17,13.8,51.26,61.96
,21816.62,3270.3,16.11,14.75,10056.25,77.32,13.56,36.03,61.22
1464477.75,25310.09,,11.92,10.12,12504.38,89.08,16.8,45.58,67.75
1197739.27,18331.73,3226.82,13.29,5.02,11526.27,75.34,16.92,49.96,56.71
1088671.89,19601.05,3696.25,11.25,14.56,11552.82,70.62,13.58,48.35,86.5
1259651.78,24246.56,3639.05,11.65,9.29,9164.83,93.68,12.21,50.51,59.99
1312535.54,25090.17,3264.1,10.51,12.32,13469.94,74.36,12.65,48.39,61.58
1296337.66,24606.14,3661.22,12.63,15.94,13856.17,93.96,11.27,38.33,61.5
1491342.49,26840.84,3262.51,11.43,16.09,14866.12,81.0,15.16,43.02,46.49
1346872.43,22243.22,3089.88,10.81,11.51,13137.13,92.05,8.51,41.23,48.54
1300911.65,23640.77,3337.6,10.05,9.19,15027.84,82.91,13.63,38.39,65.88
1268514.44,25813.05,3068.26,12.98,13.68,13007.4,63.34,14.16,48.81,53.2
1017762.31,25822.99,3111.93,12.37,6.38,14016.96,65.8,13.12,35.68,68.16
1151361.04,23582.54,3298.62,11.98,3.65,11830.74,76.33,10.28,43.55,38.13
1110230.06,25931.9,3114.29,11.74,14.85,14961.49,76.0,13.89,44.33,
1127053.2,24995.49,3307.69,13.81,11.86,9515.05,77.66,17.8,35.74,73.16
1438936.16,25287.71,3824.37,15.12,4.79,11570.31,69.69,15.88,36.34,51.68
1085037.07,29100.93,3863.18,11.66,7.2,10921.22,68.83,14.31,39.04,76.99
1423196.22,21761.2,3423.34,12.97,6.34,13763.98,63.92,13.59,42.5,65.37
1277685.13,26442.94,3749.48,11.02,13.88,14858.89,84.05,23.02,42.21,47.27
864641.02,28674.48,3421.15,11.45,11.19,10635.93,78.01,19.65,43.08,60.0
1098885.83,25711.83,3215.84,12.05,17.16,12425.76,83.39,16.87,44.55,50.04
1240041.9,25335.95,2934.88,9.98,17.64,9854.76,69.66,8.33,47.48,54.82
1128709.75,24234.65,3623.99,11.38,17.9,12939.25,95.33,14.88,39.38,46.13
1075341.71,27979.55,4006.11,11.68,15.03,14594.44,72.75,12.71,35.91,80.26
1175092.73,26842.75,3850.42,13.71,13.45,9159.52,80.46,15.93,,50.29
1186208.31,28029.67,3897.33,14.1,13.27,10112.48,79.79,14.29,31.14,61.61
1146127.82,30396.44,3202.95,12.43,11.51,13390.41,72.77,14.47,38.96,55.64
924250.83,24526.2,3293.4,12.72,14.69,13186.27,90.02,9.27,42.2,56.91
963441.05,22940.41,3785.41,11.91,12.84,12446.6,88.85,14.19,46.82,57.31
1095921.84,24140.99,3304.75,11.73,11.5,8921.49,72.06,13.52,47.29,58.88
1283840.71,28143.41,3512.64,12.07,9.57,12633.78,91.49,20.54,48.75,48.86
1324422.4,29445.66,3720.4,8.56,5.72,13768.28,79.21,11.19,43.47,48.68
1380051.04,23714.12,3668.34,11.36,12.85,11273.51,78.79,13.63,46.0,60.57
1365119.81,26394.85,2798.86,14.1,6.76,11486.75,73.75,21.11,32.05,46.29
1341600.78,19455.06,4338.62,10.41,7.21,11010.02,82.42,11.97,47.12,58.81
1386638.54,26095.06,3861.42,9.06,,11451.13,78.45,18.67,37.78,52.15
1130016.68,30997.43,2960.23,14.57,9.34,10983.39,74.24,9.75,,40.69
1227887.89,25281.52,3709.92,16.19,9.07,10813.41,66.4,15.46,37.04,65.89
1130805.84,26138.89,3234.26,11.68,9.5,10671.61,76.49,13.74,39.47,66.47
1303287.53,22650.0,3631.23,13.54,3.77,12637.7,78.47,13.49,39.17,40.97
1346778.39,30509.44,3824.29,12.82,14.95,,98.1,17.21,45.41,51.08
1104599.04,23196.94,3064.79,10.71,,12576.25,89.74,8.95,35.92,56.81
1262448.09,25730.57,3431.51,11.55,1.8,12022.29,77.41,12.63,50.35,73.48
1288206.56,24864.38,3852.52,11.67,8.7,10641.49,79.77,18.3,49.59,73.76
1249754.38,21774.09,4685.74,10.95,11.46,11117.19,71.91,10.99,35.34,53.36
1280311.84,22214.74,3374.84,9.67,11.35,13002.52,,14.57,43.73,67.53
1424203.31,26908.02,2924.21,7.75,10.59,13404.6,75.65,16.42,47.47,55.38
1043182.82,25587.51,3142.42,12.52,9.46,13976.08,79.25,11.54,36.54,46.81
1063448.0,25386.87,4036.04,11.63,7.31,10638.18,75.5,17.1,41.43,79.57
1039106.16,26898.47,3603.15,11.25,12.98,13728.41,72.78,13.69,37.3,46.75
,25964.36,3513.5,9.68,19.51,12721.72,76.15,16.78,31.44,66.27
1220499.53,26085.35,4198.44,11.11,10.45,12673.52,84.11,14.43,48.11,62.66
1110011.87,24946.72,3296.42,10.98,6.86,12120.34,91.17,13.76,38.41,43.53
1324954.87,24378.79,3766.12,12.58,14.92,12188.43,62.52,10.03,45.0,50.43
1084453.15,28643.69,3260.23,14.58,5.97,13980.21,97.52,11.87,,67.15
1177913.26,24032.85,3350.5,14.24,1.74,10038.26,69.45,17.97,50.21,59.8
1299376.13,29867.91,3467.14,16.03,17.57,12862.54,72.88,18.41,44.21,63.42
1252240.37,22984.44,3019.37,11.91,11.18,12321.16,92.11,14.59,36.79,56.23
,23979.29,3009.04,12.84,16.33,12090.17,68.21,18.26,43.92,78.55
1111283.38,26079.61,3406.21,14.7,9.15,13171.94,73.12,16.19,44.92,52.15
1171049.43,22316.65,3313.74,8.19,9.94,10316.24,69.52,16.4,42.04,
1189128.72,24937.37,3876.05,10.34,13.02,12471.47,71.5,13.26,35.47,55.99
1194597.46,24205.21,3032.87,13.39,11.78,13611.98,86.11,16.94,57.77,66.03
1418817.4,21628.44,3830.36,10.85,5.92,10255.51,77.72,14.01,40.49,60.51
1201442.04,21978.75,3540.57,9.03,6.43,10650.77,73.72,17.77,42.56,62.33
,26628.96,3319.67,10.75,11.36,13228.18,82.55,14.42,40.59,50.14
1018843.26,23564.81,3601.55,13.5,13.09,13676.06,88.92,15.26,42.97,82.08
836086.35,25863.01,3593.0,14.74,5.6,13256.54,82.99,20.49,53.93,54.68
1262114.3,20136.09,3221.65,11.01,8.84,12231.72,79.41,13.66,46.47,62.82
1120304.38,22806.55,3535.84,10.17,7.02,10967.05,100.0,6.33,41.62,75.76
1271913.17,21278.52,3396.71,10.96,4.95,11277.54,87.26,11.11,41.46,34.6
1309929.22,26747.08,3635.23,14.46,10.21,11406.05,92.48,11.8,44.96,62.25
1267841.62,21322.46,4011.86,15.61,6.96,13773.97,74.65,13.77,46.09,61.77
1266489.06,23775.42,3131.54,8.68,12.96,12641.28,85.89,17.13,37.08,52.14
1301966.6,28321.71,3278.81,16.65,14.38,12519.68,87.97,17.87,,61.35
1569249.96,19985.88,3502.99,9.26,13.68,13360.25,79.91,18.5,39.39,61.11
1174096.96,21395.39,3943.85,12.95,12.74,11953.62,88.61,12.18,40.69,56.97
1152743.47,21082.06,3088.69,16.06,3.47,9719.11,89.56,9.49,33.41,66.8
993890.77,23942.26,3743.87,10.78,13.39,13097.78,83.42,14.45,50.08,59.19
1294519.14,21529.95,2798.16,12.74,14.72,11357.73,80.86,14.91,46.87,65.74
1283728.98,22498.06,3842.44,9.81,15.17,12799.36,69.69,16.0,38.8,69.74
1218733.16,28494.57,4005.58,15.32,5.71,9963.18,74.49,14.97,29.25,71.17
1357109.98,26850.71,3427.74,7.86,10.35,12086.93,71.9,11.03,40.72,51.9
1207700.71,20368.99,3345.87,7.63,10.54,12875.94,65.11,10.37,48.65,61.67
1090585.57,24718.13,3413.3,11.89,16.21,12873.5,73.12,17.17,39.71,47.05
1427030.8,25983.67,3795.7,11.61,15.97,11437.36,81.2,,51.3,50.56
1096575.62,24962.51,2873.43,13.42,5.72,11460.77,93.75,15.52,35.58,56.88
1098479.0,23117.82,3986.61,12.67,9.81,9612.54,80.03,11.83,38.98,60.04
