pm25,pm10,no2_ppb,co_ppm,so2_ppb,o3_ppb,wind_speed_kmh,humidity_pct,temperature_c,aqi
34.35,72.2,37.76,1.57,15.46,59.0,8.46,52.83,23.13,107.5
38.42,53.82,41.81,1.82,15.82,50.5,14.46,63.18,28.35,112.15
37.08,88.97,43.29,1.25,12.03,59.13,13.7,55.46,29.15,86.08
44.99,83.74,36.04,0.61,8.98,63.81,6.12,65.54,28.09,125.18
38.94,85.37,44.02,0.86,13.77,59.14,7.81,,26.77,
,80.53,46.99,0.81,13.08,58.38,6.95,,31.57,86.77
27.01,64.93,47.09,1.07,6.01,52.86,8.27,57.25,22.16,120.87
25.32,88.87,50.17,1.06,11.57,,12.66,61.27,27.51,120.28
33.86,84.13,57.74,0.96,12.18,47.7,9.36,60.3,19.73,128.57
44.29,,39.76,,11.36,51.93,8.4,61.9,22.37,99.86
47.11,88.95,38.57,2.13,14.11,54.05,,59.04,30.83,110.0
44.46,89.15,50.12,1.44,14.86,65.92,9.96,64.71,25.83,101.6
49.46,80.3,48.01,1.24,9.2,62.36,6.05,58.65,29.78,90.37
39.83,86.77,42.7,0.91,11.85,57.1,10.44,68.2,25.63,125.95
56.42,75.93,42.66,1.42,15.09,47.77,13.01,54.02,25.89,92.97
41.41,92.91,50.42,1.12,9.7,52.23,6.99,59.62,23.86,113.4
49.2,75.56,54.88,0.84,7.16,52.02,13.41,48.22,29.2,97.95
60.52,68.11,40.03,1.43,12.67,57.2,15.55,57.7,29.05,102.22
36.25,,59.71,,12.25,58.48,10.11,58.75,23.07,96.99
41.93,83.26,44.3,1.73,10.49,44.57,,64.61,20.97,113.42
48.04,84.11,41.67,1.23,13.09,47.45,14.24,71.63,29.63,120.11
47.81,92.0,40.59,1.12,10.88,50.79,13.56,53.9,35.26,109.44
41.77,71.04,49.44,0.7,11.67,44.22,7.09,65.45,29.78,123.7
42.53,72.19,38.29,1.29,4.85,52.31,9.14,50.87,26.31,73.17
35.12,81.51,41.81,1.26,17.75,52.78,6.44,75.77,33.15,119.9
42.5,82.52,49.71,1.41,16.08,49.67,11.53,66.51,25.43,124.87
39.55,93.19,46.03,1.49,19.43,55.32,14.07,70.83,33.86,120.13
54.96,78.38,39.22,0.96,10.83,53.98,9.2,61.14,34.91,112.0
48.48,87.34,42.76,,9.91,40.41,8.36,49.09,25.42,119.01
52.26,101.63,42.55,1.47,8.11,58.76,10.04,54.25,27.96,80.49
40.99,96.06,41.29,1.36,12.69,49.7,12.34,62.32,31.01,129.87
51.67,69.28,40.96,1.41,11.59,53.42,11.79,53.85,31.99,116.86
31.16,77.26,40.97,0.91,12.83,51.19,13.27,59.22,26.6,107.75
50.74,89.0,57.1,1.26,11.71,61.6,2.79,60.92,32.8,113.37
56.16,75.12,46.67,1.36,13.95,55.18,10.81,57.75,23.97,132.27
37.22,73.04,40.34,1.66,12.67,57.48,8.42,49.98,23.14,119.53
48.35,84.77,41.15,1.41,10.78,54.77,8.58,73.44,27.22,109.22
32.93,95.92,40.08,0.77,11.99,50.7,10.94,54.41,26.45,135.57
51.25,71.36,41.17,1.02,11.3,50.75,9.15,48.02,29.95,111.79
48.25,92.61,45.38,1.45,8.58,58.16,13.47,67.3,30.35,95.58
42.5,60.13,27.14,0.62,13.63,50.46,11.23,68.01,31.59,123.17
62.72,86.12,43.46,1.38,14.4,63.17,9.51,47.08,28.4,96.0
54.0,68.78,56.32,1.35,10.03,47.98,9.92,54.97,22.54,106.94
38.36,87.08,59.09,0.76,15.78,63.66,10.68,54.45,,84.01
35.39,85.15,59.29,0.62,9.48,61.59,7.28,57.82,29.53,112.11
49.46,71.17,26.02,1.37,18.11,43.88,11.12,55.2,27.33,121.69
45.46,96.09,22.51,1.29,15.62,56.93,14.77,69.41,23.01,102.97
27.01,78.63,31.41,1.01,15.09,40.13,7.6,60.58,30.61,127.81
49.87,99.65,47.34,1.25,8.05,45.49,7.25,66.88,31.27,123.31
,91.71,37.18,1.63,11.74,62.57,11.83,71.87,27.64,142.53
44.07,93.63,53.68,0.78,14.19,43.22,8.5,57.44,27.76,127.78
57.14,88.97,37.74,1.29,11.0,75.69,10.24,56.76,31.73,128.94
50.23,81.54,41.85,1.13,9.89,61.86,5.07,63.77,27.74,147.64
37.36,73.97,43.8,1.02,12.4,50.61,13.43,66.98,28.95,89.03
56.33,83.01,27.23,0.88,11.16,39.42,10.33,,29.11,124.48
35.48_err,93.67,23.83,1.27,11.86,57.99,10.88,41.84,27.86,114.94
30.77,96.87,50.35,1.79,10.81,52.32,14.25,61.61,27.69,109.18
34.54,82.22,42.85,1.25,10.77,58.06,8.55,60.66,28.94,116.25
40.06,71.34,60.32,0.7,9.4,53.69,2.76,60.15,22.7,87.61
40.8,69.98,52.85,1.43,18.99,68.27,11.68,56.98,31.16,90.73
40.87,89.41,38.07,1.38,18.19,47.63,10.82,55.63,26.87,112.73
57.62,74.46,56.07,1.44,12.26,40.66,11.77,57.65,31.77,110.83
46.5,60.14,46.3,1.39,12.56,61.73,11.65,55.36,24.54,134.4
38.62,111.54,36.42,,15.27,47.0,14.9,59.91,27.01,116.73
39.8,102.84,45.55,0.87,9.06,37.75,8.39,65.39,27.06,88.68
40.98,81.12,39.58,1.39,14.59,,16.79,64.98,32.0,128.5
52.15,99.87,40.04,1.26,15.04,32.8,5.97,60.57,30.04,151.19
44.55,106.21,45.35,1.01,9.4,55.56,12.22,71.7,24.84,129.65
43.14,81.97,46.14,1.39,14.8,48.23,10.9,52.52,25.48,77.34
49.17,99.83,49.05,1.25,16.03,,8.37,66.21,27.98,100.07
49.82,86.02,43.25,-1.0,15.21,,12.32,59.15,32.1,118.04
52.84,105.75,45.33,1.26,11.1,49.38,10.73,50.65,24.98,116.73
53.68,72.41,49.39,0.68,10.6,50.36,10.54,63.61,36.03,93.16
42.33,98.2,60.35,1.13,13.41,71.64,6.88,53.51,26.85,118.07
58.88,97.34,63.43,0.94,12.25,60.65,10.3,42.54,18.75,125.88
40.1,99.05,53.11,0.89,13.47,62.0,6.6,66.79,25.68,125.6
45.81,85.1,44.17,1.21,13.88,63.81,10.17,60.47,25.09,130.36
46.51,110.03,46.53,1.01,15.63,51.36,6.82,58.78,32.27,90.36
35.55,90.77,61.23,1.25,14.53,63.67,6.03,67.56,31.42,126.13
33.71,89.69,32.93,1.55,13.83,62.43,14.05,68.02,21.32,130.72
52.42,74.01,53.52,1.61,13.18,56.9,13.4,66.91,30.07,
41.24,84.26,63.25,1.15,9.23,36.12,3.42,69.53,25.11,104.37
52.09,84.01,44.12,1.01,9.47,62.16,10.28,59.99,37.82,129.48
49.09,66.71,37.06,1.23,11.64,57.23,11.17,57.23,33.14,143.8
57.58,103.54,47.69,1.63,10.68,56.54,5.76,57.75,23.56,112.88
56.63,80.21,35.36,1.32,8.63,48.63,6.61,66.78,33.16,132.25
47.45,86.64,47.56,1.06,6.21,51.13,12.25,58.29,24.49,115.49
33.1,69.49,39.97,1.32,10.05,56.47,10.24,65.47,28.8,115.33
57.7,85.48,37.62,0.76,10.46,54.72,12.21,63.96,29.9,110.14
42.58,99.0,55.71,1.48,6.94,66.61,8.68,54.31,35.68,77.22
44.65,86.12,38.21,1.05,8.16,53.1,6.47,63.47,34.9,137.51
51.39,91.59,49.89,0.85,11.45,69.93,11.97,57.81,24.88,104.38
53.83,72.25,47.56,1.22,9.15,43.92,16.12,70.65,,102.72
55.33,87.89,51.46,1.25,11.85,43.64,13.79,59.39,25.51,93.71
45.84,99.89,50.46,1.05,12.02,61.83,10.81,61.47,30.89,134.36
53.14,78.22,43.81,1.21,12.84,60.04,5.04,65.95,20.95,139.72
54.56,95.02,45.25,1.36,10.57,50.17,9.38,57.4,26.02,115.88
43.08,91.42,49.66,1.1,12.95,64.73,7.62,48.42,30.58,86.34
32.69,73.72,48.67,0.96,7.28,59.64,5.53,59.04,24.41,106.0
40.27,96.79,45.64,0.99,11.47,43.66,5.3,66.13,30.34,114.99
50.19,78.88,36.51,1.64,8.3,50.95,10.4,67.27,32.06,143.31
56.49,88.81,36.82,1.13,10.58,68.48,13.95,61.75,,120.64
45.52,98.47,25.67,1.2,12.41,53.84,10.6,60.22,27.74,110.06
29.65,84.61,39.11,1.11,7.25,53.73,5.35,56.52,28.19,107.01
45.14,79.43,46.8,1.4,10.26,44.37,3.62,55.53,29.82,111.73
54.84,83.45,45.76,1.24,12.31,67.5,7.64,55.53,23.67,135.25
51.91,92.62,56.86,0.88,9.85,47.6,12.05,62.45,29.89,113.9
30.18,75.59,47.31,0.98,14.55,35.41,8.56,52.22,26.61,105.98
54.27,98.36,40.52,1.17,11.29,62.92,7.92,67.69,28.86,134.21
37.17,56.98,45.19,1.44,12.45,57.46,10.8,54.35,23.47,132.71
47.07,82.2,47.27,1.01,5.66,53.54,10.22,61.68,28.7,108.25
50.34,75.9,56.26,1.21,12.12,50.67,6.16,45.62,31.59,138.56
51.25,75.94,47.78,1.0,10.25,45.71,9.93,57.98,24.93,109.9
40.18,81.64,46.97,1.41,13.88,62.35,5.24,52.16,31.26,147.11
37.01,77.57,41.87,1.5,14.46,61.34,9.02,73.06,35.15,132.24
51.75,92.47,30.1,1.21,9.36,75.07,9.95,,26.05,120.82
40.82,87.02,44.12,0.96,12.51,57.54,6.1,60.08,27.21,100.34
47.33,97.24,35.55,1.25,12.12,53.24,12.08,62.82,24.51,120.1
38.09,72.92,31.58,0.95,13.13,55.04,10.24,60.87,30.96,103.36
43.48,85.57,45.18,0.98,9.33,60.92,13.06,71.29,25.03,111.3
55.32,83.19,48.08,0.71,12.37,70.57,5.91,72.16,26.07,96.05
45.2,88.36,48.49,1.0,,52.61,11.8,58.41,29.75,122.65
37.91,89.53,54.99,0.62,,39.99,8.25,54.28,30.96,109.48
42.89,91.38,44.88,1.16,11.34,41.81,13.83,47.76,26.51,91.44
54.6,76.9,42.69,1.23,13.73,,12.5,66.57,29.57,115.95
50.38,90.35,42.18,1.37,20.11,62.57,5.8,51.36,25.35,131.6
44.59,99.84,40.65,1.31,17.35,36.53,16.26,64.84,29.15,108.66
39.94,89.85,70.08,1.68,17.3,61.01,7.58,71.13,31.08,105.73
37.25,73.95,46.82,1.31,8.63,60.47,11.95,58.64,22.03,127.45
50.84,66.28,36.7,1.1,10.61,59.16,11.36,47.25,28.71,129.6
37.21,78.38,28.03,1.12,15.45,56.98,14.24,53.01,28.0,155.29
59.26,87.98,34.08,1.29,9.43,44.27,15.42,57.24,27.61,86.19
43.18,81.3,38.72,0.86,10.47,52.58,12.38,63.51,32.35,106.26
41.94,85.97,55.29,0.9,12.25,41.0,11.19,71.25,20.29,115.5
50.96,74.46,37.39,1.19,8.94,48.81,15.42,,27.8,126.21
52.19,81.81,42.39,1.09,10.49,59.99,6.72,60.23,37.48,129.16
47.22,92.68,57.07,,2.98,53.92,10.58,56.39,30.14,99.53
44.73,105.77,34.1,1.15,10.32,50.44,11.23,51.56,33.71,103.17
55.01,74.81,52.74,0.78,18.94,60.21,9.28,68.13,20.5,106.07
38.19,81.39,54.3,1.44,13.15,54.08,14.98,68.24,32.06,93.35
37.33,95.68,45.58,1.52,12.61,57.65,13.54,59.89,31.3,124.67
,94.73,40.94,1.4,11.62,62.07,7.29,63.15,28.34,110.56
54.64,74.79,48.34,1.0,8.33,62.54,7.85,53.19,34.42,124.83
42.03,85.55,54.13,1.02,14.81,56.56,12.73,72.51,25.02,139.2
51.91,94.42,58.08,0.92,9.23,49.74,,84.63,21.37,118.55
45.77,131.6,57.13,1.34,10.75,58.12,8.48,44.06,26.72,130.15
46.44,75.44,50.02,1.04,12.69,46.73,15.59,73.52,30.79,111.8
58.3,76.6,47.8,0.38,11.21,40.59,10.24,73.72,30.26,125.49
41.2,74.7,48.68,1.36,12.21,46.42,9.8,64.97,29.63,116.51
38.18,74.21,47.39,1.14,9.96,53.35,5.67,58.72,22.91,107.03
41.7,101.14,44.39,1.36,12.3,52.66,10.31,71.5,27.74,132.02
46.85,78.57,52.87,1.32,8.62,49.95,7.01,44.22,26.26,108.39
38.6,76.48,47.47,1.43,13.76,55.13,9.42,64.06,34.35,124.1
39.79,88.03,55.21,1.44,13.76,53.03,7.28,71.4,,94.4
54.79,85.88,50.57,1.33,17.88,54.73,7.67,69.76,31.27,134.34
45.67,79.52,44.43,0.99,9.62,47.71,8.27,60.49,32.46,109.49
48.65,74.28,40.33,1.56,10.06,44.39,13.8,55.62,21.68,127.11
34.55,89.27,45.27,1.15,12.54,52.85,9.61,68.44,20.72,137.6
38.59,92.2,39.65,1.37,7.84,56.26,14.54,60.02,26.08,100.09
36.49,91.59,49.93,1.23,12.61,55.62,8.79,55.85,27.34,131.25
52.16,72.9,40.52,1.15,15.34,52.02,10.26,56.09,26.73,123.43
41.89,61.25,37.69,1.39,16.98,52.8,11.15,73.92,24.18,107.92
44.12,85.96,43.95,1.53,14.62,54.08,11.85,63.46,26.55,117.13
49.71,119.56,53.29,1.29,10.56,66.45,11.38,72.79,26.34,99.41
58.34,93.8,46.74,0.82,10.11,47.05,14.17,71.76,29.0,80.84
27.33,,52.72,1.34,14.04,61.4,8.93,46.76,24.36,112.86
57.56,91.42,29.87,1.46,14.84,50.84,14.73,53.92,34.92,120.92
22.09,87.24,46.02,1.37,10.44,51.78,11.96,59.43,28.87,132.22
35.8,65.94,54.35,0.91,9.18,46.66,9.58,73.09,24.76,131.93
61.28,78.95,38.38,1.24,6.19,59.22,8.1,54.45,24.87,127.33
42.86,104.33,49.04,1.4,12.04,60.82,8.97,53.06,27.63,106.01
29.61,74.76,48.27,0.91,9.13,39.97,12.79,77.09,29.77,135.66
59.73,125.36,37.01,0.92,9.76,49.29,15.17,59.13,34.86,124.3
46.05,74.79,58.07,1.53,12.2,46.34,6.71,65.42,34.87,106.33
42.33,65.82,46.06,0.9,16.54,48.5,15.37,44.99,26.27,134.97
50.78,75.94,39.81,0.7,16.38,49.5,9.86,,,123.36
49.03,98.29,35.55,0.92,15.04,68.45,8.39,47.1,30.75,94.71
50.14,85.45,42.85,1.45,11.55,34.08,11.2,56.13,26.09,108.05
44.18,88.22,33.01,1.05,7.64,47.73,7.44,51.89,23.34,124.87
50.38,83.36,22.39,1.43,14.8,53.19,6.96,65.84,23.4,114.12
53.53,59.83,35.88,1.7,13.48,46.46,11.28,72.34,24.29,127.94
55.92,89.76,37.9,1.76,13.23,53.75,6.19,62.54,29.44,119.7
46.1,82.73,50.45,1.04,10.9,64.51,5.73,61.55,29.52,132.26
48.08,66.42,43.84,0.85,,45.77,8.34,69.56,30.48,120.05
52.86,74.75,47.78,1.51,14.68,48.62,9.45,57.86,27.91,103.18
40.63,69.62,40.18,1.31,11.45,42.66,11.92,58.22,28.84,115.22
42.53,101.32,48.07,1.65,12.13,47.32,6.93,58.48,30.02,105.75
52.74,79.74,49.16,1.49,13.86,54.07,9.79,52.44,28.26,115.3
35.72,96.46,51.69,1.31,12.69,45.25,6.73,61.24,25.97,112.01
50.18,89.35,58.52,0.81,12.57,54.0,7.97,54.84,24.78,120.83
44.18,85.35,37.14,,15.32,63.4,14.93,65.6,23.4,153.53
58.61,113.58,49.59,1.54,10.15,67.11,12.23,47.66,35.23,112.19
46.44,82.11,36.93,1.18,12.24,58.37,5.28,65.03,28.39,101.01
56.97,78.8,49.85,1.3,12.52,56.9,11.37,48.73,27.84,90.4
50.58,95.77,43.7,1.29,11.44,,10.19,52.19,,116.28
59.19,96.09,49.82,1.32,8.04,63.37,9.42,45.29,32.61,108.62
51.98,90.21,47.06,0.95,9.77,,9.53,51.62,30.82,89.39
39.33,60.15,37.02,1.1,15.08,57.48,11.28,70.82,27.2,130.37
,94.57,33.95,0.91,12.06,64.2,5.46,61.49,25.7,107.49
32.19,99.52,36.13,1.16,6.69,67.01,10.72,60.06,25.63,142.22
42.6,83.86,40.69,1.25,13.46,55.75,10.07,59.02,25.9,110.65
44.27,95.1,51.5,1.32,12.38,55.86,8.09,64.59,27.17,156.46
,81.14,45.08,1.29,16.06,45.17,13.33,64.22,24.66,96.99
38.82,79.89,47.17,1.17,14.41,51.28,12.6,55.84,30.44,128.0
44.12,73.34,46.21,,15.84,58.82,10.52,47.07,35.4,95.42
54.8,95.92,56.13,0.98,15.97,61.15,8.26,61.11,27.34,147.45
40.02,91.19,28.49,1.28,11.84,64.41,7.36,63.03,31.85,110.07
52.32,89.7,51.93,1.3,9.13,44.02,8.3,54.13,25.3,103.8
33.49,68.51,42.54,0.83,9.32,61.49,9.6,62.29,24.1,134.37
40.71,111.54,41.96,0.85,6.72,63.14,12.98,58.84,29.81,113.01
32.08,86.86,49.24,0.92,11.22,55.13,9.24,63.46,31.38,109.68
57.55,86.86,,1.02,10.32,36.49,7.34,56.79,29.73,108.42
39.81,86.96,42.65,1.82,16.31,56.45,11.77,52.32,27.34,129.46
46.28,60.67,50.18,1.6,7.46,72.31,5.17,64.85,35.55,96.58
46.47,89.08,56.0,0.94,12.88,58.78,9.66,54.8,25.96,141.36
53.23,95.31,40.13,1.5,9.3,64.78,13.46,59.23,24.02,145.53
39.41,69.75,39.38,1.07,13.04,68.13,7.41,58.26,26.06,98.04
50.79,68.58,52.51,0.18,,,8.46,60.14,24.35,110.57
45.61,,38.66,1.69,4.91,51.1,7.1,53.74,31.43,125.11
45.09,79.47,41.36,1.42,12.64,61.88,11.36,66.77,21.54,104.78
64.58,81.32,45.45,0.96,,63.74,11.29,75.56,32.12,127.31
46.11,101.66,,1.36,9.18,52.89,12.01,62.06,23.58,118.33
56.86,80.85,34.55,0.98,13.4,48.01,4.85,73.09,25.89,95.44
55.74,65.5,41.29,0.77,14.25,50.92,7.88,55.54,29.78,142.18
49.69,100.75,37.85,1.14,9.37,48.6,,65.15,26.3,97.37
57.78,87.23,48.76,1.16,14.36,56.64,5.15,66.11,30.65,132.12
41.3,96.57,43.44,0.78,10.81,61.42,8.51,56.89,32.87,126.38
33.11,75.09,51.13,1.43,9.48,65.14,8.29,61.84,25.34,118.65
49.78,73.86,56.89,1.02,7.74,40.58,12.84,54.19,26.72,120.3
47.05,73.34,47.53,1.75,12.3,65.69,14.97,45.47,23.59,109.65
44.43,85.89,32.39,1.25,14.61,63.89,15.08,65.33,29.75,146.17
31.61,83.84,44.83,1.49,13.3,59.13,13.39,71.13,27.41,106.02
37.52,80.15,48.37,1.75,16.03,50.97,7.44,55.46,29.47,94.66
41.61,75.21,40.56,2.02,12.53,55.67,11.29,,27.77,104.16
40.86,91.77,35.78,1.56,9.35,,7.11,77.55,30.06,137.71
39.52,106.14,35.45,0.99,8.5,53.91,9.7,53.36,24.28,100.95
56.54,69.31,44.84,1.33,9.43,50.6,10.85,76.49,34.32,94.46
34.8,112.79,47.51,1.39,10.79,55.85,8.76,47.33,29.33,133.49
37.49,82.39,64.92,0.8,,71.56,11.15,51.29,31.09,120.13
54.78,93.44,27.41,1.35,10.09,47.85,3.69,72.24,24.68,86.62
45.54,90.53,31.9,1.37,9.22,59.33,3.09,48.29,30.39,102.95
51.41,76.02,42.15,1.26,10.05,59.09,10.22,56.56,32.03,125.77
40.29,82.78,52.69,1.32,9.67,51.96,12.73,69.18,30.29,93.84
32.8,91.97,59.99,1.04,8.1,55.29,7.72,59.22,27.32,101.53
39.23,82.88,31.21,1.39,11.66,39.49,6.07,57.47,34.89,126.23
,93.06,29.18,1.5,13.38,58.35,10.99,55.65,28.16,112.38
48.18,69.65,37.97,1.38,13.44,50.81,12.51,68.79,28.19,109.35
43.02,88.78,38.47,1.36,8.33,57.79,5.92,54.08,29.81,123.32
34.84,72.56,45.13,1.25,8.71,71.19,9.33,50.4,24.91,116.03
47.88,97.83,46.46,1.16,15.89,52.28,8.36,58.88,25.42,98.79
47.77,77.66,41.99,1.46,10.27,34.86,10.59,,27.99,138.91
37.68,98.21,43.61,1.43,10.42,53.18,11.18,64.15,27.36,124.89
55.22,94.44,,1.16,18.54,58.13,7.63,53.96,29.27,127.3
42.6,71.69,32.98,,10.67,50.68,14.27,67.88,27.98,139.78
42.03,79.57,47.0,0.9,14.07,51.96,9.79,52.02,34.77,90.89
46.92,99.64,,1.02,12.18,48.96,9.1,75.69,37.07,121.81
51.16,,33.78,0.58,6.28,60.44,14.58,63.53,28.55,135.9
50.05,80.0,40.7,0.95,4.82,67.39,15.23,49.52,23.35,104.41
50.85,86.06,43.71,1.31,11.25,79.41,11.82,51.24,19.36,120.11
43.06,91.57,42.58,1.02,10.68,62.97,6.9,60.35,30.07,104.24
49.29,103.4,44.64,0.95,9.86,64.23,11.14,66.21,,113.63
62.84,98.1,47.98,1.14,9.57,57.27,2.93,67.64,21.38,119.49
41.44,72.73,55.33,1.35,14.51,64.27,11.6,62.81,30.89,99.3
43.46,71.58,59.81,1.54,13.23,53.22,14.71,58.59,26.85,88.8
52.1,97.56,55.74,0.78,14.12,58.37,9.89,47.63,31.8,117.61
45.54,118.27,43.91,1.13,10.05,44.22,9.89,57.06,24.96,119.58
47.72,87.51,58.09,1.02,9.84,61.21,10.87,54.72,27.31,128.7
29.83,85.42,37.82,1.03,12.45,52.48,8.42,54.89,23.13,111.8
50.22,80.86,31.99,1.13,13.4,68.63,10.71,56.4,29.15,136.57
38.87,73.42,51.99,1.35,8.3,60.36,9.16,72.3,27.08,138.84
51.98,85.13,30.53,1.23,13.32,35.52,13.32,49.8,24.27,126.81
38.54,87.28,50.46,1.61,11.55,61.78,8.4,76.48,29.92,117.36
40.96,61.69,29.86,0.86,11.12,64.7,5.28,49.72,21.48,103.54
48.64,76.79,31.4,1.16,13.19,67.91,8.71,66.56,29.04,122.29
38.54,85.42,48.98,1.62,11.96,59.03,7.6,53.25,35.48,116.12
38.83,102.19,37.67,1.12,17.57,55.64,8.2,49.73,29.43,110.29
28.01,71.71,35.26,0.92,13.1,43.01,13.73,58.36,21.08,117.49
36.22,86.07,39.22,0.28,19.12,43.95,7.39,70.46,33.59,104.73
52.6,92.96,25.53,1.68,10.18,49.05,7.18,60.82,30.51,122.52
54.91,,50.37,1.18,11.47,58.23,10.41,58.98,24.66,104.59
38.57,80.84,42.16,1.02,14.53,57.72,8.65,52.09,25.69,99.67
46.39,89.59,42.7,1.15,14.71,51.68,9.24,56.88,26.0,109.02
35.02,97.99,47.97,1.4,15.09,54.57,6.76,72.05,32.47,112.81
36.73,72.22,55.02,0.87,10.16,34.02,9.82,53.15,22.44,101.92
49.39,79.46,43.14,1.41,11.76,58.29,12.87,61.65,26.44,76.55
44.68,76.19,36.07,0.67,13.43,65.19,6.92,57.96,26.86,120.9
22.08,83.2,57.69,0.58,10.14,43.58,10.3,62.45,22.98,132.14
46.9,96.71,44.06,1.53,11.9,60.52,10.28,51.24,26.85,112.02
34.48,78.64,42.68,1.51,9.39,46.65,9.37,62.94,25.48,107.73
51.44,80.4,43.02,1.36,11.63,43.48,11.2,56.16,25.6,105.79
33.97,74.25,58.87,1.22,11.28,56.44,7.44,67.69,32.13,104.44
42.05,70.32,34.25,1.1,10.4,58.97,9.29,72.37,29.05,89.91
37.77,65.41,53.91,1.46,14.47,66.41,12.35,50.01,35.04,124.54
56.95,88.58,49.6,1.18,8.46,51.39,13.42,64.47,33.21,144.87
43.52,60.45,41.61,1.64,11.31,54.64,5.32,57.56,19.58,101.75
44.24,66.64,35.07,0.77,12.93,56.9,10.82,63.92,27.83,118.58
37.26,92.38,45.0,1.76,8.6,64.68,12.55,58.76,33.8,82.9
51.49,80.71,42.39,1.55,11.09,48.7,6.17,58.74,32.89,109.76
41.96,82.03,53.87,1.21,8.47,42.89,14.54,58.3,30.73,78.53
38.53,75.78,32.87,1.24,13.62,45.97,10.34,61.83,26.83,108.6
50.86,92.11,39.33,0.83,10.16,54.61,9.9,54.48,33.53,98.78
31.41,81.78,66.8,1.42,10.23,61.74,9.24,53.77,26.47,116.93
36.46,74.32,54.69,1.16,13.66,51.6,5.9,64.21,30.33,128.06
54.0,93.27,37.88,1.33,18.97,65.13,11.62,52.18,32.69,137.13
28.01,93.67,45.57,0.72,16.21,53.07,7.89,63.63,36.02,110.35
38.04,92.6,41.72,1.23,14.59,42.23,12.98,68.12,33.42,123.85
50.67,105.02,43.39,0.69,5.36,47.09,5.8,67.68,23.61,111.74
37.54,,52.42,1.02,12.24,56.25,5.48,55.61,33.24,122.12
44.07,73.3,49.28,1.17,11.52,63.66,10.38,53.24,18.92,103.32
34.04,83.01,47.74,1.16,6.65,49.39,7.65,62.65,27.04,121.46
49.97,88.49,46.58,1.04,11.23,65.33,10.09,72.66,29.22,80.56
50.53,95.26,39.65,1.14,9.0,74.13,17.19,69.6,29.33,115.11
51.77,101.04,50.0,1.57,,56.46,,58.29,23.28,91.93
42.63,98.18,41.91,1.67,17.9,58.47,12.05,,19.76,131.52
42.48,,35.36,1.41,10.03,49.98,7.97,65.6,36.78,120.46
40.61,80.56,64.32,0.85,18.71,51.46,3.83,70.64,27.31,109.6
44.07,89.97,55.43,1.1,11.95,58.18,8.82,77.3,23.46,117.57
45.42,79.09,41.6,1.7,15.95,67.08,9.25,63.78,28.32,70.68
44.43,,61.36,0.95,5.91,60.36,14.55,61.36,21.7,130.55
48.06,73.11,50.94,1.32,,51.93,10.55,62.25,27.17,93.48
39.81,63.5,38.24,1.09,10.52,43.61,,60.73,28.68,95.6
34.55,92.88,47.63,1.4,12.54,52.87,13.4,64.06,23.08,84.62
,84.04,42.35,1.82,13.83,52.9,14.43,66.23,25.38,100.25
40.98,63.16,49.89,1.56,11.51,43.51,10.56,57.32,27.69,91.19
35.25,66.13,36.08,1.12,16.6,,10.68,35.6,26.5,105.37
36.98,98.88,44.14,1.57,6.08,58.15,10.16,62.72,33.72,113.0
47.77,69.86,38.82,1.25,11.38,62.97,12.0,64.34,29.29,101.55
62.42,101.65,49.04,1.26,10.64,63.91,8.62,66.15,20.41,132.31
50.84,60.68,49.34,1.42,10.32,62.19,13.84,62.22,26.71,101.67
43.91,92.96,35.71,1.75,15.05,63.61,12.64,45.73,27.52,131.27
36.11,74.56,42.15,1.34,15.27,64.29,7.68,66.15,21.04,106.82
55.12,101.3,27.34,1.35,18.11,53.08,14.68,63.8,22.71,104.82
60.36,91.19,29.39,1.34,8.07,58.66,8.67,55.2,28.69,132.22
47.18,76.16,52.17,1.29,13.94,56.98,11.46,70.57,30.99,125.69
40.42,80.86,51.36,1.65,9.36,56.58,10.06,46.38,31.33,104.99
44.73,98.65,35.52,1.15,7.43,81.51,14.04,61.98,26.55,143.72
64.37,111.63,54.44,1.04,17.34,57.95,9.71,45.62,34.18,104.31
48.98,77.14,52.17,0.77,11.28,49.27,8.93,,22.01,114.77
45.91,74.86,46.59,1.3,8.43,55.09,12.3,56.35,24.54,99.73
38.71,87.25,30.44,1.09,10.45,61.5,11.05,59.78,24.32,145.09
49.87,63.72,56.37,1.66,10.03,61.73,6.05,66.82,26.58,91.32
38.88,86.3,53.19,0.56,6.91,51.45,8.77,60.59,27.97,95.93
46.77,102.1,50.52,0.82,11.19,45.39,13.09,74.27,34.92,122.41
48.13,95.5,54.05,0.94,6.45,53.31,,,32.73,126.32
46.58,86.82,44.18,0.79,10.72,46.43,9.22,47.43,24.58,101.38
52.11,76.01,43.12,0.78,12.37,41.64,7.82,52.84,36.6,113.78
50.59,86.55,43.73,1.0,8.96,56.96,9.6,62.55,26.82,148.45
31.55,97.11,46.68,1.33,11.4,49.0,12.23,68.27,28.18,124.94
56.22,90.24,50.22,0.96,13.94,56.36,15.43,70.79,29.28,94.32
58.84,88.97,35.33,1.13,15.71,53.43,6.65,59.68,32.12,116.04
44.79,86.17,50.05,0.91,9.47,55.08,12.89,49.72,32.44,112.23
46.07,78.01,38.11,1.37,16.38,45.75,12.82,58.66,27.88,114.41
37.55,69.49,46.86,1.57,13.19,50.51,10.21,67.67,30.67,132.23
